"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,2,3,4,5,6,8,12,9,7,11,14,10,13,15,17,32,29,16,20,19,31,24,30,27,18,28,21,23,25,26,22
"2",0,0,1,2,3,4,8,5,6,10,9,7,13,32,22,12,14,11,16,15,21,18,17,30,31,19,20,23,29,27,26,24,28,25
"3",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"4",0,0,1,2,3,4,9,5,6,8,11,7,17,10,12,31,14,18,13,32,20,15,19,16,23,28,22,27,24,29,26,30,25,21
"5",0,0,1,2,4,3,5,11,6,15,7,10,8,32,13,9,31,14,22,30,12,16,29,24,21,17,18,25,26,27,28,19,23,20
"6",1,0,1,3,2,5,4,6,7,8,9,10,12,11,13,16,14,15,17,32,23,30,24,19,18,25,22,21,26,20,29,31,28,27
"7",0,0,1,2,3,4,5,7,9,12,6,8,10,31,32,30,11,16,29,27,28,26,13,25,14,22,15,23,20,19,21,17,24,18
"8",1,0,1,2,3,5,6,4,8,10,9,12,7,31,32,26,11,16,27,13,20,29,14,18,28,17,30,15,21,22,19,24,25,23
"9",0,0,1,2,3,4,6,5,7,12,8,32,10,18,9,11,16,15,14,13,31,29,30,17,28,20,25,26,24,22,21,23,19,27
"10",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",0,1,1,2,3,5,4,7,6,29,8,9,12,11,10,32,31,17,20,26,27,30,13,14,15,16,21,22,28,18,19,25,23,24
"12",0,0,1,2,3,4,6,5,7,32,30,8,10,9,28,11,29,31,26,13,14,12,27,25,20,21,15,16,19,17,22,18,23,24
