"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,2,3,4,7,5,8,6,10,11,9,15,14,12,27,13,32,31,16,30,21,29,24,19,28,25,18,26,17,20,23,22
"2",0,0,1,2,3,4,5,7,6,8,9,11,10,12,16,14,31,26,13,15,32,30,23,25,29,20,19,18,17,21,28,27,22,24
"3",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"4",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"5",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"6",0,0,1,2,3,4,5,6,9,10,7,8,29,11,30,18,32,31,12,28,13,14,20,27,15,25,24,21,23,26,17,22,19,16
"7",0,1,1,3,2,5,4,32,6,14,7,8,10,16,11,31,9,17,15,12,30,27,13,25,29,28,18,19,21,24,26,23,20,22
"8",1,0,1,2,3,8,4,6,5,7,9,10,32,12,22,11,29,13,21,15,20,14,31,18,17,16,19,28,26,30,23,24,27,25
"9",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"10",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",0,1,1,3,2,4,5,6,7,8,9,13,10,11,29,31,12,15,32,14,18,17,16,30,27,26,28,19,21,23,24,22,25,20
"12",0,0,1,2,6,3,4,5,7,8,9,10,12,22,11,13,30,17,32,14,25,20,16,31,15,23,18,19,21,26,29,28,27,24
"13",0,0,1,2,3,4,6,5,7,8,9,12,11,13,18,10,14,17,31,15,16,22,20,30,21,19,26,24,32,27,25,29,28,23
"14",0,0,1,2,3,4,5,7,6,8,10,14,9,11,12,30,32,13,27,28,31,23,29,16,17,25,26,15,19,24,20,22,18,21
"15",0,1,1,3,2,4,5,10,6,7,8,11,32,9,15,12,17,30,18,23,13,31,27,14,16,20,28,29,26,19,25,21,22,24
"16",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"17",0,1,1,2,3,4,5,7,6,8,11,14,10,12,9,13,32,21,15,31,20,28,17,30,16,18,19,22,23,26,24,29,27,25
"18",0,1,1,2,3,4,6,5,9,7,8,11,10,15,12,32,13,14,16,29,17,21,28,18,26,20,31,25,19,30,27,23,24,22
"19",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"20",0,1,1,2,3,4,6,5,7,9,8,31,10,30,28,14,11,12,32,13,29,17,19,20,27,15,21,16,23,22,18,24,26,25
"21",0,1,1,2,3,4,5,6,10,7,9,13,8,30,11,12,16,18,32,14,31,17,15,19,29,25,27,21,23,22,20,24,28,26
"22",1,0,1,2,3,6,4,8,5,9,7,13,11,10,15,18,16,12,14,26,17,21,32,24,27,29,31,25,20,23,30,22,19,28
"23",0,0,1,2,3,4,5,6,9,30,8,10,7,11,12,31,32,16,13,26,15,14,17,22,29,23,27,18,19,28,25,20,21,24
"24",0,1,1,2,3,5,4,6,7,8,32,29,10,12,9,13,11,28,31,16,27,14,26,30,17,15,25,18,21,23,24,19,20,22
"25",0,0,1,2,3,4,5,6,7,9,11,10,8,15,28,32,12,13,31,19,29,14,27,21,18,16,22,30,23,17,26,24,25,20
"26",0,1,1,3,2,4,6,7,5,10,31,29,9,8,11,13,32,18,30,27,24,15,28,20,12,23,14,19,16,21,26,17,25,22
"27",0,0,1,2,3,4,5,19,6,7,28,30,9,8,31,32,11,26,29,24,10,25,13,21,14,12,16,23,27,17,22,18,15,20
"28",1,0,2,1,3,4,5,6,7,12,14,10,8,9,11,32,13,17,25,15,30,29,16,18,19,31,27,26,24,21,28,22,20,23
"29",0,1,2,1,3,5,4,7,8,6,28,16,11,9,14,13,10,12,32,17,29,31,15,18,30,21,20,27,23,19,22,25,24,26
"30",0,1,1,3,4,2,5,6,7,8,10,14,11,9,32,13,15,12,29,27,31,30,18,25,19,16,21,22,28,17,24,23,20,26
"31",1,0,1,2,3,5,4,7,6,8,10,9,12,15,32,11,29,13,14,24,28,21,30,18,31,20,22,27,16,26,19,23,17,25
"32",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"33",0,1,1,2,3,4,5,16,6,8,9,11,7,14,13,31,10,12,32,30,18,29,17,27,28,15,25,19,20,24,22,21,26,23
"34",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"35",0,0,2,1,4,3,7,5,6,16,8,11,9,13,32,10,12,14,31,30,20,28,15,25,18,19,17,29,27,26,23,21,24,22
"36",0,0,1,2,4,3,6,5,8,7,9,11,31,10,32,28,29,13,18,27,19,14,12,22,30,16,26,24,17,15,25,23,21,20
"37",0,0,1,3,2,4,6,5,8,7,10,9,11,12,16,13,18,19,15,14,21,32,17,27,22,31,29,28,30,24,25,26,20,23
"38",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"39",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"40",1,0,2,1,3,5,4,7,6,8,9,10,32,12,13,31,30,17,21,18,11,19,28,14,15,26,16,29,23,25,24,22,27,20
"41",0,0,1,2,3,4,6,7,5,8,10,9,12,30,29,13,11,25,31,26,14,20,32,28,18,15,19,21,24,27,22,16,17,23
"42",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"43",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"44",0,1,1,2,3,4,6,8,7,5,9,10,19,16,15,11,23,12,31,13,17,14,18,32,22,30,21,20,29,24,27,25,28,26
"45",0,0,1,2,3,4,5,7,6,9,10,8,32,12,11,16,31,14,13,17,15,25,30,22,29,20,18,19,24,28,21,27,26,23
"46",0,0,1,2,3,4,5,7,6,8,28,10,9,12,32,15,30,17,16,11,14,13,29,31,23,20,24,21,26,18,27,19,25,22
"47",0,1,1,2,5,4,3,7,6,9,10,11,8,32,22,13,27,31,12,30,29,28,14,18,16,15,20,23,17,26,19,25,24,21
"48",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"49",0,0,1,2,3,4,5,11,10,6,8,7,9,20,12,31,19,22,30,32,21,17,29,18,14,13,16,23,15,25,24,28,26,27
"50",1,0,1,2,3,5,4,7,8,6,32,12,9,22,10,11,30,14,16,28,29,26,13,31,23,27,17,24,18,25,21,19,20,15
"51",0,1,1,3,2,4,5,6,7,9,8,10,32,13,12,14,11,17,15,29,20,16,25,21,18,19,28,22,31,30,27,23,24,26
"52",0,1,1,2,3,5,4,6,7,9,10,12,8,13,30,11,14,16,31,32,15,28,23,29,19,25,18,17,20,22,27,21,24,26
"53",0,1,1,2,3,4,5,6,11,10,7,8,9,13,29,12,31,26,17,15,14,27,32,30,16,19,24,18,28,23,25,21,20,22
"54",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"55",1,0,1,2,3,4,5,7,6,8,9,10,11,16,12,15,17,29,14,25,30,13,19,32,31,20,26,24,18,21,27,28,23,22
"56",0,0,1,2,4,3,5,6,8,7,9,13,32,10,11,27,12,15,20,16,19,14,17,29,31,26,30,22,18,28,24,21,23,25
