"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,2,3,4,9,5,6,8,7,10,14,29,11,30,15,12,13,31,32,17,28,26,25,18,27,21,19,16,24,20,23,22
"2",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"3",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"4",0,1,1,2,3,6,4,9,7,5,32,31,11,8,30,10,26,24,29,12,27,23,14,13,20,25,28,18,22,15,17,19,21,16
"5",1,0,1,2,3,5,4,6,8,7,24,9,32,11,30,18,10,12,13,14,20,31,17,19,21,16,25,15,27,28,26,22,23,29
"6",1,0,1,2,3,4,6,8,5,7,9,10,32,15,12,13,11,14,17,31,20,25,16,30,29,18,24,21,28,22,27,19,23,26
"7",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"8",0,1,2,1,3,4,6,5,7,8,14,11,9,10,12,13,15,18,32,16,17,20,21,19,31,24,22,30,29,23,26,28,27,25
"9",1,0,1,2,3,4,5,8,6,10,7,9,11,12,14,19,13,22,15,31,27,17,16,32,29,30,24,18,28,20,26,25,21,23
"10",0,1,1,2,3,8,4,7,6,5,11,10,9,16,15,14,12,32,18,21,13,30,28,31,29,17,27,20,22,23,25,19,26,24
"11",0,0,1,2,3,5,4,6,9,8,7,10,12,32,18,13,30,15,11,21,17,14,20,31,16,19,26,27,22,29,25,23,28,24
"12",0,1,1,2,3,4,5,9,6,8,7,13,14,10,11,32,16,12,20,15,17,31,21,30,18,19,27,26,28,23,22,29,24,25
"13",0,1,1,2,3,4,5,6,19,7,8,10,12,32,11,30,9,13,14,15,16,29,17,24,31,18,20,26,21,23,27,28,25,22
