"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,2,4,3,6,5,8,10,7,28,9,31,12,32,11,13,30,16,22,24,15,14,19,27,17,18,29,21,23,20,26,25
"2",0,1,1,2,3,6,4,5,9,7,8,32,11,10,16,12,28,23,30,29,17,31,13,14,15,18,20,19,26,24,27,22,21,25
"3",0,1,1,3,2,4,5,6,11,8,7,13,32,9,10,12,31,17,15,19,18,14,16,20,29,27,22,23,26,28,21,30,24,25
"4",0,0,1,2,3,4,5,6,7,8,10,11,9,32,13,12,14,31,15,17,30,18,16,26,20,27,29,25,19,21,24,22,28,23
"5",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"6",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"7",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"8",1,0,1,2,5,4,3,6,8,7,9,12,15,10,11,14,31,13,19,21,32,16,22,30,18,17,27,28,24,29,26,20,23,25
"9",1,0,1,2,3,4,5,30,6,7,9,8,32,31,11,10,13,17,12,15,14,27,28,19,29,24,18,16,22,21,23,20,25,26
"10",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",0,0,1,2,4,3,5,7,6,28,9,8,30,14,10,11,12,13,18,32,29,15,16,19,31,23,17,26,20,27,24,25,21,22
"12",0,1,1,2,3,4,5,6,7,8,9,10,11,12,24,14,13,15,31,32,27,16,20,30,29,17,18,21,23,19,26,22,28,25
"13",0,0,1,2,4,3,7,5,8,6,14,11,9,10,32,12,30,15,13,19,16,31,18,29,27,28,26,17,21,22,25,20,24,23
"14",0,1,1,2,3,5,4,7,8,10,6,9,11,12,14,31,16,15,13,17,32,30,29,26,28,18,23,24,19,27,20,21,25,22
"15",1,0,1,2,3,5,4,6,7,9,8,10,11,30,31,18,12,15,13,16,29,14,19,20,17,32,23,27,22,28,25,26,21,24
"16",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"17",0,1,1,2,3,5,4,6,7,9,8,10,11,13,16,32,12,31,19,15,20,26,14,17,27,25,21,18,22,29,30,23,24,28
"18",0,0,2,1,3,4,5,7,6,9,8,11,32,31,12,13,10,30,15,14,16,21,29,18,17,27,20,19,24,22,26,23,28,25
"19",0,1,1,3,2,4,5,6,7,8,10,9,13,11,14,12,32,25,15,31,17,20,16,29,19,21,28,30,18,22,26,23,24,27
"20",1,0,1,4,2,3,5,7,6,8,10,9,28,11,12,32,30,14,18,31,13,29,15,17,26,16,21,23,22,25,24,27,20,19
"21",0,0,1,2,3,4,5,7,8,6,10,9,30,23,31,32,11,12,13,28,29,14,15,21,24,22,25,26,17,27,20,18,19,16
"22",0,1,1,2,4,3,6,5,8,7,9,11,10,12,32,30,25,13,29,22,27,18,20,31,16,15,14,26,19,28,17,24,23,21
"23",1,0,1,2,3,5,7,4,8,6,9,11,19,10,15,12,14,13,18,30,24,21,17,32,20,16,23,31,22,28,27,29,26,25
"24",1,0,1,2,3,4,7,5,6,32,30,8,10,9,31,15,22,12,28,11,14,17,18,21,13,29,25,16,23,19,27,20,26,24
"25",0,1,1,2,3,4,5,6,8,9,7,11,30,10,32,31,29,14,16,13,18,15,12,21,25,17,22,19,27,26,20,28,24,23
"26",1,0,1,2,3,4,5,7,6,8,9,12,25,16,10,15,27,32,14,11,31,13,17,18,19,30,22,21,29,28,20,24,26,23
"27",0,0,1,2,3,4,6,5,8,7,10,32,11,31,9,14,12,13,24,30,29,28,22,26,23,17,16,15,27,18,19,20,21,25
"28",1,0,2,1,3,4,5,6,7,32,10,13,8,9,28,11,26,31,12,27,21,18,15,30,29,25,14,16,17,22,19,20,24,23
"29",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"30",0,0,1,2,3,4,6,5,7,8,9,10,30,12,11,19,14,32,31,13,29,18,15,27,21,28,16,17,26,25,22,23,24,20
"31",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"32",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"33",0,0,1,2,3,4,6,5,7,8,10,13,11,9,14,15,32,12,19,31,21,30,16,29,18,17,22,24,25,26,20,28,23,27
"34",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"35",0,1,1,2,4,3,5,6,7,12,8,9,10,14,11,31,13,27,32,19,17,29,22,23,28,15,30,21,26,18,16,24,20,25
"36",1,0,1,2,3,6,5,4,7,9,15,8,10,32,13,11,12,21,14,26,28,29,31,27,16,23,30,18,17,24,25,22,19,20
