"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,2,4,3,5,6,7,8,9,14,16,13,12,17,10,11,32,31,15,30,21,27,29,24,28,20,18,19,22,23,25,26
"2",0,0,1,2,3,4,5,6,7,8,9,31,10,11,12,14,32,24,25,13,15,16,19,17,26,30,18,27,29,20,22,21,23,28
"3",0,0,1,2,4,3,5,6,7,8,10,9,11,17,13,32,14,12,25,15,18,28,31,30,21,16,22,29,19,26,23,24,27,20
"4",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"5",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"6",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"7",0,0,1,2,5,4,3,7,6,8,10,9,22,12,11,32,31,15,30,28,13,16,14,18,17,29,23,19,24,26,25,21,27,20
"8",0,1,1,2,3,4,7,5,6,10,9,8,30,27,11,12,18,32,16,31,28,20,14,15,19,13,23,17,29,21,24,26,25,22
"9",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"10",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",0,0,1,2,3,4,7,5,8,6,23,32,29,14,31,28,11,30,15,9,12,27,10,24,17,13,26,18,21,16,19,25,20,22
"12",0,0,1,2,3,4,5,6,9,7,8,11,14,10,13,32,18,12,15,30,17,24,16,21,26,31,22,19,20,28,27,29,25,23
"13",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"14",0,1,2,1,3,4,5,6,7,8,32,31,10,9,17,28,30,11,29,16,21,15,24,25,12,13,19,14,18,27,26,23,20,22
"15",0,1,1,2,3,4,5,7,6,19,8,12,32,9,10,11,13,14,18,17,31,20,29,15,16,30,24,28,21,23,26,25,27,22
"16",0,1,1,2,3,5,4,6,7,9,10,8,12,11,32,13,31,18,14,16,15,21,29,17,19,28,20,24,30,25,26,27,22,23
"17",0,0,1,2,3,4,5,6,8,7,32,9,29,31,21,10,30,11,13,12,24,27,14,26,22,28,16,20,15,25,17,23,18,19
"18",0,1,1,2,4,3,5,7,6,8,13,10,12,11,32,31,9,14,17,15,16,29,18,28,30,25,26,23,22,19,27,20,21,24
"19",0,0,1,3,2,4,5,7,6,12,9,8,32,26,10,31,29,13,30,20,11,23,18,14,22,15,17,27,28,16,19,25,24,21
"20",1,0,1,2,3,4,5,6,7,10,9,11,8,30,31,32,17,27,29,15,16,28,26,20,12,13,14,23,22,24,19,21,25,18
"21",0,0,2,1,3,5,4,6,7,9,10,8,31,11,12,14,32,15,16,30,13,27,24,18,19,17,26,20,29,28,22,23,25,21
"22",0,0,1,2,3,4,5,6,9,7,8,10,12,11,14,13,32,16,20,17,18,15,30,26,24,19,22,31,25,28,21,23,27,29
"23",1,0,1,2,3,4,6,5,8,7,32,10,12,13,9,16,30,11,14,19,15,31,29,21,17,18,26,27,24,20,28,23,25,22
"24",0,0,2,1,5,4,3,6,32,7,9,14,10,8,15,11,19,13,29,17,31,28,12,21,30,16,18,24,23,20,27,26,25,22
"25",0,1,1,2,4,3,5,7,6,8,9,16,13,10,21,12,31,32,19,11,14,30,17,15,29,23,28,18,20,25,24,26,22,27
"26",0,1,3,1,2,4,7,5,8,6,9,10,16,13,11,15,32,14,23,12,31,30,20,17,29,22,24,19,18,25,28,21,27,26
"27",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"28",1,0,1,3,2,6,4,5,7,8,11,10,12,9,32,28,22,27,26,13,15,29,31,30,24,21,14,23,18,25,19,16,17,20
"29",0,1,1,2,3,4,5,7,6,9,13,8,11,12,32,10,16,31,25,15,22,28,14,20,30,18,27,23,17,19,29,26,24,21
"30",0,0,1,2,3,5,4,6,7,31,9,8,32,26,13,10,11,29,12,30,27,20,25,16,17,28,14,15,19,24,21,23,18,22
"31",0,1,1,2,3,4,8,5,6,7,10,9,31,14,13,32,11,12,18,28,19,27,15,16,30,24,25,23,26,17,21,29,22,20
"32",1,0,1,2,4,3,5,6,10,12,8,7,16,9,13,11,32,14,29,15,28,30,25,19,31,27,17,26,18,23,21,24,20,22
"33",0,1,1,2,3,4,8,5,6,9,7,10,16,31,11,13,30,12,32,29,17,14,24,19,15,25,28,27,21,20,26,23,22,18
"34",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"35",0,1,1,2,4,6,3,5,7,9,11,8,13,14,10,16,25,12,32,31,15,26,17,18,28,29,30,19,21,20,24,27,22,23
"36",1,0,1,2,3,4,5,8,6,9,11,32,7,10,17,12,13,27,14,31,16,29,15,23,30,26,28,18,20,24,19,25,22,21
"37",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"38",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"39",1,0,1,2,4,3,7,6,5,10,8,9,30,11,26,31,32,12,13,15,28,14,17,18,23,16,29,20,25,24,21,27,19,22
"40",1,0,1,2,4,3,5,11,10,6,9,7,26,12,8,13,16,30,15,32,14,18,22,31,20,27,28,23,17,25,24,29,19,21
"41",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"42",0,1,1,2,3,4,5,6,8,7,9,10,14,12,13,11,19,17,20,15,18,26,31,16,29,21,22,30,23,28,32,24,27,25
"43",1,0,1,2,3,4,6,9,7,5,10,8,11,26,32,30,13,12,15,31,28,29,14,18,17,16,23,25,27,22,20,21,24,19
"44",0,0,1,2,4,3,9,5,6,8,7,16,10,28,12,11,13,29,32,17,15,27,18,25,31,14,23,19,30,22,24,20,26,21
"45",0,0,2,1,4,3,6,7,5,8,11,9,31,10,12,23,32,13,15,14,29,30,16,25,28,27,17,26,24,21,18,22,19,20
"46",1,0,1,2,3,4,5,6,9,11,7,8,10,22,12,15,13,20,32,31,14,17,26,23,30,28,29,16,24,18,19,21,27,25
"47",0,1,1,3,2,4,5,6,9,12,8,7,11,10,31,13,14,30,16,32,26,15,20,21,18,17,19,24,23,28,22,25,27,29
"48",0,0,1,2,3,4,6,5,8,9,7,10,12,32,31,17,20,29,11,13,21,28,23,30,16,18,14,22,26,25,15,27,19,24
"49",0,1,1,3,2,4,5,9,6,8,14,7,10,13,11,12,32,15,26,17,31,21,30,29,27,18,20,16,28,19,24,25,22,23
"50",0,0,1,3,2,4,5,6,7,10,8,9,12,15,11,31,17,30,16,14,13,27,32,28,18,21,29,26,20,22,19,23,24,25
"51",1,0,1,2,3,4,6,5,7,8,14,9,11,10,17,13,12,31,30,15,32,19,16,27,25,20,18,22,28,29,23,26,24,21
"52",1,0,2,1,4,3,5,10,6,7,8,9,13,11,14,12,32,24,30,31,16,15,20,19,28,29,27,17,18,23,22,25,21,26
"53",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"54",1,0,1,2,4,3,5,6,7,9,8,10,32,31,13,11,12,14,15,23,29,21,28,30,27,24,25,16,18,17,26,19,20,22
"55",0,1,1,2,3,4,5,6,7,11,9,10,8,32,31,16,29,14,30,12,28,13,17,20,15,23,21,19,18,24,26,27,22,25
"56",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"57",0,1,2,1,4,3,5,7,8,6,10,15,14,11,30,9,12,29,13,18,21,32,17,19,16,23,24,31,20,26,27,22,28,25
"58",0,1,1,2,3,4,9,6,5,11,7,15,8,10,18,12,19,32,14,13,16,26,30,20,31,17,29,25,23,22,28,27,24,21
"59",0,0,1,2,4,3,5,6,8,7,32,11,12,20,9,10,30,13,31,25,23,18,16,14,15,22,19,17,29,26,21,28,27,24
"60",0,0,2,1,4,3,5,8,7,6,9,10,11,15,16,13,31,14,32,29,12,24,17,30,26,19,18,22,20,27,21,25,28,23
"61",0,0,1,2,3,5,4,7,6,8,9,20,10,12,13,11,14,30,32,15,26,16,31,28,29,21,17,18,19,24,25,27,23,22
"62",1,0,2,1,3,4,5,6,11,32,9,7,10,31,8,20,12,14,16,13,17,15,19,18,28,25,30,29,27,26,21,24,22,23
"63",0,0,1,3,2,4,5,7,6,9,8,10,12,11,13,14,29,32,17,19,16,22,15,31,18,28,20,21,25,30,27,23,24,26
"64",0,0,2,1,3,4,5,7,6,8,31,9,28,14,30,10,26,12,11,25,32,13,16,15,24,19,18,17,27,29,20,22,21,23
"65",0,0,1,2,3,4,6,5,9,7,11,8,10,32,13,12,25,15,21,14,31,29,27,30,24,28,22,17,16,23,20,26,18,19
"66",0,1,1,2,3,4,7,5,6,10,14,8,9,11,18,13,12,32,16,30,19,17,23,15,20,24,27,22,26,28,25,31,21,29
"67",1,0,1,2,3,4,5,9,6,8,7,10,13,32,30,31,29,17,26,25,12,11,14,16,15,28,27,19,18,24,22,20,23,21
