"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,2,3,4,5,10,6,7,9,15,32,8,16,30,14,11,12,13,23,28,31,17,27,18,26,25,29,19,22,21,20,24
"2",1,0,1,2,3,4,6,8,7,5,9,10,14,11,13,32,12,17,15,29,30,20,16,28,31,23,19,26,18,21,27,22,24,25
"3",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"4",0,1,1,2,3,6,5,4,8,7,9,10,13,22,25,14,12,11,32,17,31,16,15,27,29,18,30,21,28,19,23,26,20,24
"5",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"6",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"7",0,1,2,1,4,3,5,6,31,7,10,9,11,8,13,32,12,14,30,15,25,28,27,29,26,24,17,23,16,18,19,22,21,20
"8",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"9",0,0,1,2,3,4,5,6,7,8,9,30,10,11,22,12,15,32,14,16,28,13,20,31,29,23,19,27,18,17,25,24,26,21
"10",0,0,1,2,3,4,6,5,7,9,8,10,11,30,32,12,29,14,31,26,13,27,17,24,15,19,28,22,16,21,18,20,23,25
"11",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"12",0,0,1,2,3,4,5,7,8,6,9,32,11,15,13,10,18,12,14,31,25,30,20,19,24,17,16,29,21,26,27,28,22,23
"13",0,1,1,2,3,5,4,7,8,6,11,9,10,30,32,12,16,31,20,29,13,19,14,15,26,22,17,21,28,18,23,27,24,25
"14",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"15",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"16",0,1,1,2,3,5,4,6,7,8,9,10,26,11,32,20,31,12,15,13,29,30,24,28,18,19,21,14,25,27,22,17,23,16
"17",1,0,1,2,3,4,5,7,10,32,6,12,11,8,31,9,13,16,30,21,15,17,29,14,26,18,20,28,24,22,25,19,27,23
"18",1,0,1,4,2,3,6,5,7,8,11,9,29,32,10,13,15,14,12,30,28,22,31,16,18,20,17,19,26,21,23,25,27,24
"19",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"20",0,0,2,1,4,3,5,8,7,6,13,10,9,11,17,12,32,31,15,16,14,28,30,18,19,23,21,29,22,26,25,20,24,27
"21",0,1,1,2,3,5,4,6,32,29,7,12,30,31,11,10,8,9,28,13,17,25,18,26,14,15,16,21,23,27,24,22,19,20
"22",1,0,1,2,5,3,4,7,6,9,10,8,11,15,14,16,13,27,12,32,21,20,23,31,18,30,24,29,17,19,28,22,25,26
"23",1,0,1,3,4,2,5,6,7,8,9,11,10,22,12,13,17,14,16,15,18,27,30,28,20,19,21,23,31,24,32,26,29,25
"24",0,1,1,2,4,3,5,6,9,8,7,11,32,10,13,17,12,18,16,29,27,30,14,31,28,21,19,24,15,20,26,22,25,23
"25",1,0,1,2,3,4,6,9,5,31,7,8,27,32,10,11,13,14,17,30,28,24,12,18,29,21,16,25,15,19,26,20,22,23
"26",0,0,1,2,3,5,4,8,7,6,9,30,12,10,32,11,31,15,14,13,16,28,17,25,18,29,20,19,21,22,24,27,26,23
"27",0,0,1,2,3,5,4,6,7,30,8,9,10,32,12,24,11,28,13,18,15,31,16,14,26,29,25,17,27,23,20,21,22,19
"28",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"29",0,0,1,2,3,4,6,5,8,12,7,9,10,11,17,13,16,32,14,18,15,31,21,27,28,24,19,30,23,26,20,22,29,25
"30",1,0,1,4,2,3,5,6,10,7,11,13,8,9,15,12,18,25,17,14,20,26,32,16,31,30,19,24,29,28,23,21,27,22
"31",0,1,2,1,3,4,5,7,8,6,32,9,11,13,10,12,30,15,31,16,14,28,24,29,27,25,17,26,23,21,20,18,22,19
"32",0,1,1,2,4,3,6,7,5,10,9,12,8,11,18,32,30,17,16,13,15,14,29,31,27,19,26,23,20,21,25,28,24,22
"33",1,0,1,2,3,4,6,5,7,9,8,10,16,11,13,31,30,14,12,18,19,32,29,15,22,26,20,17,25,21,23,24,28,27
"34",0,0,1,2,5,4,3,9,8,6,7,30,13,11,32,10,12,15,18,23,29,31,26,28,20,17,25,16,27,14,24,22,19,21
"35",0,1,1,2,3,4,5,6,8,11,14,24,7,12,10,9,15,13,17,26,31,19,16,32,18,30,22,20,28,25,21,27,23,29
"36",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"37",0,1,1,2,3,4,6,5,7,8,11,9,10,12,32,13,15,31,14,16,23,19,29,28,30,22,25,17,18,20,26,27,21,24
"38",1,0,1,2,3,6,4,5,7,10,9,8,14,32,13,12,11,18,31,28,15,17,22,16,27,23,30,19,24,26,29,20,21,25
"39",0,0,1,2,3,6,4,5,7,13,11,8,9,10,31,12,30,32,14,29,25,16,15,20,23,28,18,26,24,19,22,17,27,21
"40",0,1,1,2,3,4,5,6,8,13,7,9,14,10,11,32,15,12,29,16,31,17,30,26,27,24,22,25,18,20,28,23,19,21
"41",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"42",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
