"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"2",0,0,1,2,3,4,5,7,6,8,9,11,10,18,13,14,15,12,17,21,30,32,16,31,25,27,29,19,22,23,20,28,26,24
"3",0,1,1,2,5,3,7,4,6,8,9,10,29,20,30,32,11,15,21,28,13,12,31,14,27,25,26,24,23,19,16,17,22,18
"4",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"5",0,0,1,2,3,5,4,7,6,8,32,12,10,11,31,30,9,13,19,15,22,17,14,23,29,16,21,28,27,18,25,20,24,26
"6",0,1,1,2,3,4,5,9,7,6,10,8,13,11,15,14,12,32,21,18,16,31,27,17,26,30,20,19,29,24,23,25,22,28
"7",0,0,1,2,3,4,6,7,8,5,10,9,12,32,13,14,11,30,18,15,19,31,16,17,29,24,21,20,22,26,28,25,23,27
"8",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"9",0,1,2,1,3,9,6,4,7,8,5,11,31,10,12,28,32,13,16,14,27,26,23,22,25,18,15,30,17,19,29,24,20,21
"10",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"12",1,0,1,2,3,5,4,7,6,9,8,32,11,10,13,12,15,31,16,14,17,30,24,29,18,28,21,26,22,23,25,20,19,27
"13",1,0,1,2,3,4,5,6,8,10,7,9,13,11,12,32,31,23,27,14,15,29,17,19,30,18,16,22,28,26,24,21,25,20
"14",1,0,1,2,3,4,5,6,10,9,18,8,7,11,31,12,13,29,17,32,14,27,23,16,30,24,19,28,22,21,15,26,25,20
"15",1,0,1,3,2,4,5,6,7,30,8,9,31,32,10,11,13,12,14,20,17,16,29,21,15,22,28,19,23,18,24,26,27,25
"16",1,0,1,2,3,4,6,5,8,9,16,7,10,12,17,14,15,11,13,32,18,21,20,31,19,29,26,22,30,28,27,25,24,23
"17",1,0,1,2,3,4,5,7,6,8,9,10,11,12,14,13,31,22,15,16,19,18,21,32,17,28,30,26,20,25,27,23,24,29
"18",1,0,1,2,3,4,9,5,6,7,8,11,12,32,26,10,25,13,16,29,31,14,30,27,28,24,15,22,21,23,18,17,20,19
"19",1,0,1,2,3,5,4,7,8,9,6,32,31,10,11,12,13,14,28,15,18,16,20,22,19,25,26,17,24,21,23,30,29,27
"20",0,1,1,2,3,4,5,6,8,7,14,9,10,11,15,12,13,16,32,18,29,30,26,25,28,31,22,19,17,27,20,23,24,21
"21",0,1,1,2,4,3,5,7,8,6,9,11,12,10,14,13,15,18,17,16,32,19,29,20,31,27,30,28,22,21,23,24,26,25
"22",0,0,1,3,4,2,5,6,7,21,9,8,32,10,23,11,15,31,12,14,20,17,13,29,28,30,26,25,27,24,18,19,22,16
"23",1,0,1,2,3,4,6,5,7,8,11,10,12,9,16,14,18,13,21,15,20,19,22,24,17,23,32,31,26,28,29,25,27,30
"24",0,1,1,2,3,4,7,14,5,6,8,9,13,10,17,12,32,31,11,19,20,15,18,16,29,23,24,21,30,26,28,22,25,27
"25",1,0,1,2,3,4,5,6,9,7,8,10,16,11,14,15,12,26,32,18,13,17,31,28,25,19,27,20,29,23,21,30,24,22
"26",0,0,1,2,3,4,6,5,8,13,9,7,22,15,10,11,31,29,20,23,32,30,12,14,28,16,27,19,18,17,21,25,24,26
"27",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"28",1,0,1,2,3,7,4,5,6,10,8,9,13,22,12,31,11,29,30,27,32,14,15,16,26,25,17,28,24,23,20,19,21,18
"29",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"30",1,0,1,2,3,4,7,5,6,9,11,8,10,32,14,12,16,13,20,15,17,18,19,24,31,28,30,22,25,27,29,21,26,23
"31",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"32",1,0,2,1,3,4,5,7,8,32,6,9,10,31,12,11,30,14,29,13,15,28,16,17,27,26,20,23,18,22,25,24,21,19
"33",0,1,1,2,3,4,6,7,5,11,9,8,32,10,15,13,17,18,12,14,16,24,30,22,25,21,31,29,27,23,19,26,20,28
"34",0,0,1,2,3,4,6,5,16,8,7,9,10,11,12,30,15,13,14,31,32,20,21,29,17,19,18,22,28,26,25,24,23,27
"35",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"36",1,0,1,2,3,4,5,6,7,8,10,30,9,11,31,12,13,29,32,27,28,16,20,25,26,24,15,23,17,19,18,22,14,21
"37",0,1,1,2,3,4,6,5,7,8,9,32,12,10,28,15,11,30,17,31,14,29,13,24,16,22,18,27,23,21,26,25,19,20
"38",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"39",1,0,1,2,3,4,6,5,8,7,9,13,16,32,14,12,10,15,31,11,27,26,17,18,28,23,29,19,24,25,22,30,20,21
"40",0,1,1,2,3,5,4,7,6,8,9,10,11,32,13,12,30,15,14,18,24,17,16,31,20,21,19,27,29,23,25,28,22,26
"41",0,1,1,3,2,4,6,5,7,31,8,9,32,29,10,11,30,15,13,12,14,28,26,16,23,17,25,21,18,19,20,27,22,24
"42",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"43",1,0,1,2,3,4,5,6,8,7,12,29,9,10,31,32,15,14,11,27,28,30,13,25,24,16,18,19,26,23,20,17,22,21
"44",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"45",0,0,1,4,2,3,5,6,8,7,9,30,11,29,10,15,12,14,17,13,32,20,31,26,22,25,16,18,19,28,27,21,23,24
"46",0,1,1,2,3,4,6,5,7,11,8,9,10,13,15,14,12,32,17,16,29,24,30,28,23,22,31,18,27,26,25,20,19,21
"47",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"48",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"49",0,1,1,5,2,3,4,6,7,8,11,9,10,14,12,16,31,32,22,15,13,20,29,17,26,30,24,18,27,21,25,23,19,28
"50",0,1,1,3,2,4,5,6,10,12,9,13,7,30,8,11,15,14,16,32,17,26,29,31,18,28,20,25,27,22,24,21,23,19
