"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"2",0,1,2,1,3,4,6,5,12,8,7,11,9,14,15,10,13,30,22,32,17,18,31,19,27,16,29,20,25,24,28,26,23,21
"3",0,1,1,2,3,4,5,6,7,8,13,18,9,14,10,11,12,17,32,20,31,15,19,26,30,24,16,21,29,27,28,23,22,25
"4",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"5",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"6",0,1,1,2,5,3,6,4,8,7,11,9,10,13,22,12,15,18,14,21,26,28,25,17,16,23,32,19,20,29,30,31,24,27
"7",1,0,1,2,3,4,5,6,7,10,8,9,32,11,31,13,29,14,19,30,27,25,22,12,28,21,26,15,17,20,16,23,18,24
"8",0,1,1,2,3,4,5,9,7,6,10,8,31,12,17,13,11,15,18,32,14,22,16,30,29,26,28,19,24,25,23,27,21,20
"9",1,0,1,2,3,4,6,5,7,32,10,8,11,9,12,14,30,31,13,28,20,24,15,29,16,26,27,19,22,23,17,25,18,21
"10",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",0,0,1,2,3,4,6,5,12,31,29,8,32,13,9,7,10,16,30,28,20,25,11,14,15,21,26,17,22,23,19,24,18,27
"12",0,0,1,2,4,3,5,9,6,7,15,8,10,11,21,18,12,14,16,32,13,19,31,17,20,23,22,30,27,24,28,25,29,26
"13",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"14",0,0,1,2,3,4,5,8,6,7,9,31,32,19,10,11,17,18,30,13,15,12,14,22,16,20,27,29,28,21,23,24,25,26
"15",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"16",1,0,1,3,2,4,5,7,6,8,9,17,10,12,11,31,15,13,14,16,30,32,18,29,28,20,19,21,23,27,22,26,24,25
"17",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"18",0,0,1,2,3,4,5,6,8,7,9,10,11,21,29,15,12,14,13,32,30,16,24,31,17,27,28,22,25,18,19,20,23,26
"19",1,0,1,2,3,4,5,6,7,18,32,9,10,8,30,12,16,11,15,13,27,28,31,14,29,23,17,25,26,21,24,19,20,22
"20",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"21",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"22",0,1,1,2,3,6,4,5,9,8,7,32,31,10,11,12,30,16,15,14,13,27,19,17,18,21,29,23,20,24,22,28,25,26
"23",1,0,1,2,3,4,5,7,9,6,8,10,12,11,13,29,17,15,14,16,30,31,28,23,32,25,24,27,20,22,26,21,18,19
"24",0,0,1,2,3,6,4,8,5,7,32,9,10,13,12,14,11,29,31,16,28,27,21,30,15,26,18,17,20,24,25,22,19,23
"25",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"26",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"27",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"28",0,1,1,2,3,4,5,9,7,6,32,8,13,12,10,11,31,30,21,26,27,29,14,25,20,28,22,15,24,17,18,23,16,19
"29",1,0,1,2,3,4,5,6,7,8,10,9,31,32,28,30,11,13,12,25,29,15,27,19,16,18,14,22,17,24,26,20,21,23
"30",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"31",1,0,1,2,3,5,4,6,7,8,9,10,25,11,32,16,12,31,30,19,15,13,14,27,17,29,18,28,26,23,22,20,24,21
"32",0,1,2,1,3,6,4,5,7,10,12,9,8,32,21,11,16,28,14,13,15,30,24,31,18,17,27,20,29,25,19,22,23,26
"33",1,0,1,2,3,6,4,5,7,8,31,10,11,9,30,20,17,12,32,13,16,14,15,18,19,29,28,26,23,22,25,21,27,24
"34",1,0,1,2,3,8,4,5,7,6,12,32,9,10,11,13,31,14,21,28,29,27,30,17,18,15,26,23,25,16,24,19,22,20
"35",1,0,1,3,2,5,4,8,6,10,9,11,7,14,13,16,12,32,24,31,17,21,19,20,18,15,30,28,29,25,27,22,26,23
