"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"2",1,0,1,2,3,4,5,6,7,8,10,9,12,24,32,13,14,11,27,19,31,15,18,29,30,20,17,22,28,26,16,25,21,23
"3",0,0,1,2,3,4,6,5,7,10,8,12,9,14,15,11,32,13,30,16,22,31,24,25,21,18,17,19,29,26,20,27,28,23
"4",0,0,1,2,3,4,5,6,7,8,9,10,11,14,13,12,28,29,18,15,32,16,31,26,23,30,17,22,20,25,24,27,19,21
"5",1,0,2,1,3,4,5,6,7,16,8,9,10,17,11,32,12,15,30,14,13,31,29,18,26,28,22,20,23,21,19,27,25,24
"6",0,1,1,2,3,4,5,7,6,9,15,8,10,12,11,23,14,16,31,32,13,29,17,28,22,25,26,30,27,19,21,20,24,18
"7",0,0,1,2,3,4,6,7,5,8,9,32,30,11,13,18,12,14,10,31,29,24,15,23,17,22,16,28,25,21,19,20,27,26
"8",1,0,1,2,3,4,6,5,7,15,8,10,9,11,16,12,32,31,13,14,30,26,17,27,20,18,28,25,29,19,23,22,24,21
"9",1,0,1,2,3,4,6,5,7,10,8,32,21,15,9,29,11,31,12,28,13,30,27,14,25,19,18,17,16,26,23,20,22,24
"10",0,0,1,2,3,4,5,6,7,11,8,9,14,10,32,12,31,27,13,15,24,17,30,20,22,29,18,16,26,19,23,21,28,25
"11",1,0,1,3,2,5,4,6,32,7,8,19,31,9,21,10,11,12,14,15,17,30,22,13,29,18,27,28,16,24,25,23,20,26
"12",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"13",0,0,1,3,2,4,6,7,5,11,10,9,8,15,18,12,14,30,17,13,32,19,16,20,24,26,31,23,22,27,28,29,25,21
"14",0,1,1,2,3,4,6,5,7,8,9,10,21,11,18,12,28,14,20,30,31,26,29,32,19,13,16,25,15,27,17,22,23,24
"15",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"16",1,0,1,2,3,6,5,4,13,8,7,10,12,9,11,15,14,29,32,26,18,22,17,16,24,31,20,30,28,19,21,27,25,23
"17",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"18",1,0,2,1,3,4,6,5,7,9,8,11,32,10,13,12,17,24,22,31,29,28,30,21,26,14,27,19,23,25,18,16,20,15
"19",0,1,1,2,3,4,6,8,5,7,9,10,12,29,11,32,13,30,16,14,18,31,15,28,17,19,27,23,24,20,22,21,26,25
"20",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"21",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"22",1,0,1,2,3,4,5,6,7,32,9,11,8,10,13,12,15,27,16,14,31,18,17,20,22,29,23,19,21,28,30,25,26,24
"23",1,0,2,1,3,5,4,6,8,9,32,15,18,7,10,11,12,19,13,17,30,31,25,29,24,14,16,28,26,27,23,22,21,20
"24",1,0,1,2,3,5,4,6,8,7,28,9,32,10,11,13,29,31,30,27,15,16,12,22,20,26,14,23,17,25,18,19,24,21
"25",0,0,1,2,3,4,5,7,8,6,9,20,32,11,13,10,15,14,12,29,31,16,28,30,26,18,25,17,19,22,23,21,24,27
"26",0,1,1,2,3,4,5,7,8,32,6,9,11,13,10,12,30,14,15,27,28,25,22,16,21,31,29,24,17,19,18,20,23,26
"27",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"28",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"29",0,0,2,1,3,4,5,6,7,10,9,11,12,8,30,14,13,16,19,18,15,17,20,31,29,32,22,26,27,24,25,21,28,23
"30",0,1,1,2,5,3,4,7,10,6,8,9,12,32,17,11,28,31,14,29,13,15,16,30,19,18,27,20,26,21,25,23,22,24
"31",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"32",0,1,1,2,3,4,5,6,32,7,10,8,9,12,11,17,16,15,30,13,31,25,29,14,20,19,21,28,27,26,18,24,22,23
"33",1,0,1,2,3,4,5,7,6,8,9,12,10,11,17,32,30,20,15,13,14,16,21,31,18,27,23,19,24,29,28,26,22,25
"34",0,1,1,2,3,4,6,5,7,8,10,12,9,32,11,31,30,26,27,14,28,19,29,24,15,23,16,13,25,18,17,22,21,20
"35",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"36",0,0,1,3,2,4,5,6,7,8,9,11,10,19,13,12,17,32,15,16,23,29,14,21,18,20,31,22,24,28,25,30,27,26
"37",1,0,1,2,7,3,6,4,5,13,9,8,32,28,10,11,31,12,15,29,30,27,26,17,25,14,16,21,24,18,19,23,20,22
"38",0,0,1,2,3,5,4,6,8,7,9,10,11,31,13,32,21,15,12,29,30,26,14,17,16,24,27,23,25,28,20,18,22,19
"39",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"40",0,0,1,2,3,5,4,8,9,7,6,10,13,11,12,14,31,18,15,17,16,19,29,23,25,26,27,20,32,28,21,24,30,22
"41",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"42",1,0,1,2,4,3,5,6,8,9,7,10,17,14,15,12,13,32,16,29,11,19,31,21,30,22,25,20,26,24,18,27,23,28
"43",0,1,1,2,3,5,4,6,7,10,11,12,8,9,32,13,14,17,15,16,26,30,18,28,31,23,29,19,20,25,21,27,22,24
"44",1,0,1,2,3,4,5,6,8,16,7,11,10,9,17,32,29,13,14,12,27,15,26,20,30,31,18,25,19,21,24,22,23,28
"45",0,0,1,2,3,4,5,6,7,10,11,8,9,31,12,14,32,15,17,13,29,30,18,28,16,27,23,24,21,26,20,19,25,22
"46",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
