"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,0,0,0,0,1,1,1,1,2
"2",1,1,1,1,1,0,1,0,2,1
"3",0,0,1,1,1,0,1,0,1,2
"4",0,0,0,0,1,1,0,1,1,2
"5",0,1,1,0,1,0,0,1,1,2
"6",1,0,1,0,0,1,0,1,1,2
"7",0,1,1,1,0,1,1,0,1,2
"8",1,1,1,0,0,0,0,1,2,1
"9",0,0,1,1,1,0,1,0,1,2
"10",1,0,0,1,0,1,1,1,1,2
"11",0,1,1,1,1,0,1,1,1,2
"12",0,1,0,1,1,0,1,0,2,1
"13",1,0,1,0,1,0,0,0,1,2
"14",0,0,0,0,1,0,1,1,1,2
"15",0,0,0,0,1,0,1,1,1,2
"16",1,0,1,1,0,0,1,0,1,2
"17",0,1,0,1,0,0,0,0,1,2
"18",1,0,0,0,1,0,1,1,1,2
"19",0,0,1,0,1,0,0,0,1,2
"20",0,0,0,1,1,1,0,1,1,2
"21",1,0,1,0,0,1,1,1,1,2
"22",0,0,0,0,1,0,1,1,1,2
"23",1,0,0,0,0,0,0,0,1,2
"24",1,1,1,0,1,1,1,0,2,1
"25",1,0,1,1,0,1,0,0,1,2
"26",0,0,0,0,0,0,1,0,1,2
"27",0,0,1,0,0,1,0,1,1,2
"28",0,1,1,0,0,1,0,0,1,2
"29",1,0,1,1,0,1,0,0,1,2
"30",0,1,1,1,0,0,1,1,1,2
"31",1,1,1,1,1,1,1,0,2,1
"32",1,1,1,1,0,0,1,1,2,1
"33",1,1,0,1,0,0,1,1,2,1
"34",1,0,0,1,1,1,1,1,2,1
"35",0,1,1,1,1,1,0,0,1,2
"36",0,0,1,1,1,0,0,1,1,2
"37",0,0,0,1,0,0,0,0,1,2
"38",1,0,0,1,1,0,0,0,1,2
"39",0,1,1,0,1,1,0,0,1,2
"40",1,0,1,1,0,1,0,0,1,2
"41",0,0,1,0,1,1,1,1,1,2
"42",0,1,0,0,0,0,1,0,1,2
"43",0,0,1,1,1,1,1,1,1,2
"44",1,0,0,0,0,0,1,1,2,1
"45",1,1,0,1,1,1,0,0,2,1
"46",0,1,1,0,0,1,0,1,1,2
"47",1,0,1,0,0,1,0,1,1,2
"48",1,0,0,1,1,0,0,0,1,2
"49",1,1,0,1,0,1,0,1,2,1
"50",1,0,0,1,0,0,1,0,1,2
"51",1,0,1,1,1,1,0,0,1,2
"52",0,0,1,0,0,1,0,1,1,2
"53",0,0,0,0,1,1,0,1,1,2
"54",0,1,0,0,0,1,1,1,1,2
"55",0,1,0,0,0,0,1,1,1,2
"56",1,1,1,1,1,1,0,0,2,1
"57",0,1,0,0,0,0,0,1,1,2
"58",0,0,0,1,1,1,0,0,1,2
"59",1,0,1,0,0,1,0,0,1,2
"60",0,1,1,1,1,0,1,0,1,2
"61",0,0,1,0,1,1,1,0,1,2
"62",0,0,0,1,1,0,0,0,1,2
