"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",1,1,0,0,0,0,1,1,2,1
"2",0,0,1,0,1,0,1,1,1,2
"3",0,0,0,1,1,1,0,1,1,2
"4",0,1,1,0,0,1,0,1,1,2
"5",1,0,0,1,1,1,1,0,1,2
"6",1,1,0,0,1,0,1,1,2,1
"7",1,0,0,0,1,1,1,1,1,2
"8",0,0,0,0,1,1,0,1,2,1
"9",0,0,0,1,1,0,1,1,1,2
"10",1,0,0,1,1,0,0,0,1,2
"11",0,1,1,0,1,1,0,1,1,2
"12",1,1,0,1,0,0,1,1,2,1
"13",1,1,1,0,1,1,1,1,2,1
"14",1,0,0,0,0,0,0,1,1,2
"15",0,0,1,0,1,1,1,1,1,2
"16",0,0,1,1,1,0,0,1,2,1
"17",1,1,1,0,1,0,0,0,2,1
"18",1,1,1,0,0,1,1,0,2,1
"19",0,1,1,1,1,0,1,0,1,2
"20",0,0,0,1,1,1,0,0,2,1
"21",1,0,1,0,0,0,0,1,1,2
"22",1,1,0,1,0,1,1,1,2,1
"23",0,0,0,0,1,1,0,1,1,2
"24",1,1,1,0,0,0,1,0,2,1
"25",1,1,0,1,1,0,1,0,2,1
"26",0,1,1,0,0,0,1,0,1,2
"27",0,1,0,1,1,1,0,1,1,2
"28",1,0,1,1,1,0,0,1,1,2
"29",1,0,0,0,1,1,0,1,1,2
"30",0,1,0,0,0,0,0,1,2,1
"31",1,1,1,0,0,1,1,1,2,1
"32",0,1,0,1,0,1,1,0,1,2
"33",1,0,0,0,0,0,1,1,1,2
"34",0,1,1,1,0,1,0,0,2,1
"35",0,0,1,1,0,0,1,1,1,2
"36",1,0,1,0,1,0,1,0,2,1
"37",1,0,0,0,1,0,1,0,1,2
"38",0,1,0,0,1,1,1,1,1,2
"39",1,0,1,1,1,1,0,1,1,2
"40",0,1,1,0,0,1,0,1,1,2
"41",0,1,1,1,1,0,1,0,1,2
"42",1,0,1,0,1,1,1,0,1,2
"43",1,1,0,1,1,0,0,1,2,1
"44",1,0,1,1,0,0,1,1,1,2
"45",0,0,0,0,0,1,0,0,1,2
"46",0,0,1,1,1,0,1,1,2,1
"47",0,0,1,1,1,1,1,1,1,2
"48",0,0,0,0,1,0,0,0,1,2
"49",0,1,1,1,1,1,1,0,1,2
"50",0,1,0,1,0,1,0,1,1,2
"51",0,1,0,1,1,1,0,1,1,2
"52",0,0,0,0,1,1,1,1,2,1
"53",1,0,0,1,0,0,1,1,1,2
"54",0,1,1,0,1,1,0,0,1,2
"55",1,1,0,0,0,0,0,0,2,1
"56",0,0,1,0,1,1,0,1,1,2
"57",0,0,0,1,1,1,1,0,1,2
"58",1,1,0,0,1,1,1,0,2,1
"59",1,1,1,0,0,1,0,0,2,1
"60",1,0,0,0,1,1,0,0,1,2
"61",1,0,1,1,0,0,0,1,1,2
"62",1,1,1,1,1,0,0,1,2,1
"63",0,0,1,0,1,0,0,1,1,2
"64",1,1,0,0,0,1,1,1,2,1
"65",0,1,1,1,1,1,0,1,1,2
"66",1,1,0,0,0,0,1,1,2,1
"67",1,1,1,0,1,1,1,0,2,1
"68",0,1,1,1,1,0,0,1,1,2
"69",0,1,0,0,1,0,0,1,1,2
"70",0,1,1,0,0,1,0,1,1,2
"71",0,1,1,0,1,0,0,0,1,2
"72",1,1,0,1,1,1,0,0,2,1
"73",1,0,1,1,1,0,0,1,1,2
"74",1,0,1,1,1,1,1,0,2,1
"75",0,1,0,0,0,1,1,1,1,2
"76",0,1,0,0,1,1,1,1,1,2
"77",0,0,0,0,0,0,0,1,1,2
"78",1,1,0,0,0,1,1,1,2,1
"79",0,1,1,0,0,0,1,0,1,2
"80",1,1,0,1,1,0,1,1,2,1
"81",0,0,1,1,1,0,1,0,1,2
"82",0,1,1,1,1,1,0,0,1,2
"83",0,1,0,1,1,0,1,0,1,2
"84",1,0,0,1,1,0,0,1,1,2
"85",0,0,1,1,1,0,1,1,1,2
"86",1,1,0,1,0,0,1,0,2,1
"87",1,1,1,0,0,0,0,1,2,1
"88",0,0,0,1,0,0,1,1,1,2
"89",1,0,1,1,1,0,0,0,2,1
"90",1,0,1,1,0,1,0,1,1,2
"91",1,0,1,1,1,0,0,1,2,1
"92",0,1,1,0,1,0,1,1,1,2
"93",1,0,1,0,1,1,0,0,1,2
"94",0,0,1,0,1,1,0,0,1,2
"95",1,0,0,0,1,0,1,0,1,2
"96",0,1,1,1,1,1,0,1,1,2
"97",1,1,0,0,0,1,0,1,2,1
"98",0,1,0,0,1,0,1,1,1,2
"99",1,1,0,1,0,0,1,0,2,1
"100",1,1,1,1,1,0,0,0,2,1
"101",1,1,1,1,0,0,1,1,2,1
"102",1,1,1,0,0,1,0,1,2,1
"103",0,0,1,1,0,0,1,1,1,2
"104",1,0,1,1,1,1,1,0,1,2
"105",1,1,1,1,0,0,0,0,2,1
"106",0,0,1,0,1,0,0,0,2,1
"107",0,0,0,1,1,1,0,1,1,2
"108",1,0,0,1,1,0,0,1,1,2
"109",1,1,0,1,0,1,0,1,2,1
