"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,1,0,0,0,1,0,1,1,2
"2",0,1,0,0,0,0,1,0,1,2
"3",1,0,1,1,0,0,1,1,1,2
"4",1,1,1,1,0,1,1,0,2,1
"5",0,0,0,0,0,1,0,0,1,2
"6",1,0,0,0,0,1,0,0,1,2
"7",1,1,1,1,0,0,1,0,2,1
"8",0,0,1,1,0,1,0,1,1,2
"9",1,1,0,0,0,0,1,0,2,1
"10",0,0,0,0,1,1,1,1,1,2
"11",0,1,1,1,1,0,0,0,1,2
"12",0,1,0,0,1,0,0,1,1,2
"13",0,0,1,0,1,1,0,0,1,2
"14",1,1,0,1,1,1,0,1,2,1
"15",0,1,1,0,1,0,0,1,2,1
"16",1,0,0,1,1,1,0,1,1,2
"17",0,0,1,0,1,0,1,0,1,2
"18",1,1,1,0,0,0,1,0,2,1
"19",0,1,0,1,1,1,1,0,1,2
"20",1,1,1,1,0,0,1,1,2,1
"21",1,0,1,0,1,1,0,1,1,2
"22",1,0,0,1,1,1,1,0,1,2
"23",1,0,0,0,1,0,0,0,1,2
"24",0,0,1,0,1,0,0,1,1,2
"25",0,1,1,1,0,1,0,1,1,2
"26",1,0,0,1,1,1,0,0,1,2
"27",1,1,1,0,0,1,0,0,2,1
"28",1,1,1,1,0,0,0,1,2,1
"29",0,0,0,1,1,1,1,0,1,2
"30",0,0,1,0,1,1,1,1,1,2
"31",1,1,1,1,1,1,1,0,2,1
"32",1,1,1,1,0,0,1,1,2,1
"33",1,0,1,0,0,0,0,0,2,1
"34",0,1,0,0,1,0,1,1,1,2
"35",1,1,0,0,0,1,0,1,2,1
"36",0,1,0,1,1,0,1,1,1,2
"37",1,0,1,0,0,1,1,0,1,2
"38",1,0,0,1,0,0,1,0,1,2
"39",0,0,1,1,1,1,0,0,1,2
"40",0,0,1,1,1,1,1,0,1,2
"41",1,1,0,0,1,1,1,0,2,1
"42",1,1,0,0,0,1,0,1,2,1
"43",1,1,0,1,1,1,0,0,2,1
"44",1,0,1,1,0,1,1,0,2,1
"45",1,1,0,0,1,0,0,0,2,1
"46",1,0,0,0,0,0,1,0,1,2
"47",0,0,1,1,0,1,1,1,1,2
"48",1,0,0,1,0,1,1,1,1,2
"49",1,1,0,1,1,0,0,1,2,1
"50",0,1,1,0,0,0,1,0,1,2
"51",1,1,0,0,0,1,0,0,2,1
"52",1,1,1,0,1,0,0,1,2,1
"53",1,0,0,0,1,1,1,1,1,2
"54",0,0,0,0,0,1,0,0,1,2
"55",0,0,0,1,1,1,1,1,1,2
"56",1,1,0,1,0,1,0,0,2,1
