"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",1,1,1,0,1,0,0,1,2,1
"2",0,0,1,1,1,1,1,1,1,2
"3",0,1,1,1,1,1,0,1,1,2
"4",1,1,0,0,0,1,0,0,2,1
"5",1,1,1,1,1,1,0,0,2,1
"6",1,1,1,0,1,1,1,0,2,1
"7",1,1,0,1,1,1,0,0,2,1
"8",0,0,0,1,0,1,1,0,1,2
"9",0,0,0,0,0,1,0,1,1,2
"10",0,0,0,0,0,0,1,1,1,2
"11",1,1,0,0,1,0,0,1,2,1
"12",0,1,0,1,1,0,1,1,1,2
"13",0,0,1,1,0,1,0,0,1,2
"14",0,1,1,0,1,1,1,1,1,2
"15",0,1,0,0,0,0,1,0,2,1
"16",1,0,0,0,1,1,0,1,2,1
"17",1,0,0,0,0,1,1,1,1,2
"18",1,0,1,1,1,1,0,1,1,2
"19",1,1,1,0,0,0,1,0,2,1
"20",0,0,1,0,1,0,0,1,2,1
"21",0,1,0,1,1,1,1,0,1,2
"22",1,0,1,1,0,0,0,0,1,2
"23",1,1,1,1,0,0,1,0,2,1
"24",1,0,1,1,1,0,0,0,2,1
"25",1,1,0,0,0,0,0,1,2,1
"26",0,1,0,1,0,1,0,0,1,2
"27",0,0,0,0,0,1,0,1,1,2
"28",1,0,1,0,1,0,0,1,1,2
"29",1,0,0,0,0,0,1,0,1,2
"30",1,0,1,1,1,0,0,0,1,2
"31",0,0,0,1,0,1,0,1,1,2
"32",0,1,0,0,0,0,1,0,1,2
"33",0,0,1,0,0,1,1,1,1,2
"34",1,1,0,1,1,1,0,0,2,1
"35",1,1,0,1,0,0,1,0,2,1
"36",0,1,1,1,1,1,1,1,1,2
"37",0,1,0,1,0,0,0,1,1,2
"38",1,1,0,0,0,1,0,1,2,1
"39",1,0,1,0,0,1,0,0,1,2
"40",0,1,0,1,0,0,0,0,2,1
"41",0,1,1,1,0,0,0,1,1,2
"42",1,0,0,0,0,0,0,1,1,2
"43",1,1,1,0,1,1,0,0,2,1
"44",1,0,1,0,0,1,1,0,1,2
"45",1,1,0,1,0,0,1,0,2,1
"46",0,1,1,1,0,0,1,1,1,2
