"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,0,0,0,1,0,1,1,2,3,5,4,19,7,6,16,11,9,8,30,12,14,10,13,32,31,15,28,24,29,23,27,26,20,25,18,22,17,21
"2",1,1,1,1,1,1,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"3",0,0,1,0,0,1,1,1,1,2,3,4,5,7,6,9,30,8,10,13,11,32,31,12,15,28,29,24,27,14,17,16,18,26,19,21,23,22,25,20
"4",0,0,0,1,1,0,1,1,1,2,3,5,4,7,6,8,12,9,10,32,16,31,11,13,15,29,14,17,28,26,30,18,24,21,25,19,27,23,20,22
"5",0,0,0,1,1,0,1,0,1,2,4,3,5,7,8,6,10,12,17,31,11,32,9,15,30,13,16,20,19,18,14,25,29,23,28,24,21,26,27,22
"6",1,0,1,0,1,0,0,0,2,1,4,3,5,6,7,8,9,10,11,13,12,32,16,25,14,31,28,18,27,30,15,24,26,29,19,23,17,20,21,22
"7",0,0,0,0,0,1,1,0,1,2,4,3,5,6,7,31,9,8,11,10,20,15,12,16,32,14,13,25,17,30,26,29,21,28,19,27,23,18,22,24
"8",0,0,1,0,0,0,0,0,1,3,2,4,5,7,6,13,8,11,9,12,30,32,31,10,28,19,29,24,27,15,14,17,26,18,25,21,16,22,20,23
"9",0,0,1,0,1,0,0,1,1,2,3,4,5,6,10,7,11,8,17,24,32,13,9,12,14,30,31,18,15,16,19,28,20,29,26,23,27,25,22,21
"10",0,1,1,1,1,0,1,0,1,2,3,4,7,5,6,8,9,10,11,14,12,30,13,15,19,22,18,16,17,32,31,24,21,29,23,20,25,26,27,28
"11",1,0,1,1,1,0,1,1,1,2,3,4,5,6,7,9,8,12,10,11,13,32,16,15,14,17,24,27,31,19,20,18,21,28,30,29,23,25,26,22
