"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,0,1,1,1,0,1,1,2,4,5,3,8,6,9,7,10,21,11,12,31,32,15,13,16,17,28,18,20,14,29,19,27,30,23,22,26,24,25
"2",0,1,1,0,0,1,1,1,1,2,3,5,4,6,9,13,7,8,10,11,12,32,20,16,14,15,22,17,18,30,25,31,23,29,19,21,28,24,26,27
"3",0,1,1,1,1,0,1,0,1,2,4,3,5,7,6,8,10,9,11,16,12,13,30,14,26,32,31,29,15,19,28,20,25,23,21,27,17,22,18,24
"4",1,0,0,0,0,0,1,1,1,2,4,3,8,6,5,7,24,9,10,32,12,11,23,31,13,22,30,28,27,16,21,29,25,26,20,17,15,19,14,18
"5",0,1,0,1,1,0,1,1,1,2,5,3,4,12,6,8,30,7,10,14,9,15,32,19,11,16,13,27,31,17,28,29,21,23,18,26,22,20,24,25
"6",0,0,1,0,1,0,1,0,1,2,3,4,5,6,7,8,9,32,13,27,10,31,17,12,11,30,14,15,18,16,21,29,25,23,28,19,20,22,26,24
"7",0,1,0,0,0,1,0,0,1,2,3,4,5,6,7,8,10,15,9,31,13,12,14,24,30,11,32,16,29,17,19,18,22,26,20,27,21,23,25,28
"8",1,0,0,1,0,1,1,1,1,2,3,4,7,5,6,30,24,8,13,32,17,31,10,14,9,12,11,21,28,26,22,29,19,16,18,15,25,23,27,20
"9",1,1,1,1,1,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"10",0,1,0,0,0,1,1,1,1,2,3,4,5,6,10,7,9,11,8,13,29,16,15,12,14,32,31,30,21,28,18,17,20,22,23,27,25,26,24,19
"11",1,0,0,1,0,1,1,1,1,2,3,5,4,6,8,9,7,10,32,11,13,30,14,12,20,31,28,29,15,26,27,16,23,18,17,25,21,19,22,24
"12",1,0,0,1,1,0,0,1,1,3,4,2,5,6,10,7,8,12,11,9,15,13,17,32,16,24,14,31,19,18,25,20,27,21,28,23,22,26,30,29
"13",1,0,0,1,0,0,0,0,1,2,3,4,5,10,6,7,8,20,9,32,11,16,31,12,13,14,15,21,19,24,17,25,18,23,22,29,30,26,27,28
"14",1,0,1,1,0,0,0,0,1,2,3,4,5,6,11,9,12,7,10,8,20,14,13,32,19,15,16,30,31,17,18,25,24,26,23,21,22,29,28,27
