"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,0,1,1,0,1,1,2,4,3,5,6,7,9,32,13,8,11,12,14,10,15,28,16,17,18,31,20,25,19,30,24,27,29,21,26,23,22
"2",1,0,0,1,0,1,1,1,1,2,3,4,5,8,7,6,10,9,16,23,14,31,15,12,13,11,32,18,17,21,30,20,29,25,19,24,26,28,27,22
"3",0,1,1,1,1,1,1,1,1,2,3,4,6,5,7,9,11,13,8,16,32,10,12,31,22,14,18,25,15,29,30,19,17,26,20,21,28,23,27,24
"4",1,0,1,0,1,1,1,0,1,2,3,4,6,5,7,8,10,9,13,14,12,11,17,21,31,15,16,32,20,19,30,18,29,24,26,27,28,22,23,25
"5",1,0,1,0,1,0,1,1,1,2,3,5,4,6,7,10,9,8,11,15,12,14,13,16,32,28,25,19,30,17,18,31,20,21,26,22,29,23,27,24
"6",1,0,0,1,0,1,0,1,1,3,2,4,5,7,6,8,9,10,26,11,32,30,12,13,31,14,17,15,16,23,18,20,29,21,27,19,24,25,22,28
"7",0,0,1,0,1,0,1,0,2,1,3,7,4,6,5,9,8,31,10,28,13,32,12,29,24,16,27,30,11,15,21,22,25,17,14,20,26,19,18,23
"8",1,0,1,0,0,1,0,1,1,2,3,4,5,7,6,9,12,8,10,14,13,11,31,15,17,32,30,22,18,20,29,24,16,27,19,26,21,23,25,28
"9",1,0,0,1,1,0,0,0,1,2,3,4,5,6,8,10,30,7,9,32,13,15,11,14,29,16,12,24,19,17,31,28,18,27,23,26,25,21,22,20
"10",0,0,0,1,1,1,0,1,1,2,3,5,4,6,7,9,8,11,12,10,13,30,23,17,14,15,20,16,28,21,31,18,19,24,25,32,22,29,27,26
"11",0,0,1,1,1,1,1,0,1,2,3,4,5,6,8,9,7,13,10,11,15,14,17,12,25,30,32,19,16,20,22,18,31,27,29,24,23,28,26,21
"12",0,1,1,1,0,1,1,0,2,1,3,4,5,7,6,9,20,10,8,12,16,11,15,32,13,18,22,14,31,26,17,25,19,21,27,30,24,28,29,23
