"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,0,0,0,1,1,0,1,3,2,6,4,7,5,8,10,11,9,14,13,16,17,28,12,30,32,18,29,20,15,27,19,31,23,22,21,24,26,25
"2",1,1,1,1,0,0,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"3",0,0,1,0,1,0,1,0,2,1,3,4,9,5,8,7,6,26,32,10,14,15,11,29,31,13,12,22,30,16,21,18,28,27,20,25,24,23,17,19
"4",1,0,1,0,0,0,1,0,1,2,4,3,6,5,9,10,8,14,13,7,15,11,12,30,22,16,28,31,32,19,23,17,29,26,20,18,27,24,25,21
"5",0,1,0,0,1,1,0,1,1,2,3,4,5,8,7,6,9,32,10,30,19,31,13,12,15,11,16,14,17,18,24,25,20,29,28,27,21,23,22,26
"6",1,1,1,0,1,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"7",0,1,0,0,0,1,1,0,1,3,2,4,5,7,6,9,32,8,19,13,10,12,31,14,11,29,15,16,23,30,20,17,18,22,21,25,24,27,28,26
"8",1,1,0,0,1,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"9",0,0,1,1,0,1,0,0,1,2,3,4,5,6,8,12,7,11,10,9,32,30,28,31,26,13,15,29,14,16,21,18,22,24,17,27,25,20,23,19
"10",1,1,0,0,0,0,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"11",1,1,1,0,1,1,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"12",1,0,1,0,0,0,1,1,1,2,4,3,6,7,5,9,8,10,11,13,31,14,20,12,32,15,19,16,22,28,29,30,17,24,27,21,25,18,26,23
"13",0,1,1,0,1,0,0,0,2,1,3,4,6,5,7,8,12,9,11,10,32,13,14,17,18,23,27,22,15,16,30,20,31,29,25,26,19,21,28,24
"14",0,1,0,1,1,0,1,1,1,3,2,4,6,5,9,7,21,32,16,12,8,10,14,15,30,31,11,13,17,29,20,19,27,18,23,26,22,28,24,25
"15",1,1,1,0,0,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"16",1,1,1,0,0,1,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"17",0,1,0,0,0,0,1,1,1,2,3,4,5,6,8,7,11,9,10,31,32,12,30,13,14,17,26,27,16,15,25,19,18,28,29,23,24,20,22,21
"18",1,0,1,0,0,1,1,0,1,3,2,4,6,5,7,8,9,32,10,15,29,11,13,12,31,30,26,28,23,25,16,27,24,19,14,20,22,21,18,17
"19",1,0,1,0,0,0,1,1,1,2,5,3,4,7,6,13,8,19,10,9,11,27,16,14,12,15,25,32,31,30,29,24,17,20,22,18,28,26,21,23
"20",0,0,1,0,0,1,0,1,1,2,3,4,6,5,12,7,10,9,13,8,31,14,11,28,22,17,21,32,15,27,20,29,30,16,24,25,23,26,18,19
"21",1,1,0,1,0,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"22",1,0,1,1,1,1,1,1,1,2,4,3,6,5,7,8,11,31,10,18,28,23,32,9,29,14,12,30,13,27,19,25,16,17,26,15,20,21,22,24
"23",1,1,1,0,0,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"24",0,0,0,0,0,0,1,0,1,2,3,5,4,7,6,9,8,10,25,32,28,11,31,30,26,12,17,29,22,16,19,14,24,13,23,27,21,15,18,20
"25",1,1,1,1,0,1,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"26",0,0,1,1,1,0,1,1,1,2,3,4,5,6,12,32,8,7,10,30,19,9,29,11,13,31,27,14,22,24,28,25,16,26,17,23,15,20,18,21
"27",1,0,1,0,0,1,0,0,1,3,2,4,5,9,6,7,30,8,10,27,12,32,24,13,28,29,11,16,31,21,14,15,18,26,23,19,25,22,17,20
"28",1,1,1,1,0,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"29",0,0,0,1,0,1,0,1,1,2,6,3,5,4,8,7,13,9,14,11,12,32,10,30,31,15,29,16,22,19,23,27,28,17,26,20,21,24,18,25
"30",1,1,0,1,0,1,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"31",0,0,1,0,0,1,0,1,1,2,3,4,6,7,5,17,10,8,32,9,11,12,13,14,31,15,16,20,18,19,26,29,30,21,28,22,24,27,23,25
"32",1,1,0,1,1,0,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"33",1,0,1,0,0,0,1,0,1,2,3,4,5,6,7,9,8,10,11,12,13,15,20,32,14,16,18,31,21,17,26,29,27,19,25,30,23,22,24,28
"34",1,1,0,1,0,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"35",1,1,0,0,0,0,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"36",0,1,0,1,0,0,0,1,3,1,2,4,5,7,6,8,9,12,10,13,31,11,18,14,32,29,17,15,21,16,28,30,19,22,26,23,27,24,25,20
"37",0,0,0,0,1,0,0,0,1,2,4,5,6,3,7,10,8,9,32,15,13,11,14,16,31,12,29,30,17,28,18,19,26,27,20,24,21,22,23,25
"38",0,1,1,1,1,1,0,0,2,1,3,4,5,6,7,8,10,9,21,11,13,12,17,15,31,18,14,16,27,30,32,20,19,29,22,25,28,24,26,23
"39",0,0,1,0,0,0,1,1,1,2,3,4,5,6,7,8,32,12,10,9,30,15,22,31,29,28,20,24,14,19,13,11,16,21,27,26,18,17,23,25
"40",0,0,0,1,0,1,0,1,1,2,3,4,5,8,6,7,32,16,13,10,9,28,12,18,14,11,30,17,27,15,24,21,19,31,29,20,22,23,26,25
"41",0,0,1,1,0,1,0,0,1,2,4,3,5,7,11,6,9,18,8,10,12,14,13,30,15,25,31,17,16,20,22,19,32,29,26,21,23,28,27,24
"42",0,1,0,1,0,0,0,1,1,3,2,4,5,8,7,11,6,9,12,32,17,10,15,14,13,16,30,19,26,20,27,18,23,31,22,21,29,28,24,25
"43",0,1,1,1,1,1,0,1,1,2,3,4,5,6,32,7,10,8,11,9,31,12,27,30,14,16,13,20,15,17,19,23,29,28,18,22,24,21,25,26
"44",0,1,0,1,0,0,1,1,1,2,3,4,5,6,7,9,12,8,10,32,26,11,31,14,17,23,30,19,15,13,28,16,29,20,22,24,25,18,27,21
"45",0,0,0,1,0,1,1,1,1,2,3,8,4,7,5,6,9,31,10,18,28,15,11,12,32,30,29,19,24,16,14,13,27,25,26,17,23,21,22,20
"46",1,1,1,1,0,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"47",1,1,0,0,1,1,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"48",1,1,1,1,0,1,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"49",1,1,1,1,1,0,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
