"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,1,1,1,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"2",0,1,1,1,0,1,1,1,1,2,3,4,5,7,6,8,29,10,11,9,12,32,25,30,13,31,15,14,17,16,18,27,26,28,24,23,19,20,21,22
"3",1,0,1,1,0,0,1,0,1,3,2,4,6,5,7,9,20,10,8,11,13,21,12,14,32,30,15,23,25,22,16,18,17,19,31,29,28,24,26,27
"4",1,1,0,1,0,1,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"5",0,0,0,1,0,1,0,1,1,2,3,4,5,6,8,7,11,32,10,12,9,15,13,19,31,16,14,28,25,26,17,18,21,30,27,23,29,24,20,22
"6",0,1,0,0,0,1,0,0,3,1,2,8,4,7,5,29,10,6,9,12,32,31,30,27,15,13,11,23,19,14,16,22,28,25,24,26,18,20,21,17
"7",0,1,0,0,0,1,0,0,1,2,3,4,5,7,6,8,11,9,17,14,10,12,32,13,16,24,31,30,15,19,18,20,26,29,22,21,27,28,23,25
"8",1,1,1,1,1,1,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"9",0,0,1,0,0,0,1,1,1,2,3,5,4,7,6,30,8,9,10,13,11,31,17,12,32,18,26,29,22,19,28,14,24,27,25,20,15,23,21,16
"10",1,0,1,1,1,0,1,0,2,1,3,4,6,5,8,7,10,13,29,9,11,31,17,32,12,26,15,19,27,16,21,14,30,18,22,28,23,24,20,25
"11",0,0,0,1,1,1,1,0,1,2,3,4,5,7,6,8,14,9,10,31,32,23,11,12,13,17,16,29,28,30,15,25,27,18,21,22,26,19,24,20
"12",1,0,0,0,1,0,0,1,1,3,2,4,5,8,10,7,6,9,27,13,11,14,32,16,31,30,12,15,17,26,28,25,22,18,19,29,24,23,21,20
"13",1,1,1,0,1,0,0,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"14",1,1,1,0,0,1,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"15",1,0,0,0,0,0,1,0,2,1,3,4,5,6,8,9,7,15,11,30,10,13,12,14,32,16,18,31,24,17,20,25,28,22,21,23,19,26,27,29
"16",1,0,0,0,0,1,1,0,1,2,4,3,5,6,12,13,7,11,8,15,9,10,16,31,18,27,32,14,17,20,19,22,30,24,23,21,25,29,28,26
