"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,0,0,0,1,1,1,1,2,3,4,5,6,7,11,9,8,10,12,14,23,30,13,15,16,17,18,32,31,19,26,28,29,25,20,24,22,27,21
"2",1,0,1,0,1,0,0,1,1,2,5,3,4,6,7,9,10,31,8,12,11,32,22,30,14,27,13,16,17,15,19,21,29,26,18,28,23,20,25,24
"3",1,0,0,0,1,0,0,0,1,2,3,4,6,5,20,7,24,8,10,13,21,31,32,9,11,22,17,30,12,15,19,14,18,16,29,23,28,26,25,27
"4",1,0,0,0,1,0,0,0,1,2,3,4,6,7,5,8,14,9,19,10,11,12,32,13,15,16,22,30,31,17,18,24,29,23,27,21,28,25,26,20
"5",1,0,0,1,0,0,1,1,1,2,3,4,5,6,7,8,31,9,15,32,14,10,11,13,12,18,19,17,30,16,27,28,29,20,23,26,24,21,22,25
"6",1,0,1,1,1,0,0,1,2,1,3,4,5,32,7,6,9,8,10,13,11,30,28,31,17,12,15,19,26,14,29,20,25,27,21,23,16,18,24,22
"7",1,1,1,0,0,1,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"8",1,0,0,0,1,0,0,0,1,2,3,4,5,7,6,8,9,11,10,14,12,32,13,31,29,30,16,28,22,17,27,15,19,26,24,25,18,20,23,21
"9",0,1,0,1,0,0,0,1,1,2,3,5,4,8,6,7,32,9,10,11,12,16,13,14,15,31,30,17,25,22,18,19,20,21,28,26,29,27,24,23
"10",0,0,1,0,0,1,1,0,1,2,3,4,6,5,7,10,8,9,11,12,32,16,13,14,20,24,19,18,26,15,31,21,23,22,30,17,28,29,25,27
"11",0,1,1,0,1,1,1,0,1,2,3,4,5,6,7,8,9,31,11,13,30,14,10,32,12,15,28,16,19,26,29,23,18,21,17,27,25,20,24,22
