"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,0,0,0,0,0,0,2,1,3,4,5,9,6,7,8,10,13,12,11,29,32,26,14,19,16,31,15,30,18,23,27,22,25,28,20,17,21,24
"2",1,1,0,1,1,1,1,0,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"3",1,0,0,0,0,1,1,1,1,2,4,3,6,5,7,8,9,10,13,12,11,32,21,30,14,31,20,15,17,18,16,27,28,25,19,22,29,24,26,23
"4",0,1,1,1,1,0,0,0,1,2,3,4,6,5,9,7,8,32,30,29,14,10,12,15,31,20,11,26,13,21,28,27,17,24,25,19,16,23,18,22
"5",1,0,0,1,1,1,0,0,1,2,3,4,5,6,7,9,8,10,12,14,11,32,15,16,18,13,31,30,17,20,29,19,28,27,22,25,21,24,26,23
"6",0,0,1,1,1,1,1,1,2,1,4,3,5,6,8,7,32,9,11,31,10,13,12,30,28,14,16,17,29,20,15,18,19,27,21,22,25,23,26,24
"7",0,0,0,1,1,0,1,0,2,1,3,4,5,8,9,7,6,15,10,14,12,13,11,16,31,32,18,19,26,30,29,28,17,21,24,22,27,20,23,25
"8",1,1,1,0,1,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"9",0,1,1,0,0,0,0,1,1,2,3,4,8,10,5,6,7,12,11,9,29,19,14,16,13,21,30,31,32,27,17,15,28,26,25,20,23,22,24,18
"10",1,1,0,1,0,1,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"11",0,0,0,0,0,0,0,0,1,2,3,4,9,5,7,6,8,11,16,12,10,13,29,19,22,14,18,15,21,17,20,30,31,27,26,24,32,25,23,28
"12",0,0,0,0,0,1,1,1,1,2,4,5,3,6,7,8,9,31,10,11,19,18,12,13,16,15,14,17,32,21,20,26,30,22,29,23,24,25,27,28
"13",0,1,1,0,1,1,0,1,1,3,2,5,4,6,7,8,13,9,10,14,19,11,20,12,29,28,16,15,18,32,31,17,27,22,30,25,21,24,26,23
"14",1,0,0,0,0,1,1,1,1,3,2,7,4,5,6,8,10,31,9,13,12,11,19,30,18,32,17,26,16,15,14,24,27,21,28,20,22,29,23,25
"15",1,1,1,1,0,1,1,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"16",1,0,0,1,0,1,0,1,1,2,4,3,5,7,8,32,6,10,13,9,11,12,15,14,16,19,18,30,20,31,29,17,24,22,27,23,28,21,26,25
"17",1,0,1,1,0,0,1,1,1,2,3,5,6,4,11,7,9,8,18,12,10,13,15,14,30,27,19,32,16,31,17,20,26,28,21,29,24,23,22,25
"18",0,0,1,0,1,0,0,0,1,2,3,4,6,5,7,8,14,12,11,9,32,10,16,13,18,31,23,15,20,24,30,28,17,29,19,22,27,25,21,26
"19",1,1,0,1,1,1,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"20",1,0,1,1,0,1,0,1,1,2,3,4,5,6,7,9,8,10,32,11,12,16,31,14,13,25,26,15,30,18,17,20,27,19,21,24,28,29,23,22
"21",1,1,0,1,1,0,0,1,2,1,4,3,6,5,8,7,10,9,12,11,14,13,16,15,18,17,20,19,22,21,24,23,26,25,28,27,30,29,32,31
"22",0,1,1,1,0,0,1,1,1,2,3,4,6,5,13,7,9,8,12,11,32,14,10,19,31,16,15,22,18,30,29,17,21,23,27,26,20,24,28,25
