"","descriptor1","descriptor2","party1","party2"
"1",1,1,2,1
"2",0,0,1,2
"3",1,1,2,1
"4",0,1,1,2
"5",0,0,1,2
"6",1,0,2,1
"7",1,1,2,1
"8",0,1,1,2
"9",0,1,1,2
"10",1,1,2,1
"11",0,1,1,2
"12",1,0,1,2
"13",1,1,2,1
"14",0,0,2,1
"15",0,0,1,2
"16",0,0,1,2
"17",1,1,2,1
"18",0,1,1,2
"19",1,0,1,2
"20",0,1,1,2
"21",0,0,1,2
"22",0,1,1,2
"23",1,1,2,1
"24",1,1,2,1
"25",0,1,1,2
"26",1,1,2,1
"27",0,1,1,2
"28",0,0,1,2
"29",0,0,1,2
"30",0,1,2,1
"31",1,0,1,2
"32",1,0,1,2
"33",0,1,1,2
"34",0,1,1,2
"35",1,0,1,2
"36",0,1,1,2
"37",0,1,1,2
"38",1,0,1,2
"39",1,0,1,2
"40",1,0,1,2
"41",0,1,1,2
"42",0,1,1,2
"43",0,1,1,2
"44",0,0,1,2
"45",1,0,1,2
"46",0,1,1,2
"47",1,0,1,2
"48",0,1,1,2
"49",0,1,1,2
"50",0,0,2,1
"51",0,0,1,2
"52",0,1,1,2
"53",0,0,1,2
"54",1,1,2,1
"55",0,1,1,2
"56",1,1,2,1
"57",0,0,1,2
"58",1,0,1,2
"59",1,0,1,2
"60",0,1,1,2
"61",1,0,1,2
"62",1,1,2,1
"63",1,1,2,1
"64",0,1,1,2
"65",1,1,2,1
"66",1,1,2,1
"67",1,0,1,2
"68",0,1,2,1
"69",1,0,1,2
"70",1,1,2,1
"71",0,0,1,2
"72",0,1,1,2
"73",1,0,1,2
"74",0,0,1,2
"75",0,1,1,2
"76",1,0,1,2
"77",0,0,1,2
"78",0,1,2,1
"79",0,1,1,2
"80",0,1,1,2
"81",1,0,1,2
"82",1,1,2,1
"83",0,1,1,2
"84",0,0,1,2
"85",0,0,1,2
"86",0,0,1,2
"87",0,1,1,2
"88",1,0,1,2
"89",0,0,2,1
"90",1,1,2,1
"91",0,1,2,1
"92",0,0,1,2
"93",0,1,1,2
"94",1,0,1,2
"95",1,1,2,1
"96",0,1,1,2
"97",0,1,2,1
"98",1,1,2,1
"99",0,1,1,2
"100",1,1,2,1
"101",1,1,2,1
"102",0,0,1,2
"103",0,0,1,2
"104",1,0,2,1
"105",0,0,1,2
"106",1,0,1,2
"107",1,0,1,2
"108",0,1,1,2
"109",1,1,2,1
"110",1,1,2,1
"111",0,1,1,2
"112",0,0,1,2
"113",0,0,2,1
"114",1,1,2,1
"115",0,0,1,2
"116",1,0,1,2
"117",1,0,1,2
"118",1,0,1,2
"119",1,0,1,2
"120",0,0,1,2
"121",1,0,2,1
"122",0,0,1,2
"123",0,1,1,2
"124",1,1,2,1
"125",1,0,1,2
"126",1,0,1,2
"127",0,1,2,1
"128",0,1,2,1
"129",1,1,2,1
"130",0,1,2,1
"131",1,1,2,1
