"","descriptor1","descriptor2","party1","party2"
"1",1,1,2,1
"2",1,0,1,2
"3",1,0,1,2
"4",0,0,1,2
"5",1,0,1,2
"6",1,1,2,1
"7",1,1,2,1
"8",0,1,1,2
"9",1,0,1,2
"10",1,1,2,1
"11",0,1,1,2
"12",0,1,1,2
"13",1,0,1,2
"14",1,1,2,1
"15",1,1,2,1
"16",0,1,1,2
"17",0,0,2,1
"18",0,0,1,2
"19",0,0,1,2
"20",1,0,1,2
"21",1,1,2,1
"22",0,0,1,2
"23",1,0,1,2
"24",0,1,1,2
"25",0,0,1,2
"26",1,1,2,1
"27",1,1,2,1
"28",0,1,1,2
"29",0,0,1,2
"30",1,0,1,2
"31",0,0,1,2
"32",0,0,2,1
"33",0,0,1,2
"34",1,1,2,1
"35",1,0,1,2
"36",0,1,1,2
"37",1,1,2,1
"38",1,0,1,2
"39",0,0,1,2
"40",1,0,1,2
"41",1,1,2,1
"42",1,1,2,1
"43",0,1,1,2
"44",1,0,1,2
"45",1,0,1,2
"46",0,0,1,2
"47",0,0,1,2
"48",0,0,1,2
"49",1,1,2,1
"50",0,1,1,2
"51",1,0,1,2
"52",1,1,2,1
"53",1,1,2,1
"54",0,1,1,2
"55",0,1,2,1
"56",0,0,1,2
"57",1,1,2,1
"58",1,1,2,1
"59",0,1,1,2
"60",0,0,1,2
"61",1,0,1,2
"62",0,0,2,1
"63",1,1,2,1
"64",0,0,1,2
"65",1,1,2,1
"66",1,1,2,1
"67",1,1,2,1
"68",1,1,2,1
"69",0,1,1,2
"70",1,0,1,2
"71",1,1,2,1
"72",1,1,2,1
"73",0,1,1,2
"74",1,1,2,1
"75",0,0,1,2
"76",0,0,1,2
"77",1,0,1,2
"78",1,0,1,2
"79",0,0,1,2
"80",0,0,1,2
"81",1,1,2,1
"82",1,1,2,1
"83",1,0,1,2
"84",0,1,1,2
"85",0,0,1,2
"86",0,1,1,2
"87",0,1,1,2
"88",0,1,1,2
"89",1,1,2,1
"90",0,1,1,2
"91",1,1,2,1
"92",0,1,1,2
"93",0,0,1,2
"94",1,0,1,2
"95",1,0,1,2
"96",0,0,1,2
"97",0,0,1,2
"98",1,1,2,1
"99",1,0,1,2
"100",1,1,2,1
"101",1,1,2,1
"102",1,0,1,2
"103",1,1,2,1
"104",0,1,1,2
"105",0,0,2,1
"106",0,0,1,2
"107",0,1,1,2
"108",0,1,1,2
"109",1,0,1,2
"110",1,1,2,1
"111",1,0,1,2
"112",1,1,2,1
"113",1,1,2,1
"114",0,0,1,2
"115",1,1,2,1
"116",1,0,1,2
"117",0,0,1,2
"118",0,0,1,2
"119",1,0,1,2
"120",0,1,1,2
"121",1,1,2,1
"122",0,1,1,2
"123",0,0,1,2
"124",0,1,1,2
"125",1,1,2,1
"126",0,1,1,2
"127",1,1,2,1
"128",1,1,2,1
"129",0,0,1,2
"130",0,1,1,2
"131",1,0,1,2
"132",1,1,2,1
"133",1,0,1,2
"134",1,0,1,2
"135",0,1,1,2
"136",1,1,2,1
"137",1,0,1,2
"138",1,1,2,1
"139",1,0,1,2
"140",0,0,1,2
"141",0,1,1,2
"142",1,1,2,1
"143",1,0,1,2
"144",0,1,1,2
"145",0,1,1,2
"146",1,1,2,1
"147",1,0,1,2
"148",0,0,1,2
"149",1,0,1,2
"150",0,1,1,2
"151",1,0,1,2
"152",1,1,2,1
"153",0,1,1,2
"154",0,0,1,2
"155",1,1,2,1
"156",0,1,1,2
"157",1,1,2,1
"158",1,1,2,1
"159",0,0,1,2
"160",1,1,2,1
"161",1,1,2,1
"162",0,1,1,2
"163",0,0,1,2
"164",1,1,2,1
"165",0,1,1,2
"166",1,0,2,1
"167",1,1,2,1
"168",0,1,2,1
"169",0,1,1,2
"170",1,0,1,2
"171",0,0,1,2
"172",1,1,2,1
"173",1,0,1,2
"174",1,1,2,1
"175",0,0,1,2
"176",1,1,2,1
"177",1,1,2,1
"178",0,0,1,2
"179",1,1,2,1
"180",1,0,1,2
"181",1,1,2,1
"182",1,1,2,1
"183",0,0,1,2
"184",1,1,2,1
"185",0,1,1,2
"186",0,0,1,2
"187",1,0,1,2
"188",1,0,1,2
"189",1,0,1,2
"190",1,0,1,2
"191",1,0,1,2
"192",1,0,1,2
"193",0,1,1,2
"194",1,0,1,2
"195",1,1,2,1
"196",0,0,2,1
"197",1,1,2,1
"198",0,0,1,2
"199",0,1,2,1
"200",0,1,2,1
"201",0,0,1,2
"202",1,1,2,1
"203",0,0,1,2
"204",0,1,1,2
"205",1,1,2,1
"206",0,1,1,2
"207",0,1,1,2
"208",0,1,1,2
"209",0,0,1,2
"210",0,0,1,2
"211",0,1,1,2
"212",0,0,1,2
"213",1,0,1,2
"214",1,1,2,1
"215",0,1,1,2
"216",1,0,1,2
"217",1,0,1,2
"218",1,0,1,2
"219",1,0,1,2
"220",1,1,2,1
"221",1,1,2,1
"222",1,0,1,2
"223",0,1,1,2
"224",0,0,1,2
"225",0,1,1,2
"226",0,0,1,2
"227",1,0,1,2
"228",1,1,2,1
"229",0,0,1,2
"230",0,1,1,2
"231",1,1,2,1
"232",0,1,1,2
"233",1,1,2,1
"234",0,0,1,2
"235",0,0,1,2
"236",0,1,2,1
"237",1,1,2,1
"238",1,0,1,2
"239",0,0,1,2
"240",1,0,1,2
"241",1,0,1,2
"242",0,0,1,2
"243",1,0,1,2
"244",1,0,1,2
"245",0,1,1,2
"246",0,1,1,2
"247",0,1,1,2
"248",0,0,1,2
"249",1,0,2,1
"250",1,1,2,1
"251",1,0,1,2
"252",0,0,1,2
"253",0,1,1,2
"254",0,1,1,2
"255",0,1,1,2
"256",1,1,2,1
"257",1,0,1,2
"258",0,1,1,2
"259",1,0,1,2
"260",0,0,1,2
"261",1,0,1,2
"262",1,1,2,1
"263",0,0,1,2
"264",0,1,1,2
"265",1,1,2,1
"266",0,0,1,2
"267",1,0,1,2
"268",0,0,1,2
"269",1,0,1,2
"270",1,0,1,2
"271",1,0,1,2
"272",0,1,2,1
"273",1,0,1,2
"274",0,0,2,1
"275",0,1,1,2
"276",1,1,2,1
"277",1,0,1,2
"278",1,0,1,2
"279",0,1,1,2
"280",1,1,2,1
"281",0,0,1,2
"282",1,0,1,2
