"","descriptor1","descriptor2","party1","party2"
"1",0,1,1,2
"2",0,0,1,2
"3",0,0,1,2
"4",1,0,1,2
"5",0,1,1,2
"6",1,0,1,2
"7",0,0,1,2
"8",0,0,1,2
"9",1,0,1,2
"10",1,1,2,1
"11",1,1,2,1
"12",1,1,2,1
"13",1,1,2,1
"14",0,1,1,2
"15",1,0,1,2
"16",1,0,2,1
"17",0,0,1,2
"18",1,0,1,2
"19",1,0,1,2
"20",0,0,1,2
"21",0,0,1,2
"22",1,1,2,1
"23",0,0,1,2
"24",1,1,2,1
"25",0,0,1,2
"26",0,0,1,2
"27",1,1,2,1
"28",0,0,1,2
"29",1,1,2,1
"30",1,1,2,1
"31",0,1,1,2
"32",0,0,1,2
"33",1,0,1,2
"34",1,0,1,2
"35",0,0,1,2
"36",0,0,1,2
"37",1,1,2,1
"38",1,1,2,1
"39",0,1,1,2
"40",0,1,2,1
"41",0,0,1,2
"42",1,1,2,1
"43",0,0,1,2
"44",0,1,1,2
"45",1,1,2,1
"46",1,1,2,1
"47",0,0,1,2
"48",1,0,1,2
"49",1,1,2,1
"50",1,0,1,2
"51",1,0,1,2
"52",0,1,1,2
"53",0,0,1,2
"54",0,0,1,2
"55",1,0,1,2
"56",0,1,1,2
"57",1,1,2,1
"58",1,1,2,1
"59",1,0,1,2
"60",1,1,2,1
"61",0,0,2,1
"62",0,0,1,2
"63",0,0,1,2
"64",0,0,1,2
"65",0,0,1,2
"66",1,0,1,2
"67",1,0,1,2
"68",1,0,2,1
"69",0,0,1,2
"70",0,0,1,2
"71",0,0,1,2
"72",0,0,1,2
"73",0,1,2,1
"74",1,0,1,2
"75",1,0,1,2
"76",1,1,2,1
"77",0,1,1,2
"78",1,0,1,2
"79",1,1,2,1
"80",1,0,1,2
"81",1,0,1,2
"82",0,1,1,2
"83",1,0,1,2
"84",0,1,1,2
"85",0,1,1,2
"86",1,0,1,2
"87",0,1,1,2
"88",1,1,2,1
"89",0,1,1,2
"90",0,0,1,2
"91",1,0,1,2
"92",0,1,1,2
"93",0,1,1,2
"94",0,0,1,2
"95",1,0,1,2
"96",1,0,1,2
"97",0,0,1,2
"98",1,0,1,2
"99",0,0,1,2
"100",1,1,2,1
"101",0,1,1,2
"102",1,1,2,1
"103",1,0,1,2
"104",0,1,1,2
"105",0,1,1,2
"106",1,1,2,1
"107",0,1,1,2
"108",1,1,2,1
"109",0,0,1,2
"110",0,1,1,2
"111",1,1,2,1
"112",0,0,1,2
"113",0,0,1,2
"114",1,0,1,2
"115",1,1,2,1
"116",1,0,2,1
"117",1,1,2,1
"118",1,1,2,1
"119",1,1,2,1
"120",1,0,1,2
"121",0,0,1,2
"122",0,1,1,2
"123",0,0,1,2
"124",0,1,1,2
"125",0,0,1,2
"126",1,1,2,1
"127",1,1,2,1
"128",0,1,1,2
"129",1,1,2,1
"130",1,1,2,1
"131",0,0,1,2
"132",1,1,2,1
"133",1,1,2,1
"134",1,0,1,2
"135",0,0,1,2
"136",0,1,1,2
"137",1,1,2,1
"138",1,1,2,1
"139",0,0,2,1
"140",0,1,1,2
"141",1,1,2,1
"142",1,1,2,1
"143",0,0,1,2
"144",0,1,1,2
"145",1,0,1,2
"146",1,1,2,1
"147",1,1,2,1
"148",0,0,1,2
"149",1,1,2,1
"150",0,1,1,2
"151",0,0,2,1
"152",0,0,1,2
"153",1,1,2,1
"154",0,0,1,2
"155",1,0,1,2
"156",1,1,2,1
"157",1,1,2,1
"158",0,1,1,2
"159",1,0,1,2
"160",0,0,1,2
"161",0,0,1,2
"162",0,0,1,2
"163",1,1,2,1
"164",1,1,2,1
"165",1,0,1,2
"166",1,1,2,1
"167",0,1,1,2
"168",0,1,1,2
"169",1,1,2,1
"170",1,0,1,2
"171",1,1,2,1
"172",0,1,1,2
"173",1,1,2,1
"174",1,0,1,2
"175",1,0,1,2
"176",1,1,2,1
"177",1,1,2,1
"178",0,1,1,2
"179",1,1,2,1
"180",1,1,2,1
"181",0,0,1,2
"182",0,1,1,2
