"","descriptor1","descriptor2","party1","party2"
"1",0,0,1,2
"2",0,1,1,2
"3",0,1,1,2
"4",1,0,2,1
"5",1,0,1,2
"6",0,0,2,1
"7",0,0,1,2
"8",1,1,2,1
"9",1,0,1,2
"10",0,1,1,2
"11",1,1,2,1
"12",0,0,1,2
"13",0,1,1,2
"14",0,0,1,2
"15",0,1,1,2
"16",0,1,1,2
"17",0,1,1,2
"18",1,0,1,2
"19",1,1,2,1
"20",0,1,1,2
"21",1,1,2,1
"22",0,1,2,1
"23",1,1,2,1
"24",0,0,1,2
"25",1,0,1,2
"26",1,1,2,1
"27",0,1,1,2
"28",1,0,1,2
"29",1,0,1,2
"30",0,1,1,2
"31",0,0,1,2
"32",0,0,2,1
"33",1,1,2,1
"34",0,0,1,2
"35",1,1,2,1
"36",1,1,2,1
"37",0,1,1,2
"38",1,0,1,2
"39",0,1,1,2
"40",1,0,1,2
"41",0,1,1,2
"42",1,0,2,1
"43",0,1,1,2
"44",1,1,2,1
"45",1,1,2,1
"46",1,1,2,1
"47",1,1,2,1
"48",0,0,1,2
"49",0,0,1,2
"50",1,0,1,2
"51",1,1,2,1
"52",0,1,1,2
"53",0,0,1,2
"54",0,1,1,2
"55",0,1,1,2
"56",0,0,2,1
"57",0,1,1,2
"58",1,0,1,2
"59",1,0,1,2
"60",1,0,1,2
"61",1,1,2,1
"62",1,0,1,2
"63",0,0,1,2
"64",1,0,1,2
"65",0,0,1,2
"66",0,0,1,2
"67",0,0,1,2
"68",1,1,2,1
"69",1,1,2,1
"70",0,1,1,2
"71",1,0,1,2
"72",1,0,1,2
"73",1,0,1,2
"74",0,0,1,2
"75",1,1,2,1
"76",0,1,1,2
"77",1,0,1,2
"78",0,1,1,2
"79",0,0,1,2
"80",0,0,1,2
"81",1,1,2,1
"82",0,0,1,2
"83",0,1,1,2
"84",1,1,2,1
"85",0,0,1,2
"86",1,1,2,1
"87",0,0,1,2
"88",0,0,1,2
"89",1,0,1,2
"90",1,1,2,1
"91",1,1,2,1
"92",0,0,1,2
"93",1,0,1,2
"94",1,1,2,1
"95",0,1,1,2
"96",0,1,1,2
"97",0,1,1,2
"98",1,1,2,1
"99",0,1,1,2
"100",1,1,2,1
"101",0,0,1,2
"102",1,0,1,2
"103",0,0,1,2
"104",1,1,2,1
"105",0,1,1,2
"106",1,0,1,2
"107",1,1,2,1
"108",0,1,1,2
"109",1,0,1,2
"110",1,1,2,1
"111",1,1,2,1
"112",1,1,2,1
"113",1,0,1,2
"114",0,1,1,2
"115",1,1,2,1
"116",1,1,2,1
"117",0,1,1,2
"118",1,1,2,1
"119",0,0,1,2
"120",0,1,1,2
"121",0,1,2,1
"122",0,0,1,2
"123",1,0,1,2
"124",0,1,1,2
"125",1,0,1,2
"126",1,1,2,1
"127",1,0,1,2
"128",1,1,2,1
"129",0,0,1,2
"130",0,1,1,2
"131",0,0,1,2
"132",0,1,1,2
"133",0,1,1,2
"134",0,1,1,2
"135",0,1,1,2
"136",1,0,2,1
"137",0,0,1,2
"138",1,1,2,1
"139",0,0,1,2
"140",0,0,1,2
"141",1,0,1,2
"142",0,1,1,2
"143",1,1,2,1
"144",0,1,1,2
"145",0,1,1,2
"146",0,0,1,2
"147",0,0,1,2
"148",1,0,1,2
"149",1,1,2,1
"150",1,0,1,2
"151",0,1,1,2
"152",1,1,2,1
"153",1,0,1,2
"154",0,1,1,2
"155",0,1,1,2
"156",0,1,1,2
"157",0,1,1,2
"158",0,0,1,2
"159",0,1,1,2
"160",0,1,1,2
"161",0,0,1,2
"162",1,1,2,1
"163",0,1,1,2
"164",0,0,1,2
"165",0,0,1,2
"166",1,0,1,2
"167",1,0,1,2
"168",1,1,2,1
"169",1,1,2,1
"170",0,0,1,2
"171",1,0,1,2
"172",1,1,2,1
"173",1,0,1,2
"174",0,0,1,2
"175",1,0,2,1
"176",0,1,1,2
"177",1,0,1,2
"178",0,1,1,2
"179",1,0,1,2
"180",0,1,1,2
"181",1,0,1,2
"182",0,0,1,2
"183",0,1,1,2
"184",1,1,2,1
"185",1,0,1,2
"186",0,1,1,2
"187",1,0,1,2
"188",1,1,2,1
"189",1,1,2,1
"190",0,0,1,2
"191",1,0,1,2
"192",0,1,1,2
"193",0,0,1,2
"194",1,1,2,1
"195",1,1,2,1
"196",1,0,1,2
"197",1,0,1,2
"198",0,0,1,2
"199",0,0,1,2
"200",1,0,1,2
"201",1,0,1,2
"202",1,0,1,2
"203",1,0,1,2
"204",0,1,1,2
"205",1,1,2,1
"206",0,1,1,2
"207",1,0,1,2
"208",1,1,2,1
"209",1,1,2,1
"210",0,1,1,2
"211",0,1,1,2
"212",0,1,1,2
"213",1,1,2,1
"214",0,1,1,2
"215",0,0,1,2
"216",1,1,2,1
"217",0,0,1,2
"218",0,0,1,2
"219",0,1,2,1
"220",1,1,2,1
"221",0,1,2,1
"222",1,0,2,1
"223",0,1,1,2
"224",1,0,1,2
"225",1,1,2,1
"226",0,1,1,2
"227",0,1,1,2
"228",0,0,1,2
"229",0,1,1,2
"230",0,1,1,2
"231",1,1,2,1
"232",1,1,2,1
"233",0,0,1,2
"234",1,0,2,1
"235",1,0,1,2
"236",0,1,1,2
"237",1,0,1,2
"238",0,1,1,2
"239",1,1,2,1
"240",0,0,1,2
"241",0,0,1,2
"242",1,1,2,1
"243",0,0,1,2
"244",0,1,1,2
"245",0,1,1,2
"246",1,1,2,1
"247",0,0,1,2
"248",0,1,1,2
"249",1,1,2,1
"250",1,1,2,1
"251",0,1,1,2
"252",1,1,2,1
"253",1,0,1,2
"254",0,1,1,2
"255",1,1,2,1
"256",1,1,2,1
"257",1,1,2,1
"258",0,0,1,2
"259",1,1,2,1
"260",0,1,1,2
"261",1,1,2,1
"262",1,0,1,2
"263",0,1,1,2
"264",0,0,1,2
"265",1,1,2,1
"266",1,0,1,2
"267",0,1,1,2
"268",0,0,1,2
"269",0,0,1,2
"270",0,1,1,2
"271",0,1,1,2
"272",0,1,1,2
"273",1,1,2,1
"274",1,1,2,1
"275",0,1,1,2
"276",1,1,2,1
"277",1,1,2,1
"278",1,1,2,1
"279",1,0,2,1
"280",0,1,1,2
"281",1,0,1,2
"282",0,0,2,1
"283",1,1,2,1
"284",1,1,2,1
"285",0,1,1,2
"286",0,0,1,2
"287",1,1,2,1
"288",1,1,2,1
"289",0,1,1,2
"290",1,1,2,1
"291",0,0,1,2
"292",1,1,2,1
"293",0,0,1,2
"294",0,0,1,2
"295",1,0,1,2
"296",1,0,1,2
"297",1,0,1,2
"298",1,1,2,1
"299",1,1,2,1
"300",0,1,1,2
"301",0,1,1,2
"302",0,0,1,2
"303",1,0,1,2
"304",0,0,1,2
"305",0,0,1,2
"306",1,0,1,2
"307",0,1,1,2
"308",0,0,1,2
"309",0,0,1,2
"310",1,0,1,2
"311",1,1,2,1
"312",1,0,1,2
"313",1,1,2,1
"314",1,1,2,1
"315",1,0,1,2
"316",1,1,2,1
"317",1,1,2,1
"318",0,1,1,2
"319",0,0,1,2
"320",1,0,2,1
"321",0,1,1,2
"322",0,0,1,2
"323",0,0,1,2
"324",0,1,1,2
"325",0,1,2,1
"326",1,1,2,1
"327",1,1,2,1
"328",0,0,1,2
"329",0,1,1,2
"330",1,1,2,1
"331",1,1,2,1
"332",1,0,1,2
"333",1,1,2,1
"334",0,0,1,2
"335",1,1,2,1
"336",1,0,1,2
"337",1,0,1,2
"338",1,1,2,1
"339",1,0,1,2
"340",1,0,1,2
"341",1,0,1,2
"342",1,0,1,2
"343",1,1,2,1
"344",0,0,1,2
"345",1,1,2,1
"346",1,0,1,2
"347",1,1,2,1
"348",0,1,1,2
"349",0,1,2,1
"350",1,0,1,2
"351",0,1,1,2
"352",1,1,2,1
"353",1,1,2,1
"354",0,0,2,1
"355",1,1,2,1
"356",0,1,1,2
"357",1,0,1,2
"358",0,1,1,2
"359",1,1,2,1
"360",0,1,1,2
"361",1,0,1,2
"362",0,1,1,2
"363",0,1,1,2
"364",1,1,2,1
"365",0,0,1,2
"366",0,0,2,1
"367",1,0,2,1
"368",1,1,2,1
"369",1,1,2,1
"370",1,1,2,1
"371",0,0,1,2
"372",1,1,2,1
"373",0,1,1,2
"374",1,0,1,2
"375",0,0,1,2
"376",0,0,1,2
"377",0,0,1,2
"378",1,1,2,1
"379",0,0,1,2
"380",0,0,1,2
"381",1,0,1,2
"382",1,1,2,1
"383",0,0,1,2
"384",0,0,1,2
"385",1,0,1,2
"386",1,1,2,1
"387",1,0,2,1
"388",0,0,1,2
"389",1,0,1,2
"390",1,0,1,2
"391",1,0,1,2
"392",1,0,1,2
"393",0,1,1,2
"394",0,0,1,2
"395",0,1,1,2
"396",0,0,1,2
"397",1,0,1,2
"398",0,0,2,1
"399",1,0,2,1
"400",1,1,2,1
"401",0,1,1,2
"402",0,0,1,2
"403",1,1,2,1
"404",0,1,1,2
"405",0,0,1,2
"406",1,1,2,1
"407",1,0,1,2
"408",1,0,1,2
"409",1,1,2,1
"410",1,0,1,2
"411",1,1,2,1
"412",1,0,1,2
"413",0,0,1,2
"414",1,0,1,2
"415",0,0,1,2
"416",0,0,1,2
"417",0,1,1,2
"418",1,0,1,2
"419",0,0,1,2
"420",1,0,1,2
"421",1,1,2,1
"422",0,0,1,2
"423",1,1,2,1
"424",0,1,1,2
"425",0,0,2,1
"426",1,0,1,2
"427",0,0,1,2
"428",0,1,1,2
"429",0,1,2,1
"430",0,1,1,2
"431",0,0,1,2
"432",1,1,2,1
"433",1,0,2,1
"434",1,0,1,2
"435",1,0,1,2
"436",0,1,1,2
"437",0,1,2,1
"438",1,0,1,2
"439",0,0,1,2
"440",0,0,1,2
"441",0,0,1,2
"442",0,0,1,2
"443",0,1,1,2
"444",1,0,1,2
"445",1,1,2,1
"446",1,0,1,2
"447",1,1,2,1
"448",0,1,1,2
"449",1,0,1,2
"450",1,0,1,2
"451",1,1,2,1
"452",1,1,2,1
"453",1,1,2,1
"454",0,0,2,1
"455",1,1,2,1
"456",1,1,2,1
"457",1,0,1,2
"458",1,0,1,2
"459",1,1,2,1
"460",1,0,1,2
"461",1,0,1,2
"462",0,1,1,2
"463",1,1,2,1
"464",0,1,1,2
"465",0,0,1,2
"466",1,1,2,1
"467",1,1,2,1
"468",1,1,2,1
"469",0,1,1,2
"470",1,1,2,1
"471",0,1,1,2
"472",0,0,1,2
"473",1,1,2,1
"474",1,1,2,1
"475",0,1,1,2
"476",0,0,1,2
"477",0,0,1,2
"478",0,1,1,2
"479",1,1,2,1
"480",0,1,1,2
"481",1,0,1,2
"482",1,0,1,2
"483",0,1,1,2
"484",0,0,1,2
"485",1,0,1,2
"486",0,0,2,1
"487",0,1,1,2
"488",0,1,1,2
"489",0,1,1,2
"490",1,1,2,1
"491",0,1,1,2
"492",1,1,2,1
"493",0,0,1,2
"494",0,0,1,2
"495",1,0,1,2
"496",0,0,1,2
"497",0,1,2,1
"498",0,1,1,2
"499",0,0,1,2
"500",1,1,2,1
