"","descriptor1","descriptor2","party1","party2"
"1",1,0,1,2
"2",1,1,2,1
"3",0,1,1,2
"4",1,1,2,1
"5",0,0,1,2
"6",1,1,2,1
"7",1,1,2,1
"8",0,1,1,2
"9",0,1,1,2
"10",0,0,1,2
"11",0,1,1,2
"12",1,1,2,1
"13",0,1,2,1
"14",0,0,1,2
"15",1,1,2,1
"16",0,0,1,2
"17",0,0,1,2
"18",0,0,1,2
"19",0,1,1,2
"20",1,0,1,2
"21",0,0,1,2
"22",1,1,2,1
"23",1,0,1,2
"24",0,0,1,2
"25",1,1,2,1
"26",0,0,1,2
"27",0,1,2,1
"28",1,0,1,2
"29",1,1,2,1
"30",1,1,2,1
"31",1,0,1,2
"32",0,1,1,2
"33",0,0,2,1
"34",1,1,2,1
"35",1,0,1,2
"36",1,1,2,1
"37",1,0,1,2
"38",1,0,1,2
"39",1,0,1,2
"40",1,1,2,1
"41",1,1,2,1
"42",1,1,2,1
"43",1,1,2,1
"44",0,0,1,2
"45",0,1,1,2
"46",0,1,1,2
"47",0,0,1,2
"48",1,1,2,1
"49",0,0,1,2
"50",0,0,1,2
"51",0,0,1,2
"52",0,0,1,2
"53",1,0,1,2
"54",0,0,2,1
"55",1,0,1,2
"56",0,0,1,2
"57",0,1,1,2
"58",1,0,1,2
"59",0,1,1,2
"60",1,1,2,1
"61",0,0,1,2
"62",1,1,2,1
"63",0,0,1,2
"64",0,1,2,1
"65",0,1,1,2
"66",1,1,2,1
"67",1,0,1,2
"68",1,0,1,2
"69",0,1,2,1
"70",0,0,1,2
"71",0,0,2,1
"72",0,0,1,2
"73",1,0,1,2
"74",1,0,1,2
"75",1,1,2,1
"76",0,1,1,2
"77",1,0,1,2
"78",0,0,1,2
"79",0,0,1,2
"80",1,0,1,2
"81",0,0,1,2
"82",0,1,1,2
"83",0,1,1,2
"84",1,0,1,2
"85",0,0,1,2
"86",0,1,1,2
"87",0,1,1,2
"88",1,1,2,1
"89",0,0,1,2
"90",1,0,1,2
"91",0,1,1,2
"92",0,1,1,2
"93",1,1,2,1
"94",0,1,1,2
"95",1,1,2,1
"96",1,0,2,1
"97",1,1,2,1
"98",0,1,1,2
"99",1,1,2,1
"100",0,0,1,2
"101",1,0,1,2
"102",1,0,1,2
"103",0,1,1,2
"104",0,0,1,2
"105",0,0,1,2
"106",0,1,1,2
"107",1,1,2,1
"108",1,0,1,2
"109",1,0,1,2
"110",1,1,2,1
"111",1,1,2,1
"112",0,0,1,2
"113",0,0,1,2
"114",0,0,1,2
"115",0,1,1,2
"116",0,1,1,2
"117",0,0,1,2
"118",0,0,1,2
"119",1,0,1,2
"120",1,1,2,1
"121",0,1,1,2
"122",1,0,1,2
"123",0,1,1,2
"124",0,1,1,2
"125",0,1,1,2
"126",0,0,1,2
"127",0,0,1,2
"128",1,0,1,2
"129",0,0,1,2
"130",0,0,1,2
"131",1,0,1,2
"132",1,1,2,1
"133",1,1,2,1
"134",1,0,1,2
"135",1,1,2,1
"136",1,0,1,2
"137",0,0,1,2
"138",0,1,1,2
"139",1,0,1,2
"140",1,0,2,1
"141",0,0,1,2
"142",0,1,1,2
"143",1,1,2,1
"144",1,0,1,2
"145",0,1,1,2
"146",1,1,2,1
"147",0,0,1,2
"148",1,0,2,1
"149",0,1,1,2
"150",1,1,2,1
"151",1,1,2,1
"152",1,0,1,2
"153",0,0,1,2
"154",1,1,2,1
"155",0,1,1,2
"156",0,0,1,2
"157",0,1,1,2
"158",1,0,1,2
"159",0,1,1,2
"160",0,1,1,2
"161",1,1,2,1
"162",1,0,1,2
"163",0,1,1,2
"164",0,1,1,2
"165",1,1,2,1
"166",0,1,1,2
"167",0,1,1,2
"168",1,0,1,2
"169",1,1,2,1
"170",0,0,1,2
"171",0,0,1,2
"172",1,1,2,1
"173",1,1,2,1
"174",0,1,1,2
"175",1,0,1,2
"176",0,1,1,2
"177",0,0,1,2
"178",0,0,1,2
"179",0,0,1,2
"180",1,1,2,1
"181",1,1,2,1
"182",1,1,2,1
"183",1,0,1,2
"184",1,0,1,2
"185",0,0,1,2
"186",0,1,2,1
"187",1,1,2,1
"188",1,1,2,1
"189",0,0,1,2
"190",1,1,2,1
"191",0,0,1,2
"192",1,1,2,1
"193",1,0,1,2
"194",0,0,1,2
"195",1,0,1,2
"196",0,0,1,2
"197",1,1,2,1
"198",1,0,2,1
"199",0,0,1,2
"200",0,0,1,2
"201",0,1,1,2
"202",1,0,1,2
"203",0,0,1,2
"204",0,0,1,2
"205",0,1,1,2
"206",1,0,2,1
"207",1,1,2,1
"208",0,0,1,2
"209",0,0,1,2
"210",1,0,1,2
"211",0,1,1,2
"212",1,0,2,1
"213",0,1,1,2
"214",0,1,1,2
"215",1,1,2,1
"216",1,1,2,1
"217",0,1,1,2
"218",1,1,2,1
"219",1,1,2,1
"220",1,0,1,2
"221",1,1,2,1
"222",1,0,1,2
"223",0,1,1,2
"224",1,1,2,1
"225",1,0,1,2
"226",0,0,1,2
"227",1,1,2,1
"228",1,0,1,2
"229",0,0,1,2
"230",1,0,1,2
"231",1,1,2,1
"232",1,1,2,1
"233",1,1,2,1
"234",1,0,1,2
"235",1,0,1,2
"236",0,0,1,2
"237",0,0,1,2
"238",0,1,1,2
"239",0,0,2,1
"240",1,0,1,2
"241",1,0,1,2
"242",0,0,1,2
"243",0,0,1,2
"244",1,0,1,2
"245",0,1,1,2
"246",0,1,1,2
"247",0,0,1,2
"248",1,0,1,2
"249",0,1,1,2
"250",0,1,1,2
"251",0,1,1,2
"252",1,1,2,1
"253",0,0,1,2
"254",1,1,2,1
"255",1,0,1,2
"256",1,1,2,1
"257",0,1,1,2
"258",0,1,1,2
"259",0,1,2,1
"260",0,0,1,2
"261",0,0,1,2
"262",1,0,1,2
"263",1,1,2,1
"264",0,0,1,2
"265",0,1,2,1
"266",1,0,2,1
"267",0,0,2,1
"268",1,1,2,1
"269",1,0,1,2
"270",1,1,2,1
"271",0,1,1,2
"272",1,0,1,2
"273",0,0,2,1
"274",0,0,1,2
"275",1,1,2,1
"276",0,0,1,2
"277",1,0,1,2
"278",0,1,1,2
"279",1,0,1,2
"280",1,0,1,2
"281",1,1,2,1
"282",0,1,1,2
"283",1,0,1,2
"284",1,1,2,1
"285",1,1,2,1
"286",1,0,1,2
"287",1,0,1,2
"288",1,1,2,1
"289",1,1,2,1
"290",0,0,1,2
"291",1,0,1,2
"292",0,1,1,2
"293",1,1,2,1
"294",1,1,2,1
"295",1,1,2,1
"296",1,1,2,1
"297",1,1,2,1
"298",1,1,2,1
"299",1,1,2,1
"300",0,0,1,2
"301",1,1,2,1
"302",0,1,1,2
"303",1,0,1,2
"304",0,1,1,2
"305",0,1,1,2
"306",1,0,1,2
"307",1,0,2,1
"308",0,0,1,2
"309",0,0,1,2
"310",0,0,1,2
"311",0,1,1,2
"312",0,0,1,2
"313",0,0,1,2
"314",0,1,1,2
"315",0,0,1,2
"316",1,1,2,1
"317",1,1,2,1
"318",1,0,1,2
"319",1,0,1,2
"320",1,1,2,1
"321",1,0,1,2
"322",1,1,2,1
"323",0,1,2,1
"324",1,0,1,2
"325",1,1,2,1
"326",1,0,1,2
"327",0,1,2,1
"328",1,1,2,1
"329",0,1,1,2
"330",1,0,1,2
"331",0,0,1,2
"332",0,0,1,2
"333",1,0,1,2
"334",1,0,1,2
"335",0,1,1,2
"336",0,0,1,2
"337",0,1,1,2
"338",0,0,1,2
"339",0,0,1,2
"340",1,1,2,1
"341",1,1,2,1
"342",1,0,1,2
"343",1,1,2,1
"344",1,0,1,2
"345",1,1,2,1
"346",1,0,1,2
"347",1,1,2,1
"348",0,1,1,2
"349",0,1,1,2
"350",1,1,2,1
"351",1,1,2,1
"352",1,1,2,1
"353",0,1,1,2
"354",0,1,2,1
"355",0,1,1,2
"356",1,1,2,1
"357",1,1,2,1
"358",1,1,2,1
"359",0,0,2,1
"360",1,0,2,1
"361",0,0,1,2
"362",0,0,1,2
"363",1,0,1,2
"364",1,0,1,2
"365",0,0,1,2
"366",0,1,1,2
"367",0,1,1,2
"368",0,1,1,2
"369",1,0,1,2
"370",1,1,2,1
"371",0,1,1,2
"372",1,0,1,2
"373",1,0,1,2
"374",0,0,1,2
"375",0,1,1,2
"376",0,1,1,2
"377",0,1,1,2
"378",1,0,1,2
"379",0,0,2,1
"380",1,1,2,1
"381",0,1,1,2
"382",0,0,1,2
"383",1,1,2,1
"384",0,0,1,2
"385",0,0,1,2
"386",0,0,1,2
"387",0,0,1,2
"388",1,1,2,1
"389",0,0,1,2
"390",1,0,1,2
"391",0,1,1,2
"392",1,1,2,1
"393",0,1,1,2
"394",1,1,2,1
"395",1,1,2,1
"396",1,1,2,1
"397",0,1,1,2
"398",1,0,1,2
"399",1,0,1,2
"400",0,0,1,2
"401",0,0,1,2
"402",1,0,1,2
"403",1,1,2,1
"404",1,0,1,2
"405",0,0,1,2
"406",0,1,1,2
"407",1,1,2,1
"408",1,0,1,2
"409",1,0,2,1
"410",1,1,2,1
"411",1,0,1,2
"412",1,1,2,1
"413",1,1,2,1
"414",1,0,2,1
"415",1,0,1,2
"416",0,0,1,2
"417",0,0,1,2
"418",1,1,2,1
"419",0,1,1,2
"420",0,0,1,2
"421",0,0,1,2
"422",1,0,1,2
"423",1,0,2,1
"424",1,1,2,1
"425",0,0,1,2
"426",1,0,1,2
"427",1,1,2,1
"428",1,1,2,1
"429",0,1,1,2
"430",1,0,1,2
"431",0,0,2,1
"432",1,1,2,1
"433",0,1,1,2
"434",1,0,1,2
"435",1,0,1,2
"436",0,0,1,2
"437",1,1,2,1
"438",0,0,1,2
"439",0,1,1,2
"440",1,0,1,2
"441",0,0,1,2
"442",1,0,1,2
"443",0,0,1,2
"444",0,1,1,2
"445",0,1,1,2
"446",1,0,1,2
"447",1,1,2,1
"448",1,1,2,1
"449",0,0,1,2
"450",1,0,1,2
"451",0,0,1,2
"452",0,1,1,2
"453",0,1,1,2
"454",1,1,2,1
"455",0,0,1,2
"456",0,0,1,2
"457",1,1,2,1
"458",0,0,1,2
"459",0,1,1,2
"460",1,1,2,1
"461",0,0,1,2
"462",0,0,1,2
"463",0,1,1,2
"464",0,1,1,2
"465",0,1,1,2
"466",0,1,1,2
"467",1,1,2,1
"468",0,0,1,2
"469",1,1,2,1
"470",1,1,2,1
"471",1,0,1,2
"472",0,0,1,2
"473",1,1,2,1
"474",1,1,2,1
"475",1,0,1,2
"476",0,0,1,2
"477",0,0,1,2
"478",1,0,1,2
"479",1,1,2,1
"480",0,0,1,2
"481",0,0,1,2
"482",1,0,1,2
"483",0,0,1,2
"484",0,0,1,2
"485",0,0,1,2
"486",1,0,1,2
"487",1,0,1,2
"488",1,1,2,1
"489",1,0,1,2
"490",1,0,1,2
"491",1,1,2,1
"492",0,1,1,2
"493",1,0,1,2
"494",1,1,2,1
"495",0,1,1,2
"496",1,1,2,1
"497",0,0,1,2
"498",0,0,1,2
"499",0,1,2,1
"500",1,0,2,1
