"","descriptor1","descriptor2","party1","party2"
"1",0,1,1,2
"2",1,0,1,2
"3",1,1,2,1
"4",1,1,2,1
"5",0,1,1,2
"6",0,0,2,1
"7",1,1,2,1
"8",0,1,1,2
"9",0,0,1,2
"10",0,0,1,2
"11",0,1,1,2
"12",1,1,2,1
"13",0,1,1,2
"14",0,0,1,2
"15",1,0,1,2
"16",0,1,1,2
"17",0,1,1,2
"18",0,0,1,2
"19",0,0,1,2
"20",1,0,1,2
"21",0,1,2,1
"22",0,1,1,2
"23",0,1,1,2
"24",1,1,2,1
"25",0,0,1,2
"26",1,1,2,1
"27",1,1,2,1
"28",1,0,1,2
"29",0,0,1,2
"30",1,1,2,1
"31",0,0,1,2
"32",1,0,1,2
"33",1,1,2,1
"34",0,1,1,2
"35",1,0,1,2
"36",1,1,2,1
"37",0,1,1,2
"38",1,0,1,2
"39",1,0,1,2
"40",0,0,1,2
"41",1,0,2,1
"42",1,0,1,2
"43",0,0,1,2
"44",0,0,1,2
"45",0,1,1,2
"46",1,0,1,2
"47",1,0,1,2
"48",1,0,1,2
"49",1,0,1,2
"50",0,1,1,2
"51",0,1,1,2
"52",0,1,1,2
"53",0,0,1,2
"54",0,0,1,2
"55",0,0,1,2
"56",0,1,1,2
"57",1,1,2,1
"58",0,0,1,2
"59",0,1,2,1
"60",0,1,2,1
"61",0,1,1,2
"62",1,1,2,1
"63",1,1,2,1
"64",1,0,2,1
"65",1,1,2,1
"66",0,0,1,2
"67",0,1,1,2
"68",1,1,2,1
"69",1,0,2,1
"70",0,1,1,2
"71",0,0,1,2
"72",1,0,1,2
"73",0,1,1,2
"74",0,0,1,2
"75",0,0,1,2
"76",1,1,2,1
"77",1,1,2,1
"78",1,1,2,1
"79",0,1,1,2
"80",0,1,2,1
"81",0,1,1,2
"82",0,0,1,2
"83",1,0,2,1
"84",1,1,2,1
"85",0,1,1,2
"86",1,1,2,1
"87",0,0,1,2
"88",0,0,1,2
"89",1,1,2,1
"90",1,0,1,2
"91",0,0,1,2
"92",1,0,1,2
"93",0,1,1,2
"94",1,1,2,1
"95",1,0,1,2
"96",0,0,1,2
"97",0,0,1,2
"98",0,1,1,2
"99",1,0,1,2
"100",0,0,1,2
"101",0,0,1,2
"102",1,1,2,1
"103",1,0,1,2
"104",0,1,1,2
"105",0,0,1,2
"106",1,0,1,2
"107",1,1,2,1
"108",0,1,1,2
"109",0,0,1,2
"110",0,1,1,2
"111",1,0,2,1
"112",0,1,1,2
"113",0,1,1,2
"114",0,0,2,1
"115",0,1,1,2
"116",0,1,1,2
