"","descriptor1","descriptor2","party1","party2"
"1",0,1,1,2
"2",1,0,1,2
"3",1,0,1,2
"4",0,1,1,2
"5",0,0,1,2
"6",0,1,1,2
"7",0,0,1,2
"8",1,0,1,2
"9",0,0,1,2
"10",1,0,1,2
"11",0,1,1,2
"12",1,0,1,2
"13",1,0,1,2
"14",0,1,2,1
"15",1,0,1,2
"16",0,0,1,2
"17",1,0,1,2
"18",1,0,1,2
"19",1,0,1,2
"20",1,0,1,2
"21",1,1,2,1
"22",0,0,1,2
"23",1,0,1,2
"24",1,0,1,2
"25",1,1,2,1
"26",1,1,2,1
"27",0,1,1,2
"28",1,0,1,2
"29",1,0,1,2
"30",0,1,2,1
"31",1,1,2,1
"32",1,0,2,1
"33",1,0,1,2
"34",1,0,1,2
"35",1,1,2,1
"36",1,0,1,2
"37",0,1,1,2
"38",0,1,1,2
"39",1,0,1,2
"40",0,1,1,2
"41",1,0,1,2
"42",1,1,2,1
"43",1,1,2,1
"44",0,1,1,2
"45",0,0,1,2
"46",0,1,1,2
"47",1,1,2,1
"48",0,1,1,2
"49",0,0,1,2
"50",0,1,1,2
"51",0,1,1,2
"52",0,1,2,1
"53",1,0,1,2
"54",0,0,2,1
"55",0,0,1,2
"56",1,0,1,2
"57",1,1,2,1
"58",0,1,1,2
"59",0,0,1,2
"60",0,0,1,2
"61",0,1,1,2
"62",0,1,1,2
"63",0,0,1,2
"64",0,1,1,2
"65",1,0,1,2
"66",0,1,1,2
"67",0,0,1,2
"68",1,0,1,2
"69",0,0,1,2
"70",0,1,1,2
"71",0,0,1,2
"72",1,1,2,1
"73",1,1,2,1
"74",1,1,2,1
"75",0,0,1,2
"76",0,1,1,2
"77",0,0,1,2
"78",0,1,1,2
"79",1,0,1,2
"80",0,1,1,2
"81",0,1,1,2
"82",1,1,2,1
"83",0,0,1,2
"84",1,0,1,2
"85",0,0,2,1
"86",1,1,2,1
"87",0,0,1,2
"88",1,1,2,1
"89",1,0,1,2
"90",1,1,2,1
"91",0,1,1,2
"92",0,0,1,2
"93",1,0,1,2
"94",0,1,1,2
"95",0,0,1,2
"96",1,1,2,1
"97",0,1,1,2
"98",0,1,1,2
"99",1,1,2,1
"100",1,1,2,1
