"","descriptor1","descriptor2","party1","party2"
"1",0,0,1,2
"2",1,0,2,1
"3",1,1,2,1
"4",1,0,1,2
"5",0,1,1,2
"6",0,1,1,2
"7",1,0,1,2
"8",1,1,2,1
"9",0,1,1,2
"10",0,0,1,2
"11",1,0,1,2
"12",0,0,1,2
"13",0,0,1,2
"14",1,0,1,2
"15",0,0,1,2
"16",1,1,2,1
"17",1,0,1,2
"18",1,0,1,2
"19",0,1,1,2
"20",0,1,1,2
"21",1,0,1,2
"22",1,1,2,1
"23",0,1,1,2
"24",1,1,2,1
"25",0,1,1,2
"26",1,1,2,1
"27",0,0,1,2
"28",1,1,2,1
"29",1,1,2,1
"30",1,0,1,2
"31",0,1,1,2
"32",0,0,1,2
"33",0,1,1,2
"34",0,1,1,2
"35",1,1,2,1
"36",1,1,2,1
"37",0,0,1,2
"38",0,1,1,2
"39",1,1,2,1
"40",1,1,2,1
"41",1,0,1,2
"42",1,0,1,2
"43",1,1,2,1
"44",1,1,2,1
"45",0,0,1,2
"46",1,1,2,1
"47",1,0,1,2
"48",1,0,1,2
"49",0,1,1,2
"50",0,0,1,2
"51",0,1,1,2
"52",0,0,1,2
"53",1,1,2,1
"54",1,0,1,2
"55",0,1,1,2
"56",1,1,2,1
"57",0,1,1,2
"58",1,1,2,1
"59",0,0,1,2
"60",0,1,1,2
"61",0,1,1,2
"62",0,1,1,2
"63",0,0,1,2
"64",0,1,1,2
"65",0,0,1,2
"66",1,0,1,2
"67",1,0,2,1
"68",0,0,1,2
"69",1,0,1,2
"70",0,1,1,2
"71",0,1,1,2
"72",0,1,1,2
"73",0,0,1,2
"74",1,0,1,2
"75",1,0,1,2
"76",0,1,1,2
"77",1,1,2,1
"78",1,1,2,1
"79",0,0,1,2
"80",1,0,1,2
"81",0,1,1,2
"82",1,0,1,2
"83",1,0,1,2
"84",0,0,1,2
"85",0,1,1,2
"86",0,1,1,2
"87",0,1,1,2
"88",1,0,1,2
"89",1,0,1,2
"90",1,1,2,1
"91",0,0,2,1
"92",0,1,2,1
"93",1,1,2,1
"94",1,1,2,1
"95",0,1,1,2
"96",1,1,2,1
"97",0,1,1,2
"98",0,1,1,2
"99",0,1,1,2
"100",1,0,1,2
