"","descriptor1","descriptor2","party1","party2"
"1",1,0,2,1
"2",0,1,1,2
"3",1,1,2,1
"4",1,0,1,2
"5",1,0,1,2
"6",1,1,2,1
"7",0,1,1,2
"8",0,0,1,2
"9",0,1,1,2
"10",1,0,1,2
"11",0,1,1,2
"12",1,1,2,1
"13",0,1,1,2
"14",0,0,1,2
"15",1,0,1,2
"16",1,0,1,2
"17",0,1,1,2
"18",1,1,2,1
"19",1,1,2,1
"20",1,0,2,1
"21",1,1,2,1
"22",1,0,1,2
"23",1,0,1,2
"24",0,0,1,2
"25",0,1,1,2
"26",0,1,1,2
"27",0,0,1,2
"28",0,1,1,2
"29",0,0,1,2
"30",1,1,2,1
"31",1,1,2,1
"32",1,0,1,2
"33",1,0,1,2
"34",0,1,1,2
"35",0,1,1,2
"36",1,1,2,1
"37",0,0,1,2
"38",1,1,2,1
"39",0,1,1,2
"40",1,0,2,1
"41",1,1,2,1
"42",0,0,2,1
"43",1,0,1,2
"44",0,1,1,2
"45",0,0,1,2
"46",0,1,1,2
"47",0,0,1,2
"48",0,0,1,2
"49",1,0,1,2
"50",1,0,1,2
"51",0,0,1,2
"52",0,1,1,2
"53",0,0,1,2
"54",1,1,2,1
"55",1,0,1,2
"56",0,0,1,2
"57",1,0,1,2
"58",0,1,1,2
"59",1,0,2,1
"60",0,0,1,2
"61",1,0,1,2
"62",1,1,2,1
"63",1,0,1,2
"64",1,0,1,2
"65",0,0,1,2
"66",0,0,2,1
"67",0,0,1,2
"68",1,0,1,2
"69",0,0,2,1
"70",1,1,2,1
"71",0,1,1,2
"72",0,0,1,2
"73",1,0,1,2
"74",1,0,1,2
"75",1,0,1,2
"76",1,0,1,2
"77",1,0,1,2
"78",1,1,2,1
"79",1,0,1,2
"80",0,0,1,2
"81",1,1,2,1
"82",1,0,1,2
"83",1,0,1,2
"84",1,1,2,1
"85",1,0,1,2
"86",1,0,2,1
"87",1,1,2,1
"88",0,1,1,2
"89",1,1,2,1
"90",0,0,1,2
"91",0,0,1,2
"92",0,0,1,2
"93",0,0,1,2
"94",0,0,1,2
"95",1,0,1,2
"96",0,0,1,2
"97",0,1,1,2
"98",0,1,1,2
"99",1,0,1,2
"100",0,1,1,2
