"","descriptor1","descriptor2","party1","party2"
"1",1,1,2,1
"2",0,0,2,1
"3",0,0,1,2
"4",1,0,1,2
"5",0,0,1,2
"6",0,0,1,2
"7",1,1,2,1
"8",1,1,2,1
"9",0,1,1,2
"10",0,1,1,2
"11",1,0,1,2
"12",1,1,2,1
"13",0,1,1,2
"14",1,1,2,1
"15",0,1,1,2
"16",1,0,1,2
"17",0,1,1,2
"18",0,1,1,2
"19",0,1,1,2
"20",1,0,1,2
"21",1,0,2,1
"22",1,1,2,1
"23",1,0,1,2
"24",0,0,1,2
"25",0,1,1,2
"26",0,1,1,2
"27",1,0,1,2
"28",0,0,1,2
"29",0,1,1,2
"30",1,1,2,1
"31",1,1,2,1
"32",0,1,1,2
"33",0,1,1,2
"34",0,0,1,2
"35",1,1,2,1
"36",0,0,1,2
"37",0,1,1,2
"38",1,1,2,1
"39",1,0,2,1
"40",0,1,1,2
"41",0,0,1,2
"42",1,0,1,2
"43",0,0,1,2
"44",1,1,2,1
"45",1,0,1,2
"46",0,0,1,2
"47",0,0,1,2
"48",0,0,1,2
"49",0,0,1,2
"50",0,1,1,2
"51",0,1,1,2
"52",1,0,1,2
"53",0,1,2,1
"54",1,0,1,2
"55",1,0,1,2
"56",1,0,1,2
"57",1,0,1,2
"58",0,0,1,2
"59",0,0,1,2
"60",1,1,2,1
"61",0,0,1,2
"62",1,1,2,1
"63",0,1,1,2
"64",1,1,2,1
"65",1,1,2,1
"66",0,0,1,2
"67",0,0,1,2
"68",1,1,2,1
"69",1,0,1,2
"70",1,0,1,2
"71",0,1,1,2
"72",0,0,1,2
"73",0,1,1,2
"74",0,0,1,2
"75",1,0,1,2
"76",0,0,1,2
"77",1,0,1,2
"78",0,1,1,2
"79",0,0,1,2
"80",1,0,1,2
"81",0,0,1,2
"82",0,0,1,2
"83",0,1,1,2
"84",0,1,1,2
"85",1,1,2,1
"86",1,1,2,1
"87",1,1,2,1
"88",0,0,1,2
"89",0,0,1,2
"90",1,1,2,1
"91",1,1,2,1
"92",0,1,1,2
"93",0,0,2,1
"94",1,0,1,2
"95",1,0,1,2
"96",0,0,1,2
"97",1,1,2,1
"98",1,0,1,2
"99",0,1,1,2
"100",1,1,2,1
