"","descriptor1","descriptor2","party1","party2"
"1",0,0,1,2
"2",1,1,2,1
"3",0,0,2,1
"4",1,0,1,2
"5",1,1,2,1
"6",0,1,1,2
"7",0,0,1,2
"8",0,1,1,2
"9",0,0,1,2
"10",1,0,1,2
"11",0,0,1,2
"12",1,1,2,1
"13",0,1,1,2
"14",0,0,1,2
"15",0,0,1,2
"16",0,0,1,2
"17",0,0,1,2
"18",0,0,1,2
"19",1,1,2,1
"20",1,1,2,1
"21",1,1,2,1
"22",1,1,2,1
"23",1,0,1,2
"24",1,1,2,1
"25",1,1,2,1
"26",0,1,1,2
"27",1,0,1,2
"28",0,0,1,2
"29",1,0,1,2
"30",0,1,1,2
"31",0,0,1,2
"32",0,1,1,2
"33",0,0,1,2
"34",0,1,1,2
"35",1,0,1,2
"36",1,0,1,2
"37",1,0,1,2
"38",1,0,1,2
"39",1,0,1,2
"40",1,0,1,2
"41",0,1,1,2
"42",1,1,2,1
"43",1,0,1,2
"44",1,0,1,2
"45",0,0,2,1
"46",0,1,1,2
"47",1,1,2,1
"48",0,0,1,2
"49",1,0,1,2
"50",1,0,1,2
"51",0,1,1,2
"52",0,0,1,2
"53",0,1,1,2
"54",0,0,1,2
"55",0,0,1,2
"56",0,0,1,2
"57",0,0,1,2
"58",0,1,1,2
"59",0,0,1,2
"60",1,1,2,1
"61",0,1,1,2
"62",1,1,2,1
"63",0,0,1,2
"64",1,0,1,2
"65",0,0,1,2
"66",0,1,1,2
"67",0,1,1,2
"68",1,0,1,2
"69",1,1,2,1
"70",1,1,2,1
"71",1,1,2,1
"72",0,1,1,2
"73",0,0,1,2
"74",1,1,2,1
"75",1,1,2,1
"76",1,1,2,1
"77",0,1,1,2
"78",1,0,1,2
"79",1,1,2,1
"80",0,1,1,2
"81",1,1,2,1
"82",1,1,2,1
"83",1,0,2,1
"84",1,1,2,1
"85",0,1,1,2
"86",1,1,2,1
"87",0,0,1,2
"88",0,0,1,2
"89",1,1,2,1
"90",0,0,1,2
"91",1,1,2,1
"92",0,0,1,2
"93",0,0,1,2
"94",1,0,1,2
"95",0,0,1,2
"96",0,1,1,2
"97",1,1,2,1
"98",0,0,1,2
"99",0,0,1,2
"100",0,0,1,2
