"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,2,3,1,7,4,5,6,10,8,28,11,17,13,12,9,25,31,32,26,21,30,29,18,24,14,27,15,22,20,16,19,23
"2",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",1,0,1,2,5,4,3,6,7,28,8,10,11,24,30,9,14,25,32,31,13,18,29,16,12,19,15,27,22,17,23,20,21,26
"4",0,0,1,2,3,4,5,7,6,10,8,15,9,13,30,16,32,11,25,12,14,31,19,28,29,26,27,17,22,18,24,23,20,21
"5",0,1,1,2,4,3,7,5,8,6,9,10,11,21,15,16,32,12,13,31,14,18,19,25,17,26,30,20,28,22,23,24,29,27
"6",0,1,2,1,3,4,7,5,9,6,8,11,30,31,10,12,29,32,17,13,16,28,15,27,22,14,26,19,18,24,21,20,25,23
"7",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",1,0,1,2,4,3,5,7,6,8,9,10,16,13,19,11,12,32,17,14,15,27,31,22,21,18,30,28,20,23,24,29,25,26
"10",0,0,1,2,3,4,5,6,7,32,8,10,9,31,28,11,30,29,12,26,14,27,20,16,13,15,19,17,24,18,23,25,22,21
"11",0,0,1,5,2,3,4,6,7,8,9,14,19,10,11,21,32,13,12,30,31,15,29,27,18,20,17,28,16,23,25,26,24,22
"12",1,0,1,2,3,5,4,6,7,8,9,31,24,32,11,10,28,29,30,26,27,25,12,23,13,14,20,16,19,21,15,22,18,17
"13",1,0,2,1,4,3,5,6,11,8,7,9,10,14,13,15,16,12,32,31,17,27,24,21,18,30,25,28,29,20,19,23,26,22
"14",0,0,1,3,2,4,5,6,7,8,13,9,12,10,14,30,15,11,31,32,28,16,25,19,27,18,24,29,17,22,20,26,23,21
"15",0,1,2,1,3,4,5,6,8,7,19,9,32,14,11,15,10,12,30,16,26,31,22,13,28,17,18,20,29,23,25,21,24,27
"16",0,0,1,2,3,4,5,7,6,8,13,12,11,9,14,10,16,15,19,20,22,17,32,26,18,28,31,21,23,27,25,29,30,24
"17",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",0,1,1,2,5,3,7,4,6,9,8,28,32,10,14,31,12,11,13,21,29,19,30,15,16,20,27,26,24,18,25,17,22,23
"19",0,1,1,2,4,3,5,7,6,11,10,8,9,12,23,29,32,14,15,16,27,28,30,31,13,18,17,22,26,21,25,24,20,19
"20",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
