"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,2,4,5,3,7,8,14,11,6,31,9,10,30,29,32,28,15,25,26,23,12,20,13,27,16,18,24,17,19,21,22
"2",1,0,2,1,3,4,5,6,8,32,9,11,7,12,10,14,31,23,13,21,29,25,28,30,17,15,22,27,16,26,24,20,19,18
"3",0,0,1,2,3,5,4,6,7,8,10,9,11,16,13,12,29,32,14,24,31,18,30,17,26,15,19,28,23,20,27,22,21,25
"4",0,0,1,2,4,3,5,6,7,9,8,29,16,11,10,12,27,14,30,31,13,15,32,19,25,17,20,24,28,18,21,22,23,26
"5",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",1,0,1,3,2,5,4,8,6,7,30,9,11,31,32,15,12,25,21,10,13,14,27,16,29,28,17,24,22,20,23,26,18,19
"7",0,0,1,2,3,4,5,6,9,7,10,11,12,8,13,14,31,32,16,30,28,24,18,29,19,20,15,22,17,26,23,21,25,27
"8",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",0,1,1,2,3,5,4,8,6,7,32,10,11,14,28,9,27,13,17,30,12,31,29,21,15,25,16,22,26,18,20,24,19,23
"11",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",0,1,1,2,3,4,5,6,7,8,29,13,9,12,10,11,31,17,30,26,32,14,15,18,16,22,28,27,19,20,24,23,21,25
"13",0,0,1,2,3,4,5,6,11,8,7,9,10,12,13,14,19,17,18,15,32,20,31,25,30,16,28,21,27,29,23,26,22,24
"14",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",0,1,1,2,4,3,8,5,6,12,7,9,14,10,13,11,21,30,16,31,32,29,18,15,19,28,27,20,24,17,23,26,25,22
"16",0,0,1,2,5,3,4,6,7,8,13,10,12,9,15,16,11,17,32,14,26,18,20,19,22,24,31,21,25,23,27,30,29,28
