"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,3,2,4,5,6,9,8,7,11,10,31,32,15,13,30,14,29,25,16,12,24,28,17,18,27,26,22,23,21,20,19
"2",1,0,1,3,2,4,5,6,7,8,9,10,18,11,25,32,13,14,16,27,26,12,19,15,28,17,29,23,31,30,20,22,24,21
"3",1,0,1,2,3,4,5,6,10,7,8,13,14,9,16,12,11,20,32,17,15,28,30,22,18,19,25,24,27,23,26,21,31,29
"4",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",0,1,1,2,3,4,7,8,6,5,9,10,11,12,14,15,13,18,16,32,29,26,17,27,31,30,20,22,28,21,25,24,19,23
"6",0,0,1,2,3,5,4,7,8,10,9,14,6,11,16,13,32,12,22,15,30,17,31,18,29,19,27,20,23,28,26,24,21,25
"7",1,0,1,3,2,4,5,6,8,7,11,9,10,32,29,31,30,16,28,12,15,14,13,23,24,27,26,19,22,25,20,17,21,18
"8",0,0,1,2,3,4,5,6,7,8,10,9,32,16,11,13,15,14,12,31,24,29,30,21,18,27,26,19,17,20,22,28,23,25
"9",0,1,1,3,2,4,7,5,6,8,32,11,9,12,10,14,13,21,15,29,18,17,16,27,31,30,20,28,25,19,22,24,23,26
"10",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",0,0,1,3,2,4,6,7,5,32,8,12,10,14,9,11,15,13,16,25,30,17,26,29,31,20,19,18,23,22,21,28,27,24
"14",1,0,1,2,3,4,6,5,11,7,32,8,9,16,12,13,10,28,25,15,31,17,30,14,21,29,26,27,19,23,24,22,18,20
