"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,2,3,5,4,7,17,8,21,6,9,10,32,14,11,12,25,19,16,31,13,29,27,15,18,30,20,26,22,23,24,28
"2",1,0,1,2,3,4,8,6,5,7,14,31,11,9,12,13,32,10,28,19,16,27,30,21,17,18,15,26,20,29,25,24,22,23
"3",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,0,1,2,3,4,5,6,11,9,8,7,14,10,31,20,32,12,13,15,29,27,30,28,25,19,18,16,26,17,22,21,24,23
"5",1,0,1,2,4,3,5,8,7,6,9,11,22,10,13,14,30,15,17,12,32,16,31,27,21,20,29,28,24,26,23,18,25,19
"6",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",0,0,1,2,3,4,8,6,5,11,7,9,32,10,31,13,12,16,15,22,14,29,30,28,25,26,27,17,18,19,21,20,24,23
"8",1,0,1,2,4,3,5,7,6,8,10,9,32,11,13,14,12,31,27,15,16,29,28,30,17,24,26,19,18,21,25,23,20,22
"9",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",0,0,2,1,3,4,5,6,9,8,7,10,11,13,12,32,29,20,14,31,15,17,21,27,18,16,23,30,25,22,19,26,24,28
"13",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",0,1,1,2,5,3,4,10,6,7,28,31,8,30,9,32,11,14,18,12,13,23,29,15,19,16,27,20,17,22,26,21,25,24
"15",0,0,1,2,3,4,7,8,6,11,5,9,17,10,15,12,14,31,13,16,20,21,19,18,32,29,26,22,25,30,28,23,27,24
"16",0,0,1,2,3,4,5,6,8,9,10,11,7,30,32,15,12,14,13,29,27,16,19,28,18,17,31,24,22,25,21,23,26,20
"17",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",0,1,1,3,2,6,5,4,7,8,11,10,12,9,13,15,16,28,32,31,26,14,29,19,30,17,18,27,24,23,25,22,20,21
"20",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22",1,0,1,2,3,4,5,6,8,7,9,13,16,11,30,12,32,10,14,15,28,31,22,27,17,25,18,20,19,29,26,21,24,23
"23",0,0,1,2,3,4,5,6,7,11,9,8,15,10,13,12,22,14,16,30,31,17,27,32,28,18,21,23,19,26,29,20,25,24
"24",1,0,1,2,3,4,5,12,32,6,7,10,31,8,11,9,17,18,13,26,27,15,20,24,30,29,28,21,16,23,14,19,25,22
"25",1,0,3,1,2,4,6,5,7,31,24,29,9,32,8,30,11,10,28,27,16,22,17,25,26,12,15,14,23,20,21,18,13,19
"26",0,0,1,2,3,7,4,6,5,8,14,12,13,9,10,29,11,31,32,16,24,15,28,19,17,30,20,18,21,22,25,27,23,26
"27",0,1,1,2,3,5,4,7,6,12,8,9,10,13,32,11,29,31,30,15,26,21,16,14,22,28,19,17,18,23,25,27,24,20
"28",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",0,1,1,2,3,4,6,5,7,10,8,31,9,12,13,11,32,15,16,27,20,29,30,14,17,18,28,22,25,19,26,23,24,21
"30",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",1,0,2,1,3,4,6,5,7,8,30,10,31,32,9,11,12,22,13,14,16,15,27,28,23,29,17,21,19,26,18,24,25,20
"32",0,1,1,3,2,4,6,5,11,8,7,32,12,10,15,20,9,13,27,17,14,31,30,16,28,26,23,18,29,22,24,19,21,25
"33",1,0,1,2,3,4,5,6,32,21,7,10,8,9,13,11,28,31,16,29,30,18,26,12,24,20,14,19,15,22,27,23,17,25
"34",1,0,1,2,4,3,5,7,9,6,10,8,32,11,17,12,16,14,13,31,18,15,23,30,29,25,22,28,19,26,20,27,24,21
"35",0,0,1,2,3,4,6,5,8,7,32,9,10,11,31,12,27,13,16,17,18,15,29,28,14,30,20,23,26,24,19,21,25,22
"36",0,0,1,2,3,4,5,6,8,13,9,7,11,12,30,10,14,16,15,32,24,19,18,17,20,31,26,23,22,28,27,25,21,29
"37",0,0,1,2,3,4,5,6,10,7,9,8,11,14,15,12,13,16,29,32,31,27,18,17,26,19,28,30,21,20,24,25,23,22
"38",0,1,1,2,3,4,6,5,7,11,31,16,9,12,8,13,10,17,30,15,14,19,32,22,21,18,25,20,28,27,29,23,26,24
"39",1,0,1,2,3,5,4,6,7,8,9,15,10,12,19,32,11,13,31,14,16,17,20,30,25,24,27,23,28,18,29,26,21,22
"40",0,1,1,2,3,4,5,6,32,7,9,8,11,10,12,13,18,15,14,22,30,20,27,26,31,17,24,16,19,29,21,28,23,25
"41",1,0,1,2,3,6,4,5,7,9,8,11,10,14,12,15,31,13,32,16,28,18,22,30,25,29,27,26,23,17,19,24,20,21
"42",1,0,1,3,2,4,5,7,6,8,12,9,13,10,11,32,14,16,29,31,30,15,21,20,25,19,17,22,28,18,27,24,23,26
"43",0,1,1,2,4,3,5,6,7,31,13,12,8,9,10,32,30,11,16,25,20,17,14,15,29,18,21,22,23,19,28,26,27,24
"44",0,1,1,2,3,5,4,6,7,11,10,8,9,16,12,14,32,17,13,18,15,31,27,29,30,28,23,24,25,21,26,19,22,20
"45",1,0,1,2,3,5,6,4,8,9,7,10,11,13,12,14,32,15,31,24,18,17,16,25,22,20,26,19,30,21,29,23,27,28
"46",0,1,1,2,3,4,6,5,15,8,9,12,7,13,17,11,10,14,31,29,25,30,21,24,32,18,28,16,23,19,27,26,20,22
"47",0,1,2,1,3,4,5,7,6,8,9,10,13,11,18,12,16,15,31,14,29,17,19,30,32,28,20,21,24,22,23,27,26,25
"48",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"49",0,0,1,2,3,4,5,6,7,10,9,11,18,14,8,31,15,13,12,17,32,23,16,30,29,27,19,26,28,22,20,25,24,21
"50",0,0,1,2,3,4,5,7,6,8,32,9,10,31,14,11,29,13,16,15,12,30,28,17,18,27,26,19,25,21,20,22,23,24
"51",1,0,3,1,2,5,6,4,10,7,9,14,8,11,31,13,30,12,24,23,29,25,16,15,32,28,27,18,19,17,21,26,22,20
"52",0,1,1,2,3,4,5,6,8,9,7,32,11,13,10,17,15,16,12,31,14,18,30,19,23,20,29,27,28,24,21,22,26,25
"53",0,0,1,2,4,3,5,6,13,22,8,7,10,11,9,12,15,31,14,32,27,16,19,17,28,18,26,30,29,24,21,20,25,23
"54",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"55",1,0,1,2,3,5,4,15,6,9,7,10,8,14,12,11,27,13,31,32,16,26,17,28,30,29,18,20,25,19,24,22,21,23
"56",0,0,1,2,3,4,5,8,7,6,10,9,18,13,11,14,12,15,19,21,29,16,32,31,17,27,22,20,24,30,25,28,26,23
"57",0,0,1,2,3,4,5,6,7,21,8,9,28,13,11,10,12,19,14,29,17,16,30,18,15,27,22,32,25,31,20,23,24,26
"58",0,0,1,3,2,4,5,6,7,8,10,11,26,9,12,32,14,29,24,20,13,30,27,25,31,18,15,22,28,17,19,21,16,23
"59",0,1,1,2,3,4,5,6,7,10,20,9,8,11,14,12,15,13,18,31,25,21,32,16,30,23,22,17,19,29,27,28,24,26
"60",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"61",1,0,1,2,3,4,5,6,8,7,12,13,9,10,14,18,16,11,15,17,21,30,23,32,27,29,31,28,20,24,22,19,26,25
"62",0,1,1,2,3,6,4,5,7,9,8,11,32,13,12,31,10,30,14,19,29,16,15,18,23,20,28,17,25,21,27,22,24,26
"63",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"64",0,0,1,4,2,3,12,5,8,6,10,7,11,15,9,13,14,21,18,19,17,31,16,20,23,32,26,30,29,28,24,25,27,22
"65",1,0,1,3,2,4,6,5,7,8,9,12,14,13,10,11,32,16,15,31,28,18,26,30,29,17,21,27,19,20,25,24,22,23
"66",1,0,1,2,4,3,5,7,6,31,9,8,28,12,15,11,32,25,27,10,24,13,23,30,26,29,16,14,19,22,17,18,21,20
"67",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"68",0,0,1,2,3,5,4,6,7,8,9,14,10,15,32,31,23,13,25,18,27,11,12,26,28,29,17,19,30,20,16,22,24,21
"69",0,0,1,2,3,4,6,5,7,9,8,11,10,12,32,28,13,31,30,17,14,29,18,15,22,16,27,20,19,26,23,25,21,24
"70",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"71",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"72",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"73",0,1,1,2,4,3,9,5,6,11,7,29,31,8,12,10,13,25,32,30,16,15,26,14,28,17,19,27,21,20,23,24,22,18
"74",0,1,1,2,3,4,6,5,8,7,9,16,10,11,32,31,13,12,14,30,24,27,18,21,23,25,29,15,20,28,17,19,22,26
"75",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"76",1,0,1,2,3,4,5,6,7,10,9,8,11,32,30,13,29,28,12,25,31,14,26,20,19,27,23,15,21,16,22,24,18,17
"77",0,1,1,2,3,4,5,6,7,8,9,12,10,11,14,15,13,18,16,29,32,17,19,31,21,22,30,23,28,26,27,24,20,25
"78",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"79",0,1,2,1,3,4,5,6,7,12,9,10,8,11,13,32,15,31,16,20,18,14,28,17,23,19,30,29,21,27,24,22,26,25
"80",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"81",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"82",1,0,2,1,3,4,6,5,14,8,7,10,26,11,9,12,28,13,16,32,15,18,17,19,29,31,22,30,25,21,20,24,27,23
"83",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"84",0,0,1,2,4,3,5,6,7,8,10,23,9,29,13,12,11,17,32,14,15,18,30,31,16,22,20,21,19,26,24,27,25,28
"85",1,0,1,2,4,5,3,8,6,7,9,10,19,12,11,13,15,16,28,32,21,23,24,14,18,30,17,31,27,26,20,22,29,25
"86",0,0,1,2,5,3,4,11,6,8,9,14,7,12,10,13,28,18,16,32,21,15,30,19,17,31,27,22,25,20,29,26,24,23
"87",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"88",1,0,1,2,3,4,5,8,6,7,12,9,31,10,32,22,30,13,16,14,11,24,19,17,27,15,29,28,18,21,26,25,20,23
"89",0,0,1,2,4,3,6,5,7,26,11,32,8,12,13,10,9,19,30,15,27,31,29,23,14,17,28,22,21,16,24,25,20,18
"90",0,0,1,2,3,5,4,6,9,10,8,7,11,13,31,30,28,12,32,16,14,29,18,15,23,26,21,27,19,22,17,24,25,20
"91",0,1,1,2,3,7,4,5,6,8,31,9,12,32,17,10,11,16,14,21,13,27,25,15,18,29,30,22,24,19,20,26,23,28
"92",0,0,1,3,2,4,5,7,11,9,6,10,15,32,8,16,13,14,17,29,23,12,31,25,26,30,24,28,18,21,22,27,20,19
"93",1,0,1,2,4,3,7,5,6,9,8,14,11,32,30,31,12,10,15,29,13,27,26,28,18,16,25,17,23,24,21,20,22,19
"94",1,0,1,2,3,4,6,8,5,7,31,9,32,10,11,22,16,12,30,14,19,13,27,20,15,25,17,18,24,26,29,21,28,23
"95",0,0,1,2,5,3,4,8,6,7,9,11,10,14,32,16,12,15,19,30,13,25,18,21,29,31,28,20,24,26,27,23,22,17
"96",0,1,1,3,2,4,6,8,7,5,11,9,12,10,31,15,18,16,17,13,21,32,14,20,29,30,19,22,26,27,24,28,23,25
"97",0,1,1,3,2,6,4,7,5,8,10,9,11,14,13,16,15,12,32,30,18,31,19,17,20,21,22,24,25,29,26,28,27,23
"98",0,0,1,2,3,4,6,5,7,8,10,12,32,14,9,27,26,31,11,28,15,13,16,25,29,30,17,21,22,19,23,18,24,20
"99",0,1,1,2,4,3,9,5,6,10,7,8,29,11,13,12,32,14,31,28,17,15,16,21,26,27,30,18,22,20,19,24,23,25
"100",1,0,1,2,3,4,7,6,5,12,16,8,10,11,9,19,14,13,30,32,15,31,17,18,20,24,28,29,27,21,25,22,23,26
"101",0,1,1,3,2,4,5,7,6,13,8,10,9,12,14,11,30,15,29,16,25,20,32,17,31,28,18,26,19,24,22,21,23,27
"102",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"103",0,1,1,3,2,4,6,5,7,8,13,9,12,10,11,16,29,15,31,32,23,30,14,28,27,20,19,21,24,18,26,25,17,22
"104",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"105",0,1,1,2,4,5,3,6,11,7,10,8,9,12,15,31,13,14,29,32,30,16,18,17,19,28,25,26,22,20,21,23,27,24
"106",1,0,1,3,2,5,6,4,7,9,16,8,10,32,12,17,31,19,14,13,20,11,15,18,26,21,28,22,23,27,29,30,25,24
"107",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"108",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"109",0,1,1,3,2,4,6,5,7,10,8,9,11,13,31,14,12,16,15,29,30,32,19,22,17,18,27,24,25,23,26,20,28,21
"110",1,0,1,2,3,5,4,7,9,6,15,8,13,12,10,11,17,31,14,30,20,29,16,25,32,24,18,28,23,19,22,27,26,21
"111",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"112",0,1,1,2,4,3,5,7,6,9,10,31,29,8,14,32,11,22,30,12,28,13,27,21,23,24,18,17,20,26,25,15,16,19
"113",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"114",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"115",1,0,1,2,3,5,4,6,7,9,8,31,11,32,12,15,14,10,13,25,19,17,24,30,29,20,22,16,28,18,26,23,27,21
"116",0,1,1,2,3,6,5,4,8,7,32,11,9,12,10,16,14,15,21,13,18,31,30,17,19,29,20,23,25,24,22,27,28,26
"117",0,0,1,2,3,4,5,7,6,12,11,13,8,9,14,10,15,22,31,17,30,16,32,18,29,24,23,21,28,19,26,25,20,27
"118",1,0,1,3,4,2,5,7,6,22,8,27,9,32,13,10,26,31,15,12,28,30,21,29,11,23,16,24,18,14,25,17,20,19
"119",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"120",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"121",0,0,1,2,3,5,4,7,6,8,9,11,13,31,14,10,18,16,30,12,15,32,17,27,29,20,24,22,19,21,23,25,28,26
"122",1,0,1,2,3,4,7,5,9,6,10,8,26,12,32,14,17,30,29,15,11,13,31,16,22,19,21,18,28,25,27,20,24,23
"123",0,0,1,2,3,4,5,10,6,11,9,7,8,16,31,29,32,24,14,30,27,25,12,20,17,26,13,22,15,28,23,21,18,19
"124",0,0,1,2,3,4,5,6,7,31,10,9,8,27,32,22,11,30,25,29,28,21,26,14,17,23,20,13,24,19,16,12,15,18
"125",0,1,1,2,3,4,7,5,6,10,12,32,8,9,15,11,26,13,31,19,29,30,17,14,18,16,20,28,27,23,24,21,25,22
"126",0,1,1,2,3,4,9,6,5,7,10,8,11,12,14,32,17,23,13,16,15,20,30,31,29,27,28,18,19,22,26,24,25,21
"127",0,0,1,3,2,4,8,5,10,6,14,11,9,16,7,17,12,27,15,25,13,28,32,20,31,18,19,30,26,24,22,29,23,21
"128",0,0,1,4,2,3,5,7,8,6,10,9,12,14,13,30,17,32,11,15,20,18,31,19,28,16,29,26,24,27,23,25,22,21
"129",1,0,1,2,4,3,5,6,7,10,8,9,11,32,13,12,14,31,17,20,29,23,25,16,30,19,15,22,27,26,28,24,18,21
"130",1,0,1,2,4,3,5,8,6,9,7,32,10,19,12,13,31,11,29,14,30,15,20,16,26,18,28,27,24,21,25,23,17,22
"131",0,0,1,2,4,3,5,6,8,10,7,16,31,9,12,11,32,13,29,14,28,15,26,30,17,27,19,20,25,24,23,21,18,22
"132",0,1,2,1,3,5,4,6,8,11,7,9,31,12,10,32,28,14,13,29,15,27,30,26,17,16,22,18,20,24,23,25,19,21
"133",0,1,1,2,3,7,4,5,6,11,8,9,12,10,32,13,15,14,20,18,16,27,28,31,17,19,26,21,30,22,23,29,25,24
"134",0,0,1,2,3,5,6,4,17,8,28,7,30,9,32,10,13,16,11,14,12,27,15,31,25,29,18,22,26,24,20,23,21,19
"135",0,0,1,2,3,4,5,6,10,7,26,8,12,32,30,9,25,31,13,11,28,17,14,29,19,27,15,22,16,18,23,20,21,24
"136",1,0,1,2,3,4,5,6,8,7,32,9,10,31,12,16,30,11,13,24,29,14,28,26,25,27,21,17,23,22,15,20,18,19
"137",0,1,1,3,2,4,5,6,9,8,10,7,32,28,12,27,30,11,23,15,31,13,22,29,14,26,16,21,17,18,19,25,20,24
"138",0,0,1,2,4,5,3,6,8,9,7,13,10,11,14,32,12,20,15,19,16,31,28,30,17,25,26,18,29,23,24,27,22,21
"139",1,0,1,2,3,5,4,6,9,7,8,11,26,10,31,15,32,14,12,16,13,30,28,29,22,27,23,17,19,18,21,25,20,24
"140",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"141",1,0,1,2,3,6,5,8,4,7,17,32,9,10,28,11,13,14,12,29,15,30,23,16,31,18,27,26,20,21,19,25,22,24
"142",0,1,1,2,3,4,5,6,10,7,8,9,30,13,32,14,11,12,15,31,25,16,22,28,19,17,26,18,27,29,20,21,23,24
"143",1,0,1,2,3,4,5,6,8,7,31,9,25,30,10,32,15,11,27,14,29,28,12,13,16,21,17,19,24,26,23,18,20,22
"144",0,0,1,2,3,4,6,5,8,7,9,10,28,29,30,32,11,31,13,12,14,15,24,27,16,25,22,26,19,23,17,21,18,20
"145",0,1,1,2,3,4,5,6,7,10,9,8,12,11,15,14,13,16,19,32,18,30,29,31,17,28,20,24,25,26,22,27,21,23
"146",0,1,1,2,4,3,5,9,7,6,10,8,18,13,12,11,30,31,19,14,17,15,16,32,20,26,28,21,29,24,27,22,23,25
"147",0,0,1,2,4,3,6,5,8,10,7,9,11,15,16,14,13,17,31,12,32,18,30,19,22,20,29,28,27,26,24,25,21,23
"148",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"149",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
