"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,2,3,5,4,6,7,8,13,11,10,12,16,9,15,18,31,32,17,28,30,14,25,29,20,21,26,27,19,24,23,22
"2",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",0,1,1,2,3,4,6,5,7,10,8,12,9,11,25,13,29,31,30,14,15,32,26,16,28,27,24,17,21,19,20,18,22,23
"4",0,1,1,2,3,4,6,5,15,12,7,8,32,10,9,11,29,13,30,14,28,26,31,16,25,27,22,17,18,20,19,24,21,23
"5",0,0,1,2,4,3,7,5,6,12,8,9,21,11,26,15,10,23,14,17,16,13,27,20,18,32,30,31,29,19,25,22,24,28
"6",0,0,1,2,3,4,6,5,7,8,10,9,21,32,11,13,31,12,15,30,14,19,28,17,29,16,20,18,22,27,24,26,23,25
"7",0,1,1,2,3,4,5,6,7,9,8,11,16,10,28,23,12,31,26,30,32,14,29,13,25,27,15,19,21,17,18,22,20,24
"8",0,1,1,2,3,5,4,7,6,10,8,9,13,12,11,14,18,15,17,16,32,29,28,20,19,31,25,30,21,23,22,24,26,27
"9",0,1,1,2,3,4,5,6,9,7,22,8,14,11,20,10,15,19,12,17,13,32,23,16,21,31,28,18,25,27,30,29,26,24
"10",0,0,1,3,2,4,5,6,8,9,7,10,15,11,13,17,12,16,18,19,32,14,21,30,31,20,22,25,29,23,24,26,27,28
"11",1,0,1,3,2,6,5,4,7,8,11,12,9,10,17,32,13,31,14,15,29,30,16,18,27,19,22,28,26,24,21,25,20,23
"12",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",0,0,1,2,3,4,7,6,5,10,8,14,9,11,18,12,23,24,15,31,16,13,19,29,17,30,32,26,21,20,27,22,25,28
"14",0,0,1,2,3,4,8,5,7,6,10,9,11,19,13,26,29,12,32,30,15,14,31,17,18,16,25,20,24,28,21,27,23,22
"15",0,1,1,2,4,3,5,8,6,32,7,9,29,31,15,27,10,28,12,30,24,11,18,17,14,26,16,21,19,13,22,23,20,25
"16",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",0,1,1,2,4,3,5,6,7,8,9,10,11,31,12,32,17,15,13,16,21,14,19,18,30,22,20,25,27,29,23,24,28,26
"18",1,0,1,2,3,4,7,5,11,6,9,10,8,12,16,13,20,32,31,14,15,17,18,30,24,29,19,26,23,22,28,25,27,21
"19",1,0,1,2,3,5,4,7,6,8,9,10,12,24,11,32,13,14,29,16,30,31,15,19,20,17,25,18,22,21,23,27,26,28
"20",0,1,1,2,4,3,5,6,8,7,9,10,32,12,16,30,31,13,29,11,14,27,26,17,15,28,24,23,21,18,19,20,22,25
"21",0,1,2,1,3,5,4,6,8,7,14,26,11,9,15,10,12,13,28,32,19,16,18,30,20,31,27,29,23,17,25,21,22,24
"22",0,0,1,2,3,5,6,4,9,7,8,29,12,31,32,10,11,15,30,13,14,25,26,27,18,17,28,22,16,23,21,24,19,20
"23",0,1,1,2,3,5,4,6,8,7,10,13,28,24,30,9,12,11,17,29,14,27,32,16,19,31,15,22,21,18,20,25,23,26
"24",0,0,1,2,3,5,4,7,6,8,9,29,10,12,31,14,11,30,32,13,16,25,28,15,26,20,17,18,22,27,21,19,23,24
"25",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",1,0,1,2,3,5,4,6,7,8,14,10,32,9,11,13,12,31,23,29,24,27,28,30,22,16,21,17,26,25,19,20,15,18
"27",0,0,1,2,3,4,5,6,10,8,11,9,7,12,13,31,17,30,32,29,14,28,18,15,22,16,24,26,27,21,19,20,25,23
"28",0,1,2,1,3,4,5,7,6,8,10,11,9,31,14,12,19,13,15,18,32,30,17,27,16,23,29,22,28,20,26,21,24,25
"29",0,1,1,2,3,4,6,5,7,9,8,13,14,32,31,18,20,26,11,12,10,29,30,24,15,19,16,17,28,22,27,21,23,25
"30",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",0,1,1,2,3,7,5,4,6,8,10,31,12,9,14,17,11,18,32,13,15,29,26,16,23,28,21,24,22,19,20,30,25,27
"32",0,0,1,2,3,6,4,14,8,5,7,9,10,30,15,12,13,16,11,31,32,18,23,27,17,21,19,28,24,29,26,25,20,22
"33",0,0,1,2,3,5,4,6,7,8,31,11,10,9,12,13,32,30,15,29,17,16,19,18,14,20,23,26,28,21,27,22,25,24
"34",1,0,1,2,3,4,5,8,7,6,9,12,11,10,15,13,14,31,30,19,16,17,32,22,21,29,18,26,20,23,24,27,25,28
"35",1,0,1,2,5,4,3,6,10,22,8,9,7,11,32,12,26,13,14,19,16,17,15,29,30,31,28,25,24,18,21,20,23,27
"36",0,1,1,2,3,4,5,14,7,6,32,8,9,11,10,18,13,31,22,12,15,29,16,23,28,24,17,25,30,20,21,19,26,27
"37",0,1,1,2,3,4,5,7,6,8,9,29,10,11,27,32,31,15,12,14,13,18,16,23,26,17,30,28,19,25,24,20,21,22
"38",0,0,1,2,3,4,5,8,7,9,6,17,13,10,11,14,12,27,32,23,15,29,31,20,24,25,21,26,28,30,16,19,22,18
"39",1,0,1,2,3,4,5,6,8,7,11,9,15,10,13,17,16,12,19,14,32,23,18,31,20,22,30,21,29,25,26,28,24,27
