"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,2,1,3,4,6,5,13,12,7,8,9,11,10,16,32,31,18,14,30,17,15,27,19,23,26,29,24,20,25,21,28,22
"2",0,1,1,2,3,4,5,9,8,6,7,11,30,10,32,12,13,14,31,23,16,15,29,25,17,28,18,26,22,27,24,19,20,21
"3",1,0,1,2,3,4,5,6,7,8,15,9,18,11,12,10,32,13,14,30,31,24,16,22,29,23,28,27,26,25,20,17,19,21
"4",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",0,0,1,2,4,3,5,6,8,7,9,10,16,11,12,13,14,17,23,19,32,28,18,29,15,31,24,30,20,21,22,26,25,27
"6",0,0,1,2,3,4,5,7,6,31,8,11,12,9,13,10,14,19,29,32,28,25,30,16,18,15,24,27,26,17,22,23,21,20
"7",0,0,1,2,3,5,4,9,6,8,10,7,11,32,13,15,28,12,16,31,19,17,30,14,27,29,26,23,24,18,20,22,21,25
"8",0,0,1,2,3,4,6,5,10,7,9,8,32,13,11,29,12,18,31,14,30,15,19,20,17,24,23,28,16,25,27,21,26,22
"9",1,0,2,1,6,3,4,5,8,32,9,7,12,15,30,29,31,10,11,16,14,13,28,18,23,17,26,21,27,25,19,20,22,24
"10",0,0,1,2,4,3,8,7,5,32,6,10,11,13,12,31,9,14,16,15,27,21,28,18,30,24,26,17,20,22,29,19,25,23
"11",1,0,1,2,3,4,5,11,6,7,9,8,10,32,27,20,13,18,12,31,29,14,17,23,15,16,28,26,21,30,24,25,22,19
"12",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",0,0,1,2,3,4,5,7,6,9,8,10,21,12,16,11,20,13,30,31,14,15,32,18,17,22,23,24,28,27,19,25,26,29
"15",0,0,1,3,2,5,6,4,8,7,9,10,14,11,31,13,12,32,29,16,15,18,26,28,30,17,19,27,22,24,23,20,25,21
"16",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",0,1,2,1,3,6,5,4,8,7,9,10,11,31,13,12,20,16,21,32,17,14,15,30,19,24,18,23,29,28,25,22,26,27
"18",1,0,1,2,3,4,6,5,7,8,10,9,14,12,11,15,32,31,13,29,22,17,16,21,30,18,19,28,23,20,25,27,24,26
"19",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",0,0,1,2,4,3,5,7,8,31,6,11,9,26,10,29,30,12,32,25,23,27,13,28,17,14,16,21,15,20,22,18,24,19
"21",1,0,1,2,3,4,5,6,7,32,8,9,11,10,12,13,17,20,27,14,30,16,19,18,29,15,31,21,28,22,26,25,24,23
"22",1,0,1,2,4,3,5,6,8,7,9,32,10,11,18,28,15,31,12,14,29,30,26,13,21,16,22,23,17,27,19,20,24,25
"23",1,0,1,2,3,4,5,6,7,15,8,14,12,9,13,10,32,11,27,31,30,29,16,19,17,28,20,23,26,18,24,22,25,21
"24",0,0,1,3,2,4,6,5,8,13,9,7,17,10,32,11,12,16,31,29,19,15,18,14,23,30,27,25,21,24,22,26,20,28
"25",0,1,1,2,3,5,6,4,8,9,10,7,12,14,11,15,13,16,32,22,19,18,17,20,21,25,24,26,23,31,30,29,27,28
"26",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",1,0,1,2,3,5,4,6,9,31,7,8,26,11,12,29,10,13,32,16,14,18,15,30,27,20,25,28,19,17,22,24,23,21
"28",1,0,1,2,3,5,4,6,8,7,9,10,19,11,15,12,13,17,14,21,16,18,32,31,30,26,23,28,22,20,29,25,24,27
"29",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"30",0,1,1,3,2,5,4,6,8,7,9,12,10,32,15,31,11,30,13,26,14,27,17,29,16,21,19,28,25,22,23,24,18,20
"31",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"32",0,0,2,1,3,5,4,6,7,10,8,14,9,12,13,32,11,18,27,15,28,31,16,17,19,26,25,20,29,30,21,23,24,22
"33",0,1,1,2,3,5,4,6,7,8,11,9,12,10,13,32,17,15,25,31,14,29,30,16,18,28,23,24,20,21,19,26,22,27
"34",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"35",1,0,1,2,4,3,6,5,7,9,8,11,21,13,12,31,10,14,22,32,30,16,15,29,19,27,17,20,18,28,24,26,23,25
"36",0,1,1,2,3,4,5,6,11,7,9,12,8,10,29,13,16,14,15,32,31,22,30,27,19,20,21,23,17,28,18,26,25,24
"37",0,1,1,3,2,4,5,8,6,13,7,9,12,10,14,11,32,16,15,31,18,17,28,19,21,30,29,25,22,20,23,26,27,24
