"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,2,3,4,5,10,7,6,11,12,9,8,14,13,15,32,16,31,17,29,27,30,19,18,28,21,22,26,23,20,24,25
"2",0,1,1,2,3,4,9,6,7,5,10,11,8,22,29,12,13,14,26,31,30,24,32,17,28,16,25,18,15,27,21,23,19,20
"3",1,0,1,2,3,4,5,6,9,7,8,10,12,32,11,31,30,15,14,19,22,29,13,16,18,17,27,24,21,20,28,23,25,26
"4",0,0,1,2,3,4,6,5,7,9,10,8,11,12,19,32,28,30,29,14,13,26,31,17,18,27,15,25,20,24,16,21,22,23
"5",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",0,0,1,2,3,6,4,7,9,5,12,8,10,14,18,20,31,32,16,11,15,13,23,19,22,17,30,24,29,28,26,21,25,27
"7",0,1,1,2,3,4,5,6,7,10,8,9,11,30,13,24,15,14,32,12,19,26,29,17,18,16,21,20,25,31,27,22,23,28
"8",0,1,1,2,3,4,6,8,5,9,12,7,11,15,10,14,16,26,24,13,27,20,32,17,19,18,30,21,29,31,22,28,25,23
"9",1,0,1,2,3,4,6,5,7,9,32,10,11,29,8,13,12,20,31,30,28,16,14,26,23,25,15,27,24,17,18,19,21,22
"10",0,1,1,2,3,4,5,6,11,9,8,12,10,7,19,13,15,14,32,18,31,20,16,30,21,22,17,24,29,27,23,25,28,26
"11",1,0,2,1,3,4,7,5,9,8,6,12,11,13,10,32,18,14,17,28,29,16,31,15,30,26,19,20,27,25,23,24,21,22
"12",0,0,1,2,3,4,6,7,5,10,8,31,11,9,26,22,32,12,14,24,13,16,30,15,29,28,18,17,23,25,27,19,20,21
"13",1,0,1,2,3,4,8,5,6,11,7,9,17,10,16,12,30,14,19,13,18,15,23,20,28,31,32,29,21,25,22,26,24,27
"14",0,1,1,2,3,5,4,6,7,9,10,12,8,32,13,29,11,31,17,28,23,14,15,16,30,18,19,27,21,20,22,25,26,24
"15",1,0,1,3,2,4,6,5,8,7,10,9,32,17,11,12,20,13,30,14,31,19,18,15,16,23,22,24,27,21,29,26,28,25
"16",0,0,1,2,4,5,3,7,6,10,12,11,14,9,8,13,25,31,16,18,15,29,28,32,17,30,20,23,21,19,26,27,24,22
"17",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,0,1,2,3,4,5,6,7,15,12,9,8,11,17,10,19,30,13,14,16,32,31,29,18,23,24,28,20,26,21,27,22,25
"19",0,1,1,2,4,3,13,5,6,8,10,7,9,14,11,15,16,12,20,29,32,17,24,19,31,25,18,23,26,22,21,30,27,28
"20",1,0,2,1,4,3,6,5,7,8,15,18,10,9,11,13,12,28,17,32,14,31,27,16,30,26,29,21,19,20,25,23,24,22
"21",0,1,1,2,3,4,5,6,7,9,8,13,10,16,11,14,15,12,32,30,21,31,17,28,19,24,18,22,29,27,25,20,26,23
"22",0,0,1,2,3,4,6,7,5,8,11,10,9,12,15,13,32,30,21,27,26,31,14,22,28,16,25,18,24,29,23,17,20,19
"23",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",0,0,1,4,3,2,5,6,8,7,12,16,9,11,18,10,14,15,13,32,28,19,17,31,26,21,22,20,30,23,27,29,25,24
"25",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",1,0,1,3,2,4,6,5,9,7,8,11,10,12,15,13,31,16,18,17,14,30,20,22,21,23,19,28,32,24,27,29,25,26
"27",0,1,1,2,3,6,4,5,8,10,14,7,11,28,15,9,32,13,12,17,29,30,31,27,23,25,18,16,20,19,21,22,24,26
"28",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",1,0,1,4,2,3,8,5,6,7,10,9,12,11,14,19,17,13,32,20,15,31,16,30,25,29,23,28,18,24,27,22,26,21
"30",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",1,0,1,2,3,4,5,6,8,9,10,32,7,16,11,14,12,15,17,30,13,31,28,19,20,27,18,23,29,22,21,26,25,24
"32",0,1,1,3,2,4,5,6,7,9,8,10,11,12,18,14,16,13,30,28,32,15,23,31,27,19,21,17,24,20,22,29,25,26
"33",0,0,1,2,3,5,4,6,7,32,9,11,8,10,30,12,13,31,14,15,27,16,17,20,26,18,21,19,24,22,25,23,29,28
"34",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"35",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36",0,1,1,2,3,4,6,7,5,8,9,13,10,11,31,12,17,19,14,32,27,15,18,16,22,21,28,30,20,24,29,23,26,25
"37",0,1,1,2,3,4,5,6,8,12,7,30,9,31,11,10,27,14,15,32,13,18,16,29,25,28,26,19,22,23,17,20,24,21
"38",0,0,1,2,3,4,5,9,6,8,7,13,10,17,32,29,12,25,30,11,31,15,22,14,19,23,16,27,26,28,20,24,21,18
"39",0,0,1,2,3,4,5,6,7,9,8,10,22,11,16,32,30,31,28,12,13,29,26,14,18,15,24,23,21,17,25,27,20,19
"40",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"41",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42",0,1,1,2,3,4,9,6,5,8,7,10,32,12,11,21,14,30,31,20,13,15,16,18,29,19,28,26,22,23,17,25,27,24
"43",1,0,1,2,3,4,6,5,7,9,10,8,14,32,11,12,13,29,31,17,20,28,15,30,18,16,22,27,25,19,23,24,21,26
"44",1,0,1,2,3,4,7,8,5,6,9,31,11,32,13,10,25,12,30,29,27,17,18,28,19,26,21,15,20,24,22,14,16,23
"45",1,0,1,2,3,4,5,6,7,9,8,10,30,11,13,32,31,29,14,16,12,27,28,20,21,26,15,18,17,25,24,19,22,23
"46",0,1,1,3,2,4,5,6,7,10,8,9,11,29,12,14,15,13,22,25,31,32,17,20,23,19,16,21,30,18,24,27,26,28
"47",0,0,1,3,2,4,6,5,7,9,8,10,12,17,15,11,32,29,18,13,14,16,31,20,30,19,27,26,24,21,28,22,23,25
"48",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"49",0,1,2,1,3,4,5,6,8,7,9,10,13,11,18,12,32,20,14,15,19,16,21,22,31,17,25,29,23,24,30,27,28,26
"50",0,1,1,2,3,4,5,7,8,6,13,10,9,17,11,19,12,24,16,15,14,27,18,21,32,20,25,30,22,28,31,29,23,26
