"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,2,3,4,5,6,11,7,8,9,32,10,13,12,14,29,22,24,18,15,31,16,17,23,19,20,30,28,25,21,27,26
"2",0,0,1,2,3,4,5,6,8,9,7,12,30,10,11,31,29,14,32,22,13,23,28,26,21,27,15,24,17,18,19,25,16,20
"3",0,0,1,2,3,4,6,8,5,7,9,13,17,10,12,32,11,19,14,16,30,20,27,15,31,29,28,25,21,18,22,26,24,23
"4",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",0,1,1,2,4,3,5,6,7,8,14,9,11,13,12,10,17,15,32,30,16,21,27,25,31,18,28,26,29,19,20,23,22,24
"6",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",1,0,2,1,3,4,5,6,7,16,13,9,8,11,32,10,12,29,20,14,15,31,19,23,28,18,30,17,21,25,24,27,22,26
"8",0,1,2,1,3,4,5,7,9,10,6,22,8,30,29,12,28,13,23,32,25,31,11,18,26,27,14,15,16,17,20,24,21,19
"9",0,1,1,2,3,4,5,6,7,9,8,32,30,12,31,10,24,11,16,29,28,21,18,14,13,27,23,22,17,15,26,19,25,20
"10",0,0,1,3,2,4,5,6,7,9,15,8,22,11,13,10,17,12,26,30,18,14,16,32,31,28,19,20,23,21,25,24,27,29
"11",0,0,1,2,4,3,5,7,6,8,9,10,11,32,13,16,12,18,15,31,19,29,14,28,30,25,17,23,20,24,27,26,22,21
"12",0,0,1,2,3,4,5,6,7,10,8,13,9,11,28,15,32,12,14,30,31,18,17,29,25,23,16,26,19,27,21,24,20,22
"13",1,0,2,1,3,5,4,6,7,32,8,10,11,9,12,31,13,29,20,14,28,18,17,24,16,15,30,19,22,21,26,23,25,27
"14",1,0,1,2,3,4,5,20,6,12,7,9,8,17,11,14,32,10,13,16,22,18,27,15,29,19,30,31,23,24,25,26,21,28
"15",0,0,1,2,3,5,4,7,6,9,8,29,16,10,11,13,17,14,18,12,20,32,15,31,30,23,25,19,24,28,26,22,27,21
"16",1,0,1,2,3,4,5,6,7,12,32,9,31,8,10,11,13,29,30,27,15,19,28,21,25,24,16,14,26,20,22,17,23,18
"17",1,0,1,3,4,2,5,8,6,7,11,22,32,15,10,9,12,17,28,26,14,18,31,13,29,16,30,21,19,24,27,25,23,20
"18",0,0,1,2,3,4,5,6,10,8,7,11,9,30,12,32,31,27,28,13,14,15,16,17,29,25,22,18,20,21,26,23,19,24
"19",0,0,1,2,3,5,4,7,6,8,11,9,10,14,15,12,13,32,23,17,31,16,22,18,19,21,27,28,29,30,25,20,24,26
"20",1,0,1,2,3,4,6,5,7,10,11,9,14,8,16,30,32,13,15,20,12,28,25,18,21,29,31,17,22,23,26,19,24,27
"21",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22",1,0,1,2,3,4,5,6,7,8,10,32,9,12,11,16,18,26,13,30,17,14,20,31,15,25,22,23,19,29,27,28,21,24
"23",0,1,1,2,3,4,5,6,7,8,9,11,10,29,12,26,32,13,14,21,31,30,24,28,15,27,25,18,16,17,23,20,22,19
"24",1,0,1,2,3,4,9,5,7,8,6,16,10,11,15,12,13,32,28,20,14,19,31,17,18,23,29,21,30,24,22,27,26,25
"25",1,0,1,2,4,3,6,5,7,8,12,11,9,10,15,31,13,14,17,32,24,16,20,19,18,21,23,30,26,22,29,27,25,28
"26",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",0,0,1,2,3,4,5,6,9,8,7,31,32,10,11,24,30,12,13,15,29,16,22,28,27,26,14,25,19,23,17,18,21,20
"28",0,0,1,2,4,3,5,6,8,7,9,10,14,13,11,12,27,25,17,15,32,31,29,16,21,30,28,22,23,19,18,24,26,20
"29",0,1,1,2,3,4,5,6,7,8,12,11,10,13,9,14,16,15,32,31,17,29,19,18,23,21,20,30,24,28,26,22,25,27
"30",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",0,1,2,1,3,4,5,6,7,10,8,12,11,9,13,16,17,32,14,31,30,15,19,21,28,26,29,18,22,27,23,20,25,24
"32",0,0,1,2,3,4,6,7,5,8,12,29,9,10,11,13,32,14,18,15,28,17,16,31,24,23,20,21,22,30,19,25,27,26
"33",0,1,1,3,2,4,5,6,8,7,30,9,32,10,12,11,28,19,27,13,31,14,18,22,15,29,25,17,16,21,26,24,20,23
"34",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"35",0,1,1,2,3,4,5,7,9,11,8,6,10,12,14,16,13,30,23,32,28,31,22,17,26,15,29,25,24,18,27,21,20,19
"36",1,0,1,2,3,4,5,6,7,9,16,15,10,8,12,13,14,11,32,17,31,30,18,19,29,22,25,28,27,20,24,26,21,23
"37",1,0,1,2,3,4,10,7,6,9,5,25,8,12,13,14,11,31,21,29,15,17,32,16,30,28,19,24,23,18,20,27,22,26
"38",0,1,1,3,4,2,5,6,7,15,8,10,12,11,17,9,13,14,24,19,18,32,20,21,31,16,28,30,25,22,23,29,26,27
"39",0,0,1,2,3,4,7,5,8,32,9,6,17,18,14,10,13,12,15,11,31,19,30,29,24,28,23,16,20,21,27,25,26,22
"40",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"41",1,0,1,3,2,5,4,6,8,9,7,32,10,25,11,19,22,31,13,18,15,12,14,29,30,16,21,17,24,28,27,23,20,26
"42",0,0,1,2,3,4,5,6,7,8,9,11,10,12,13,14,15,19,16,31,17,32,18,29,27,30,20,26,24,28,22,23,21,25
"43",0,1,1,3,2,4,5,9,6,8,7,12,10,11,31,30,32,13,16,14,22,21,17,28,19,18,29,15,20,26,24,23,25,27
"44",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45",0,1,1,2,4,3,8,6,5,11,9,13,7,29,12,30,14,10,16,17,32,31,18,15,25,28,27,19,26,24,22,21,20,23
"46",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"47",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"48",0,1,1,3,2,4,5,6,14,7,12,9,8,11,15,32,10,16,13,31,19,17,18,30,26,20,24,29,25,22,27,21,28,23
"49",1,0,1,2,3,4,5,8,6,10,7,11,9,12,32,27,15,14,16,13,24,31,18,22,21,20,17,30,19,25,28,23,29,26
"50",1,0,2,1,3,4,6,5,7,30,9,8,11,32,31,10,19,13,14,15,12,25,29,21,24,27,28,16,23,17,22,26,18,20
"51",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"52",0,1,1,2,3,4,5,7,8,6,13,9,21,12,11,14,10,15,31,32,30,18,16,25,29,17,22,20,24,19,27,23,28,26
"53",1,0,1,2,3,4,5,7,6,9,32,8,10,17,14,31,29,12,11,13,16,30,21,22,15,19,27,18,26,28,23,24,25,20
"54",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"55",1,0,1,2,3,4,5,6,7,8,9,10,31,32,11,12,13,20,30,16,29,18,19,27,14,21,22,15,17,25,23,24,28,26
"56",0,1,1,2,3,5,4,6,7,18,8,9,10,15,12,14,13,11,16,29,25,32,17,20,28,27,19,31,24,30,26,22,21,23
"57",0,1,1,2,3,4,6,5,9,7,11,8,10,12,32,16,24,31,15,30,13,19,14,17,29,26,18,25,21,23,27,20,22,28
"58",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"59",1,0,1,2,3,4,5,10,7,9,8,6,13,11,15,14,12,19,16,17,21,32,18,26,29,20,23,31,25,22,30,27,28,24
"60",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"61",0,1,1,2,3,4,5,8,7,6,9,32,11,10,13,16,12,14,15,29,31,25,17,19,30,27,28,18,22,24,20,26,21,23
"62",0,0,1,2,3,4,5,6,8,9,7,11,10,12,31,32,14,30,18,13,28,15,19,22,24,16,29,17,21,26,23,20,25,27
"63",0,1,1,2,3,4,6,7,5,8,32,9,11,10,13,31,12,30,15,14,23,28,16,20,29,22,19,18,26,17,27,21,25,24
"64",0,0,1,3,2,4,5,6,7,13,16,8,27,10,12,14,9,26,11,15,30,28,17,32,18,31,23,29,22,25,24,19,20,21
"65",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"66",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"67",0,1,1,2,3,4,5,7,6,9,11,8,10,31,18,13,32,16,28,14,12,29,30,15,20,19,17,26,27,22,21,23,25,24
"68",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"69",1,0,1,2,3,4,6,10,5,7,9,8,16,14,32,12,11,21,17,13,19,31,30,18,15,24,28,27,29,26,25,22,23,20
