"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",1,0,3,1,2,4,8,5,7,6,10,12,32,11,18,9,16,31,13,29,17,30,14,19,15,21,24,22,23,20,28,27,26,25
"4",1,0,2,1,3,4,5,7,6,9,10,11,8,12,16,13,18,15,32,20,14,17,29,30,21,31,28,19,26,27,22,24,25,23
"5",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",0,1,1,2,4,3,8,7,9,6,5,16,11,10,14,12,13,18,15,22,19,17,29,23,32,31,26,20,28,30,21,24,27,25
"7",1,0,1,2,3,4,9,5,7,8,10,6,11,32,14,31,13,24,12,30,17,20,15,18,27,16,26,29,21,28,19,22,23,25
"8",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",0,1,1,2,3,4,5,7,6,12,32,9,8,10,28,14,11,31,15,13,30,16,17,18,25,24,21,29,23,26,20,22,27,19
"11",0,1,1,2,3,4,6,5,7,11,10,9,12,8,13,28,14,16,27,32,18,30,15,31,25,19,17,29,20,24,23,26,21,22
"12",0,0,1,2,3,5,4,6,8,7,23,11,9,12,16,28,14,30,27,29,10,32,13,15,31,21,22,18,17,20,25,24,26,19
"13",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",0,0,1,2,3,4,5,10,6,8,9,7,15,11,32,29,13,17,31,18,12,14,19,26,21,16,20,30,25,24,28,22,27,23
"15",0,1,2,1,3,4,11,5,8,6,7,10,14,9,13,16,12,15,32,26,17,31,20,28,19,29,18,30,24,23,25,27,21,22
"16",0,1,1,3,2,4,6,5,7,9,8,10,12,13,32,11,19,16,14,15,20,31,27,17,18,24,23,25,30,22,28,21,29,26
"17",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,0,1,2,3,4,5,6,7,8,13,12,10,9,14,11,31,15,32,19,16,18,30,20,28,26,17,27,29,24,22,25,21,23
"19",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
