"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,2,3,4,5,6,7,8,31,9,10,32,12,30,11,14,13,21,26,17,15,27,20,18,24,16,25,23,19,22,29,28
"2",0,0,2,1,3,4,5,6,8,9,7,10,12,11,13,15,18,16,14,31,28,30,23,32,19,21,17,22,26,25,29,27,20,24
"3",0,1,1,2,3,4,5,7,6,8,15,10,9,11,12,20,31,32,14,18,21,25,13,17,23,28,30,22,16,29,19,27,24,26
"4",1,0,1,2,3,4,6,9,7,10,5,8,13,27,11,12,14,15,25,20,32,26,24,28,16,23,31,19,30,29,18,22,17,21
"5",0,1,1,2,4,3,6,5,7,9,25,10,11,8,27,31,30,12,32,28,17,29,18,14,22,16,15,13,24,19,23,26,20,21
"6",0,0,1,2,3,5,6,9,4,32,7,8,10,31,30,13,11,14,12,26,15,17,28,29,19,16,24,20,18,22,25,21,27,23
"7",0,0,1,2,5,3,4,9,6,32,10,7,8,11,31,27,29,30,12,25,28,14,13,20,15,19,16,26,18,23,17,21,22,24
"8",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",0,1,1,2,3,5,6,4,7,32,8,9,10,29,13,15,11,14,30,12,31,27,16,20,23,25,28,26,24,18,21,17,22,19
"11",0,1,1,4,3,2,7,9,6,5,8,10,31,30,32,12,13,11,18,29,19,27,14,20,28,25,16,26,24,15,21,22,23,17
"12",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",0,0,2,1,3,4,5,7,9,8,6,11,10,32,12,16,13,17,15,30,14,21,31,18,19,29,22,20,23,24,27,25,28,26
"14",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",1,0,1,2,3,7,4,6,5,8,9,29,10,11,28,31,32,13,17,12,30,24,15,14,26,21,27,23,20,16,18,19,25,22
"16",1,0,1,2,3,4,6,5,7,9,10,11,8,30,32,13,12,15,14,29,26,27,20,24,31,21,28,16,23,22,17,18,25,19
"17",0,0,1,2,3,6,5,4,7,8,10,12,28,29,9,11,24,31,20,27,32,13,22,25,26,30,23,15,17,21,14,16,19,18
"18",0,0,1,2,3,5,8,4,9,6,7,12,10,11,31,32,28,15,27,30,13,14,29,20,16,26,18,25,17,23,24,19,22,21
"19",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",1,0,1,2,3,4,7,5,6,8,9,32,13,31,10,12,30,11,15,14,21,27,29,17,28,22,16,20,24,25,19,26,18,23
"21",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",0,0,1,2,4,3,5,6,7,8,10,9,16,13,15,24,11,12,32,17,30,31,14,28,21,19,23,18,20,25,27,26,29,22
"24",0,0,1,2,3,4,6,5,7,9,8,11,10,31,15,12,32,16,14,20,13,28,30,17,24,26,21,22,18,27,29,23,19,25
"25",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",0,1,1,2,3,4,6,5,31,7,8,32,13,12,11,22,9,14,10,17,30,16,19,23,18,15,28,20,26,27,29,21,25,24
"28",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",1,0,1,2,3,4,5,6,8,7,9,16,10,12,31,30,11,29,13,32,15,14,20,25,26,18,24,27,17,28,23,22,19,21
"30",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",0,1,2,1,4,3,5,6,7,9,8,13,10,25,16,18,11,14,12,26,15,19,31,17,29,30,21,20,22,32,24,23,28,27
"32",0,1,1,2,3,4,5,7,6,8,9,12,11,13,10,14,15,19,16,32,23,29,30,17,31,26,20,18,28,27,22,25,24,21
"33",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"35",1,0,1,2,3,5,4,6,7,8,9,10,15,12,17,11,21,16,13,14,25,32,30,31,18,29,26,20,23,19,24,28,27,22
"36",0,1,1,2,3,6,4,5,10,18,7,12,8,9,32,11,30,27,13,14,31,29,28,17,16,24,21,19,15,20,26,23,22,25
"37",1,0,1,2,3,6,4,10,7,5,32,22,9,8,12,20,11,15,16,13,17,19,29,14,18,31,28,25,21,30,23,24,27,26
"38",1,0,1,3,2,4,5,11,6,7,8,14,9,10,20,32,15,12,30,19,13,16,28,31,29,25,21,24,27,26,17,23,22,18
"39",0,0,1,2,3,4,5,6,9,7,31,11,8,12,32,10,15,28,13,14,18,16,17,30,19,26,29,20,22,21,27,23,25,24
"40",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"41",0,0,1,2,4,3,5,6,7,10,9,31,8,24,15,13,14,12,32,11,30,29,18,17,16,22,19,28,20,21,23,26,25,27
"42",1,0,1,2,3,4,6,31,5,30,7,11,29,32,8,9,12,18,13,20,10,26,17,16,15,14,28,24,22,25,19,27,21,23
"43",0,1,1,2,5,3,4,6,8,9,10,7,11,12,13,32,31,22,16,15,30,14,20,18,19,25,17,26,21,23,29,27,24,28
"44",1,0,1,2,3,5,4,7,8,6,10,12,9,31,11,26,13,14,32,16,15,28,19,30,18,17,29,22,21,25,20,27,24,23
"45",0,0,1,2,3,4,5,8,7,6,9,32,10,11,12,30,29,13,31,14,26,15,16,23,19,27,24,25,28,21,22,17,20,18
"46",1,0,1,2,3,5,6,4,7,8,10,9,11,12,14,17,15,16,22,18,13,32,31,30,19,21,28,20,29,24,27,25,26,23
"47",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"48",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"49",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"50",1,0,1,2,4,3,5,6,31,7,8,32,11,30,9,29,10,16,28,17,12,13,24,15,18,20,14,27,19,22,21,25,26,23
"51",0,0,1,3,2,5,4,12,6,7,9,8,11,22,15,30,28,10,32,26,29,31,14,21,13,24,20,25,27,18,19,17,23,16
"52",0,0,1,2,4,5,3,7,6,8,9,12,10,20,11,32,15,13,14,21,31,28,29,17,27,30,23,16,18,19,22,26,25,24
"53",0,1,1,2,3,4,6,8,5,9,7,10,12,11,15,31,32,21,14,16,24,30,13,27,19,17,22,20,28,29,18,23,25,26
"54",1,0,1,3,2,4,5,6,9,7,8,12,32,11,10,30,14,31,13,15,16,29,28,26,19,17,20,23,27,18,25,24,22,21
"55",0,1,3,1,2,5,4,6,11,7,8,10,19,9,31,13,32,14,12,17,29,30,18,28,25,26,24,15,27,16,21,23,20,22
"56",1,0,1,2,4,3,5,6,8,7,9,32,10,12,19,31,11,13,15,14,25,30,26,16,21,18,17,29,24,20,27,23,22,28
"57",1,0,1,2,4,3,6,5,32,7,8,9,15,10,24,13,11,29,12,30,16,14,31,18,20,17,26,27,28,25,19,23,21,22
"58",0,1,1,2,3,4,8,6,5,7,11,12,32,9,10,18,15,14,16,13,30,21,24,25,31,23,28,29,17,26,27,19,22,20
"59",0,0,1,2,3,4,5,10,6,14,13,12,9,11,7,32,15,16,8,21,22,31,19,23,18,24,17,30,26,20,28,29,25,27
"60",0,0,1,2,3,4,6,5,7,9,8,11,12,13,10,32,18,17,21,15,14,19,16,31,30,25,26,24,27,20,22,23,29,28
"61",0,1,2,3,1,4,7,5,6,8,11,13,30,9,12,10,32,26,24,31,29,14,15,27,28,19,16,18,25,22,20,17,21,23
"62",0,0,2,1,3,4,5,6,13,8,7,12,9,10,11,15,18,16,14,32,19,20,17,21,31,22,30,24,27,25,28,26,23,29
"63",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"64",0,0,1,2,3,4,5,6,8,9,29,10,7,13,32,31,11,19,12,15,18,24,14,17,16,20,30,28,23,22,25,21,27,26
"65",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"66",0,1,1,2,3,4,8,6,5,7,9,10,11,20,31,12,32,28,14,30,18,13,15,17,19,29,16,25,26,23,22,27,24,21
"67",1,0,1,3,5,2,4,6,7,9,8,16,12,11,10,22,21,29,31,13,32,24,30,28,18,14,26,27,20,17,15,19,23,25
"68",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"69",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"70",0,0,1,2,3,5,4,7,8,6,9,10,11,32,22,31,12,19,28,13,16,15,14,30,27,29,18,17,23,21,20,25,26,24
"71",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"72",0,1,2,1,3,4,5,8,6,10,7,9,13,29,11,16,31,15,17,12,32,23,30,14,28,25,18,26,20,27,19,24,22,21
"73",0,1,1,3,2,6,4,5,8,7,9,13,11,10,12,32,27,19,15,14,28,17,23,18,16,31,26,30,20,21,29,22,25,24
"74",0,1,1,2,3,4,5,6,9,7,32,31,30,8,13,15,14,29,10,11,12,28,18,26,27,25,23,17,24,16,21,19,22,20
"75",0,0,1,2,3,5,4,6,8,7,11,9,10,12,13,14,20,18,17,31,15,23,32,30,24,16,19,25,21,22,26,27,29,28
"76",0,0,1,2,3,4,5,7,6,10,9,8,11,13,31,12,28,14,15,17,16,32,30,19,18,22,27,29,20,25,26,21,24,23
"77",0,1,1,2,3,5,4,7,8,6,9,10,11,16,27,17,13,12,29,32,31,28,15,14,25,30,18,21,19,26,22,23,24,20
"78",0,0,1,3,2,4,5,6,7,10,9,17,8,31,11,32,12,19,30,15,13,14,29,28,26,20,25,16,18,21,23,24,27,22
"79",0,1,1,2,4,3,5,6,7,9,15,10,16,13,8,11,30,12,31,14,32,28,29,17,19,27,25,23,21,18,26,24,20,22
"80",1,0,1,2,3,6,5,4,7,11,12,8,15,9,10,13,14,17,20,24,23,16,18,19,25,27,29,22,21,31,32,30,28,26
"81",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"82",0,0,1,2,4,3,5,7,6,8,9,10,13,12,11,32,15,14,16,17,18,31,21,23,19,30,26,25,28,22,29,20,27,24
"83",1,0,1,3,4,2,5,6,8,7,10,11,14,9,13,12,17,19,15,16,27,22,18,31,32,24,26,23,20,28,29,25,21,30
"84",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"85",0,1,1,2,3,5,4,8,7,11,9,6,10,16,13,12,32,29,14,15,18,17,19,20,31,26,24,30,21,28,22,23,25,27
"86",1,0,2,1,4,3,5,9,6,8,11,12,7,10,13,16,29,32,21,15,20,14,31,18,27,22,17,19,30,26,24,25,28,23
"87",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"88",0,0,1,2,3,4,5,7,9,6,8,11,10,17,12,15,28,22,14,16,13,18,32,24,19,26,20,25,30,31,23,21,29,27
"89",1,0,1,2,3,5,4,6,8,7,10,9,11,15,13,14,12,32,30,31,27,28,22,26,16,19,18,29,25,24,21,20,17,23
"90",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"91",0,0,1,2,3,4,5,9,6,7,12,30,8,18,16,14,13,32,10,11,17,15,20,21,31,23,19,24,22,25,26,29,27,28
"92",0,1,1,2,5,3,4,6,8,9,31,7,10,16,27,24,32,11,13,14,26,12,20,17,18,15,28,29,19,30,23,21,25,22
"93",0,0,1,2,5,3,4,7,6,17,10,8,9,14,18,11,12,13,20,28,15,16,22,21,19,23,32,25,31,24,29,26,27,30
"94",0,1,1,2,3,6,4,5,7,13,8,32,16,9,24,10,11,14,12,31,15,30,26,28,19,17,18,29,21,20,27,22,23,25
"95",0,0,1,2,4,3,6,5,7,9,32,8,31,11,10,12,16,13,26,30,15,28,14,24,17,18,20,27,21,19,29,23,22,25
"96",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"97",0,1,1,2,3,4,5,6,8,10,31,11,7,9,30,32,27,12,13,23,29,28,26,14,25,15,16,20,24,17,19,21,22,18
"98",1,0,1,2,3,4,6,5,12,7,8,11,32,9,10,16,13,17,31,20,24,14,28,25,30,15,18,27,19,29,26,22,23,21
"99",1,0,1,2,3,4,7,5,8,6,9,10,11,12,13,26,28,29,14,32,15,24,19,31,16,17,18,22,20,21,30,25,23,27
"100",0,0,1,2,3,5,4,8,6,7,12,10,28,19,17,15,9,13,30,11,14,32,31,24,16,25,29,18,23,20,27,26,21,22
"101",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"102",1,0,1,2,4,3,6,5,7,8,10,9,14,11,13,31,12,15,32,26,30,17,18,25,19,27,28,24,29,16,20,22,21,23
"103",0,1,1,2,3,5,7,4,6,10,8,9,12,15,11,19,16,21,13,14,18,17,31,26,32,30,22,23,20,24,28,27,29,25
"104",1,0,2,1,4,5,3,6,8,12,11,7,9,14,10,13,31,16,21,17,15,29,32,30,18,19,25,28,22,20,24,27,26,23
"105",0,1,2,1,3,4,5,7,6,8,10,9,32,14,13,11,18,12,15,16,26,17,21,31,20,30,28,19,23,25,22,24,29,27
