"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",0,1,2,1,3,4,5,7,10,8,6,9,15,13,14,11,12,29,16,20,25,21,18,27,17,19,32,23,26,31,28,30,24,22
"4",0,0,1,2,3,4,5,6,8,10,7,11,9,17,32,23,13,14,12,31,27,16,15,30,20,29,19,25,24,28,22,21,18,26
"5",1,0,1,2,3,4,5,8,6,10,9,7,32,11,13,12,20,15,16,14,29,17,26,30,24,27,31,19,28,21,18,25,23,22
"6",1,0,1,2,3,4,5,6,7,9,10,15,29,8,24,11,12,14,17,13,23,21,19,28,16,32,31,30,27,18,22,26,20,25
"7",0,0,1,2,3,4,5,7,6,8,9,12,31,10,11,32,13,28,30,15,14,29,16,23,25,20,17,27,26,22,19,21,18,24
"8",0,0,1,2,3,4,6,5,10,8,11,7,9,14,13,15,32,28,12,31,22,18,29,16,23,25,30,19,20,17,27,21,24,26
"9",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,0,1,2,3,4,5,6,7,8,14,9,15,16,12,17,10,26,29,11,19,31,28,13,18,30,22,32,20,23,24,21,27,25
"11",1,0,1,3,2,4,6,5,9,8,7,10,12,13,11,23,32,17,15,20,26,14,16,24,18,19,21,30,28,29,31,22,25,27
"12",1,0,2,1,3,4,16,5,6,7,11,10,13,9,8,29,17,31,30,32,23,15,12,18,26,14,19,22,28,24,27,21,25,20
"13",0,1,1,2,3,4,5,6,7,8,10,9,32,11,12,15,14,13,30,31,28,16,17,24,21,29,26,25,27,18,19,23,20,22
"14",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",0,0,1,2,3,4,5,8,6,7,10,9,18,11,30,13,32,12,26,15,16,14,20,28,17,31,19,21,29,23,22,27,25,24
"16",1,0,1,2,3,5,4,6,7,9,12,8,11,10,13,18,14,17,31,15,32,28,19,30,29,16,24,20,23,22,27,25,21,26
"17",0,0,1,2,3,4,5,6,7,11,9,8,12,10,31,13,14,16,26,32,15,17,30,24,18,23,27,28,19,21,20,25,22,29
"18",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
