"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,2,3,4,5,30,7,6,8,15,12,10,9,28,11,13,14,31,22,32,17,16,20,21,19,18,27,29,25,23,26,24
"2",1,0,1,3,2,5,4,6,9,7,8,10,14,11,12,15,16,13,32,20,17,22,18,19,27,21,30,31,29,23,24,25,28,26
"3",0,0,1,2,4,3,5,6,7,10,8,31,9,11,17,12,32,30,13,14,18,15,21,16,29,22,28,27,26,23,24,19,20,25
"4",0,1,1,2,3,4,5,6,8,9,23,7,10,12,14,13,17,32,11,25,31,28,15,18,16,30,20,29,22,27,26,19,21,24
"5",1,0,1,2,3,4,7,6,5,8,11,30,9,10,19,13,12,26,32,20,14,24,31,29,17,16,28,18,27,22,15,23,25,21
"6",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",1,0,1,2,3,4,5,6,7,9,8,10,13,11,32,12,28,14,30,15,16,31,17,22,29,21,27,23,19,18,20,25,24,26
"9",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",0,0,1,2,4,3,5,6,7,10,8,30,32,25,9,14,31,11,29,12,28,22,20,27,16,13,19,18,26,15,17,23,24,21
"11",0,0,1,2,3,4,5,7,6,8,9,11,29,10,23,30,12,14,16,15,13,19,32,31,18,28,26,17,20,24,27,21,22,25
"12",1,0,1,2,3,4,5,7,6,9,8,11,32,10,15,14,12,25,30,31,27,29,28,24,22,16,13,26,23,20,18,19,21,17
"13",0,0,1,2,3,4,5,6,7,8,9,32,10,11,29,12,16,13,31,21,30,15,22,23,14,17,18,28,26,19,20,27,24,25
"14",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",1,0,1,2,7,3,4,5,9,8,10,6,11,14,13,28,12,32,31,16,29,30,15,18,23,17,24,22,27,19,25,20,21,26
"17",0,1,2,1,3,4,11,5,6,10,7,9,8,12,13,32,15,17,16,14,19,18,27,21,26,31,30,28,24,20,29,25,22,23
"18",0,0,1,2,3,5,4,6,7,32,31,8,9,13,17,11,10,12,30,26,14,18,15,16,25,20,28,29,21,22,19,24,23,27
"19",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",0,1,2,1,3,4,5,6,7,8,10,9,11,31,32,19,15,12,20,14,29,30,13,26,28,27,22,18,25,16,23,17,24,21
"21",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22",1,0,1,2,3,6,4,9,5,7,8,32,10,12,11,31,13,29,14,30,26,27,21,23,28,17,25,16,15,22,24,20,19,18
"23",0,0,1,3,2,4,5,6,7,8,10,11,9,12,31,15,30,13,32,14,29,19,16,17,18,26,20,21,27,25,23,24,28,22
"24",1,0,1,2,3,4,10,5,6,7,9,17,13,11,8,14,12,27,16,15,31,18,32,21,26,19,29,30,22,25,20,28,23,24
"25",0,1,1,2,4,3,5,6,7,10,11,8,13,9,12,27,14,16,32,17,18,15,30,28,31,21,20,24,29,19,25,26,22,23
"26",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",0,0,1,2,4,3,6,5,10,32,7,8,19,11,12,31,9,15,30,21,13,16,29,14,23,26,27,25,20,28,17,18,24,22
"28",0,1,2,1,3,5,4,6,8,9,7,10,12,14,11,24,30,18,13,32,27,15,31,19,22,29,16,17,25,28,20,26,21,23
"29",0,1,1,2,3,4,5,7,6,8,9,10,19,11,32,24,13,31,16,20,14,15,30,21,12,18,26,28,17,29,22,23,27,25
"30",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",0,0,1,2,4,5,6,3,8,7,10,11,9,30,18,12,13,17,25,24,14,15,32,19,16,31,29,22,21,28,26,27,20,23
"32",0,1,1,2,4,3,7,5,6,32,9,10,8,11,12,13,31,30,28,29,14,25,15,20,22,16,27,18,26,19,17,24,23,21
"33",1,0,3,2,1,4,5,6,7,9,8,11,10,29,14,12,32,15,31,17,13,16,30,24,26,21,18,20,28,22,27,23,25,19
"34",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"35",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
