"","descriptor1","descriptor2","party1","party2"
"1",0,0,1,2
"2",1,0,1,2
"3",1,1,2,1
"4",1,1,2,1
"5",0,1,1,2
"6",0,1,1,2
"7",0,0,1,2
"8",0,0,1,2
"9",1,1,2,1
"10",1,1,2,1
"11",1,0,1,2
"12",1,1,2,1
"13",1,0,1,2
"14",0,1,1,2
"15",1,0,1,2
"16",1,1,2,1
"17",1,1,2,1
"18",0,1,1,2
"19",1,0,2,1
"20",1,0,1,2
"21",0,0,1,2
"22",1,1,2,1
"23",0,1,1,2
"24",1,0,1,2
"25",1,1,2,1
"26",0,1,1,2
"27",1,0,1,2
"28",1,0,1,2
"29",1,0,1,2
"30",0,1,1,2
"31",0,0,1,2
"32",0,0,2,1
"33",0,0,1,2
"34",0,0,1,2
"35",0,1,1,2
"36",1,1,2,1
"37",1,0,1,2
"38",0,0,1,2
"39",0,0,1,2
"40",0,1,1,2
"41",0,1,2,1
"42",0,1,1,2
"43",0,1,1,2
"44",0,0,1,2
"45",0,0,1,2
"46",1,1,2,1
"47",1,0,1,2
"48",1,0,1,2
"49",0,0,1,2
"50",1,1,2,1
"51",0,1,1,2
"52",0,0,1,2
"53",1,0,1,2
"54",0,1,1,2
"55",1,1,2,1
"56",0,1,1,2
"57",1,0,1,2
"58",0,1,1,2
"59",0,1,2,1
"60",1,1,2,1
"61",0,0,1,2
"62",1,1,2,1
"63",1,1,2,1
"64",1,1,2,1
"65",1,0,1,2
"66",0,1,1,2
"67",0,1,1,2
"68",1,0,1,2
"69",1,1,2,1
"70",0,1,1,2
"71",1,1,2,1
"72",0,0,1,2
"73",0,0,1,2
"74",1,1,2,1
"75",0,1,1,2
"76",1,0,1,2
"77",0,0,1,2
"78",1,1,2,1
"79",0,0,1,2
"80",0,0,1,2
"81",1,1,2,1
"82",0,1,1,2
"83",0,1,1,2
"84",0,1,2,1
"85",1,0,1,2
"86",0,1,1,2
"87",1,0,2,1
"88",0,0,1,2
"89",0,0,1,2
"90",1,0,1,2
"91",0,0,1,2
"92",0,0,1,2
"93",1,1,2,1
"94",0,1,1,2
"95",1,1,2,1
"96",0,1,1,2
"97",0,1,1,2
"98",1,1,2,1
"99",0,1,1,2
"100",1,0,1,2
