"","descriptor1","descriptor2","party1","party2"
"1",1,1,2,1
"2",0,1,2,1
"3",0,0,1,2
"4",1,1,2,1
"5",1,1,2,1
"6",0,1,1,2
"7",0,1,1,2
"8",0,0,2,1
"9",1,1,2,1
"10",0,0,1,2
"11",0,1,2,1
"12",0,0,1,2
"13",0,0,1,2
"14",0,0,1,2
"15",0,0,1,2
"16",0,0,1,2
"17",0,1,1,2
"18",1,1,2,1
"19",0,0,1,2
"20",0,1,1,2
"21",1,1,2,1
"22",0,1,2,1
"23",0,1,1,2
"24",1,1,2,1
"25",1,1,2,1
"26",0,0,1,2
"27",0,1,1,2
"28",0,1,1,2
"29",1,1,2,1
"30",0,1,1,2
"31",0,0,2,1
"32",0,0,1,2
"33",1,0,1,2
"34",1,1,2,1
"35",1,0,1,2
"36",0,1,1,2
"37",0,0,1,2
"38",0,0,1,2
"39",0,0,1,2
"40",1,1,2,1
"41",0,0,1,2
"42",1,0,2,1
"43",1,1,2,1
"44",1,0,1,2
"45",0,1,2,1
"46",0,0,1,2
"47",1,0,2,1
"48",1,0,1,2
"49",1,0,1,2
"50",0,0,1,2
"51",1,1,2,1
"52",0,0,1,2
"53",1,1,2,1
"54",0,0,1,2
"55",0,0,1,2
"56",0,1,1,2
"57",1,0,1,2
"58",0,0,1,2
"59",1,0,1,2
"60",1,0,2,1
"61",1,1,2,1
"62",0,1,1,2
"63",1,0,1,2
"64",1,0,1,2
"65",0,0,1,2
"66",1,1,2,1
"67",0,1,1,2
"68",0,0,1,2
"69",1,1,2,1
"70",0,1,1,2
"71",0,0,2,1
"72",0,1,1,2
"73",1,0,1,2
"74",1,0,1,2
"75",1,0,1,2
"76",1,0,1,2
"77",1,0,1,2
"78",0,1,1,2
"79",1,1,2,1
"80",1,1,2,1
"81",0,1,1,2
"82",0,0,2,1
"83",0,0,1,2
"84",0,1,1,2
"85",1,1,2,1
"86",1,1,2,1
"87",0,1,1,2
"88",1,0,1,2
"89",1,1,2,1
"90",1,1,2,1
"91",1,1,2,1
"92",1,0,1,2
"93",1,0,1,2
"94",1,0,1,2
"95",1,0,1,2
"96",1,1,2,1
"97",0,0,1,2
"98",1,1,2,1
"99",0,0,1,2
"100",1,0,1,2
