"","descriptor1","descriptor2","party1","party2"
"1",0,0,1,2
"2",1,1,2,1
"3",1,1,2,1
"4",0,1,1,2
"5",1,0,1,2
"6",0,0,1,2
"7",1,1,2,1
"8",0,0,1,2
"9",0,1,1,2
"10",1,1,2,1
"11",1,1,2,1
"12",0,1,1,2
"13",1,1,2,1
"14",0,1,1,2
"15",0,0,1,2
"16",0,0,1,2
"17",0,1,1,2
"18",1,1,2,1
"19",1,0,1,2
"20",0,1,1,2
"21",1,1,2,1
"22",0,0,1,2
"23",1,0,1,2
"24",0,0,1,2
"25",1,0,1,2
"26",0,1,1,2
"27",1,0,1,2
"28",1,1,2,1
"29",1,0,1,2
"30",0,1,1,2
"31",0,1,1,2
"32",1,0,1,2
"33",0,0,1,2
"34",1,1,2,1
"35",0,0,1,2
"36",0,0,1,2
"37",1,1,2,1
"38",1,1,2,1
"39",0,0,2,1
"40",0,1,2,1
"41",1,1,2,1
"42",1,1,2,1
"43",1,0,1,2
"44",1,0,2,1
"45",0,1,1,2
"46",0,0,1,2
"47",0,0,1,2
"48",1,1,2,1
"49",1,1,2,1
"50",0,0,1,2
"51",1,1,2,1
"52",1,0,1,2
"53",0,1,1,2
"54",0,1,1,2
"55",0,1,1,2
"56",1,0,1,2
"57",1,1,2,1
"58",0,0,1,2
"59",0,1,1,2
"60",0,0,1,2
"61",0,1,1,2
"62",0,1,1,2
"63",0,0,1,2
"64",1,0,1,2
"65",0,0,1,2
"66",1,1,2,1
"67",0,0,1,2
"68",1,1,2,1
"69",0,1,1,2
"70",1,0,1,2
"71",1,0,1,2
"72",1,0,1,2
"73",0,1,1,2
"74",1,1,2,1
"75",1,0,2,1
"76",0,0,1,2
"77",0,0,1,2
"78",1,0,1,2
"79",1,1,2,1
"80",1,0,1,2
"81",0,1,1,2
"82",1,0,1,2
"83",0,0,1,2
"84",0,1,1,2
"85",0,1,1,2
"86",0,1,1,2
"87",1,1,2,1
"88",0,1,2,1
"89",1,1,2,1
"90",1,0,1,2
"91",1,0,1,2
"92",1,1,2,1
"93",0,0,1,2
"94",1,1,2,1
"95",0,1,1,2
"96",1,0,1,2
"97",0,1,1,2
"98",0,1,1,2
"99",0,1,1,2
"100",1,1,2,1
