"","descriptor1","descriptor2","party1","party2"
"1",0,1,1,2
"2",0,1,1,2
"3",0,1,2,1
"4",1,0,1,2
"5",0,0,1,2
"6",1,0,1,2
"7",1,1,2,1
"8",0,1,1,2
"9",1,0,2,1
"10",1,1,2,1
"11",1,0,1,2
"12",0,1,1,2
"13",1,1,2,1
"14",1,0,1,2
"15",0,0,1,2
"16",0,1,1,2
"17",0,1,2,1
"18",0,1,1,2
"19",0,0,1,2
"20",1,0,1,2
"21",0,0,1,2
"22",0,1,1,2
"23",0,0,1,2
"24",0,0,1,2
"25",0,1,1,2
"26",1,1,2,1
"27",1,0,1,2
"28",0,0,1,2
"29",1,1,2,1
"30",0,1,1,2
"31",1,0,2,1
"32",1,0,1,2
"33",1,0,1,2
"34",0,0,1,2
"35",1,0,1,2
"36",1,0,1,2
"37",1,0,1,2
"38",1,0,1,2
"39",1,1,2,1
"40",0,0,1,2
"41",1,0,1,2
"42",1,1,2,1
"43",1,1,2,1
"44",0,1,1,2
"45",1,1,2,1
"46",0,0,1,2
"47",1,1,2,1
"48",0,0,1,2
"49",0,1,1,2
"50",1,0,1,2
"51",0,1,2,1
"52",0,1,1,2
"53",1,0,1,2
"54",1,0,1,2
"55",1,1,2,1
"56",0,0,1,2
"57",1,1,2,1
"58",1,0,1,2
"59",1,0,1,2
"60",1,0,1,2
"61",1,0,1,2
"62",1,1,2,1
"63",0,1,1,2
"64",1,1,2,1
"65",0,0,1,2
"66",1,1,2,1
"67",1,0,1,2
"68",0,0,1,2
"69",0,0,1,2
"70",1,1,2,1
"71",1,0,1,2
"72",1,1,2,1
"73",1,1,2,1
"74",1,1,2,1
"75",0,1,1,2
"76",0,1,1,2
"77",0,0,1,2
"78",0,1,1,2
"79",1,1,2,1
"80",0,1,1,2
"81",1,1,2,1
"82",1,0,1,2
"83",0,1,1,2
"84",1,0,1,2
"85",0,0,1,2
"86",0,1,1,2
"87",0,0,1,2
"88",0,0,1,2
"89",1,0,1,2
"90",0,1,1,2
"91",1,1,2,1
"92",0,0,1,2
"93",0,0,1,2
"94",1,1,2,1
"95",0,1,1,2
"96",1,0,1,2
"97",0,1,1,2
"98",0,0,1,2
"99",1,0,1,2
"100",1,0,1,2
