"","descriptor1","descriptor2","party1","party2"
"1",1,1,2,1
"2",0,1,2,1
"3",1,1,2,1
"4",0,1,1,2
"5",0,0,1,2
"6",1,1,2,1
"7",1,0,1,2
"8",0,1,2,1
"9",0,1,1,2
"10",0,0,1,2
"11",0,1,1,2
"12",0,1,1,2
"13",0,1,1,2
"14",1,0,1,2
"15",1,0,2,1
"16",1,1,2,1
"17",0,1,2,1
"18",1,1,2,1
"19",1,0,1,2
"20",0,1,1,2
"21",1,1,2,1
"22",1,0,1,2
"23",0,1,1,2
"24",0,0,1,2
"25",1,1,2,1
"26",0,1,1,2
"27",1,1,2,1
"28",0,0,1,2
"29",0,0,1,2
"30",0,0,1,2
"31",0,1,1,2
"32",1,1,2,1
"33",1,1,2,1
"34",0,0,1,2
"35",1,1,2,1
"36",1,1,2,1
"37",0,0,1,2
"38",1,1,2,1
"39",1,0,1,2
"40",1,0,1,2
"41",1,0,1,2
"42",0,0,1,2
"43",1,1,2,1
"44",1,0,1,2
"45",0,0,1,2
"46",0,0,2,1
"47",0,1,1,2
"48",0,1,1,2
"49",0,0,1,2
"50",1,1,2,1
"51",0,1,1,2
"52",1,0,1,2
"53",0,1,1,2
"54",1,0,1,2
"55",1,1,2,1
"56",0,1,1,2
"57",0,0,1,2
"58",1,0,1,2
"59",1,1,2,1
"60",1,1,2,1
"61",0,1,1,2
"62",1,1,2,1
"63",1,1,2,1
"64",1,1,2,1
"65",0,1,1,2
"66",1,1,2,1
"67",1,0,1,2
"68",0,0,1,2
"69",1,0,1,2
"70",1,1,2,1
"71",1,1,2,1
"72",1,1,2,1
"73",0,1,1,2
"74",1,1,2,1
"75",1,0,1,2
"76",1,1,2,1
"77",0,0,1,2
"78",0,0,1,2
"79",0,0,1,2
"80",0,0,1,2
"81",0,1,1,2
"82",0,1,1,2
"83",1,1,2,1
"84",1,0,1,2
"85",1,1,2,1
"86",0,0,1,2
"87",1,0,1,2
"88",1,1,2,1
"89",0,1,1,2
"90",0,0,1,2
"91",1,0,1,2
"92",1,0,1,2
"93",1,1,2,1
"94",0,1,1,2
"95",0,1,1,2
"96",0,0,1,2
"97",1,1,2,1
"98",1,1,2,1
"99",0,0,1,2
"100",1,0,1,2
