"","descriptor1","descriptor2","party1","party2"
"1",1,1,2,1
"2",1,1,2,1
"3",0,1,1,2
"4",1,1,2,1
"5",0,0,1,2
"6",0,1,1,2
"7",0,1,1,2
"8",0,0,1,2
"9",0,0,1,2
"10",0,1,1,2
"11",1,0,1,2
"12",1,1,2,1
"13",0,1,1,2
"14",0,1,1,2
"15",1,1,2,1
"16",1,1,2,1
"17",1,0,1,2
"18",0,0,1,2
"19",1,1,2,1
"20",1,0,1,2
"21",0,0,1,2
"22",0,1,1,2
"23",0,1,1,2
"24",1,1,2,1
"25",1,1,2,1
"26",1,0,1,2
"27",0,1,1,2
"28",1,0,1,2
"29",1,0,1,2
"30",1,0,1,2
"31",0,0,1,2
"32",1,1,2,1
"33",0,0,1,2
"34",0,1,1,2
"35",0,1,1,2
"36",0,1,1,2
"37",1,0,1,2
"38",1,1,2,1
"39",0,0,1,2
"40",1,0,1,2
"41",0,0,1,2
"42",1,1,2,1
"43",0,1,1,2
"44",1,1,2,1
"45",0,0,1,2
"46",1,0,1,2
"47",0,0,1,2
"48",0,1,1,2
"49",1,1,2,1
"50",0,0,1,2
"51",0,1,2,1
"52",0,0,2,1
"53",1,0,1,2
"54",1,1,2,1
"55",1,0,1,2
"56",0,0,2,1
"57",0,1,1,2
"58",0,1,1,2
"59",1,1,2,1
"60",0,1,1,2
"61",1,0,1,2
"62",1,0,1,2
"63",1,1,2,1
"64",0,0,1,2
"65",1,1,2,1
"66",0,1,1,2
"67",1,1,2,1
"68",1,1,2,1
"69",0,1,1,2
"70",1,1,2,1
"71",0,1,1,2
"72",1,0,2,1
"73",0,1,2,1
"74",0,0,1,2
"75",1,1,2,1
"76",1,1,2,1
"77",0,0,1,2
"78",1,0,1,2
"79",1,0,1,2
"80",0,1,1,2
"81",0,0,1,2
"82",0,1,1,2
"83",1,0,1,2
"84",1,0,2,1
"85",0,1,1,2
"86",1,1,2,1
"87",1,1,2,1
"88",0,1,1,2
"89",1,0,1,2
"90",0,0,1,2
"91",1,0,1,2
"92",1,1,2,1
"93",1,1,2,1
"94",0,0,1,2
"95",0,1,1,2
"96",0,1,1,2
"97",0,1,1,2
"98",0,1,1,2
"99",0,0,1,2
"100",0,0,1,2
