"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,0,0,1,0,1,0,0,1,2,3,7,5,4,6,8
"2",0,0,1,0,0,1,1,1,1,2,3,5,6,4,7,8
"3",1,0,1,0,0,0,0,0,1,2,3,4,5,8,6,7
"4",1,1,1,0,0,1,0,0,8,1,2,3,4,5,6,7
"5",1,1,1,1,0,0,0,0,8,1,2,3,4,5,6,7
"6",1,0,1,0,0,0,0,1,1,3,2,4,5,8,7,6
"7",0,1,0,0,1,0,0,0,1,2,3,4,5,6,7,8
"8",1,1,0,0,0,1,0,1,8,1,2,3,4,5,6,7
"9",1,0,1,1,0,1,0,1,1,2,3,5,6,4,8,7
"10",0,1,0,1,0,0,1,0,1,2,6,3,4,5,7,8
"11",1,0,0,0,0,1,0,0,1,2,3,5,4,6,7,8
"12",1,0,0,1,0,1,0,0,1,2,4,7,3,5,6,8
"13",1,1,1,1,0,0,1,1,8,1,2,3,4,5,6,7
"14",1,0,0,0,1,0,1,1,1,2,3,4,6,5,8,7
"15",0,0,0,1,1,0,0,1,1,2,3,4,5,6,7,8
"16",0,0,1,0,0,1,1,0,1,2,4,3,7,5,8,6
"17",0,0,0,1,1,1,0,0,1,2,4,3,5,6,8,7
"18",1,1,1,0,0,1,0,1,8,1,2,3,4,5,6,7
"19",1,0,0,1,0,0,0,1,1,3,2,5,7,4,8,6
"20",1,0,0,0,1,1,1,1,1,2,3,4,5,6,8,7
"21",1,0,0,1,1,1,0,0,1,3,2,5,4,7,6,8
"22",0,1,0,1,1,0,0,1,1,3,2,5,4,8,6,7
"23",0,1,0,0,0,1,1,0,1,2,3,4,6,5,8,7
"24",0,1,1,1,0,1,0,0,1,2,3,4,5,6,8,7
"25",0,1,1,0,0,1,1,1,1,2,4,3,5,6,8,7
"26",0,0,0,1,1,0,0,1,1,2,3,4,5,6,8,7
"27",1,0,1,1,1,1,1,0,1,2,3,4,5,8,6,7
"28",1,0,0,1,1,0,0,1,1,2,3,4,5,7,8,6
"29",1,1,1,0,1,1,0,1,8,1,2,3,4,5,6,7
"30",1,1,1,1,0,1,0,1,8,1,2,3,4,5,6,7
"31",0,0,1,0,0,1,0,1,1,2,3,5,4,7,8,6
"32",1,1,0,0,0,0,0,0,8,1,2,3,4,5,6,7
"33",0,1,0,0,0,0,1,1,1,2,3,4,6,8,7,5
"34",1,0,1,0,1,0,0,0,1,3,2,4,5,6,7,8
"35",1,1,0,1,1,0,0,1,8,1,2,3,4,5,6,7
"36",0,1,0,0,0,1,0,0,1,2,3,4,5,7,6,8
"37",0,1,0,1,1,0,0,1,2,1,3,4,6,7,5,8
"38",1,0,0,1,1,1,0,0,1,2,4,3,7,6,5,8
"39",1,1,0,0,1,1,1,1,8,1,2,3,4,5,6,7
"40",1,1,0,0,0,0,0,0,8,1,2,3,4,5,6,7
"41",1,0,1,1,0,0,1,0,1,2,3,4,5,7,6,8
"42",0,1,1,0,0,1,0,0,1,2,3,4,5,8,7,6
"43",0,1,0,1,1,1,0,0,1,2,4,3,5,6,7,8
"44",1,1,1,0,1,1,0,0,8,1,2,3,4,5,6,7
"45",0,1,1,1,1,1,1,1,1,2,3,4,5,7,8,6
"46",1,1,0,0,0,0,0,0,8,1,2,3,4,5,6,7
"47",1,0,1,1,1,1,0,0,1,2,3,4,6,8,5,7
"48",1,0,0,0,1,1,1,0,1,2,4,3,6,5,7,8
"49",0,0,1,0,0,0,0,1,1,3,2,4,5,6,7,8
"50",0,1,1,0,1,1,1,1,1,2,3,4,6,5,7,8
"51",1,0,0,0,0,0,1,1,1,2,3,4,5,7,6,8
"52",0,0,0,1,0,1,0,0,1,2,3,4,7,5,8,6
"53",1,1,1,1,0,1,1,1,8,1,2,3,4,5,6,7
"54",1,1,0,0,1,1,1,0,8,1,2,3,4,5,6,7
"55",0,1,0,1,0,0,1,1,1,3,2,4,5,6,7,8
"56",0,1,0,1,1,1,0,1,1,3,2,4,5,6,7,8
"57",1,0,1,1,1,1,1,0,1,2,4,3,5,7,6,8
"58",1,1,1,1,1,1,0,1,8,1,2,3,4,5,6,7
"59",0,1,0,0,1,0,1,1,1,2,3,4,5,6,8,7
"60",0,1,1,0,0,0,0,1,2,1,4,3,7,5,6,8
"61",1,0,1,0,1,1,0,0,1,2,3,4,7,5,6,8
"62",0,0,0,1,0,0,0,0,1,2,3,4,5,6,7,8
"63",0,1,1,0,0,0,0,0,1,2,3,5,4,7,8,6
"64",1,0,1,1,0,0,0,1,1,2,4,3,5,6,8,7
"65",1,0,0,0,1,1,0,0,1,2,3,5,4,6,7,8
"66",1,1,1,1,0,1,0,0,8,1,2,3,4,5,6,7
"67",1,0,1,0,1,1,1,0,1,2,3,4,5,7,6,8
"68",0,1,0,0,1,0,1,0,1,2,3,4,5,6,7,8
"69",0,0,1,1,0,1,1,0,1,2,3,4,6,5,7,8
"70",1,0,0,1,0,1,0,1,1,2,3,5,4,6,7,8
"71",1,0,0,1,1,1,0,1,1,3,2,5,4,6,7,8
"72",1,1,0,1,1,0,1,0,8,1,2,3,4,5,6,7
"73",0,1,0,1,0,0,0,0,1,2,3,4,5,6,7,8
"74",0,1,1,1,0,1,1,1,1,3,4,2,5,6,7,8
"75",1,0,1,0,0,1,1,1,1,2,3,7,6,4,5,8
"76",0,0,0,0,1,1,1,0,1,2,4,3,6,7,5,8
"77",0,0,0,1,1,1,0,1,1,2,4,3,6,5,7,8
"78",0,1,1,0,0,0,1,0,1,2,5,3,4,6,8,7
"79",0,1,0,0,1,0,0,0,1,3,2,4,5,7,6,8
"80",0,0,0,0,0,0,1,0,2,1,3,4,5,8,6,7
"81",1,1,0,1,0,1,0,1,8,1,2,3,4,5,6,7
"82",0,0,1,1,0,1,0,0,1,2,3,4,5,6,7,8
"83",1,0,0,1,0,0,1,0,2,1,3,4,8,5,6,7
"84",1,0,1,0,1,1,0,0,1,3,2,4,5,6,7,8
"85",1,0,0,1,0,0,1,0,1,2,3,4,7,5,8,6
"86",1,1,1,0,0,0,1,0,8,1,2,3,4,5,6,7
"87",0,1,0,1,0,1,1,1,1,2,5,3,4,6,7,8
"88",0,1,0,1,0,1,0,1,1,2,5,3,4,7,8,6
"89",0,0,1,0,0,1,0,0,1,2,3,4,5,6,8,7
"90",0,1,0,0,1,0,1,0,1,2,3,4,5,7,8,6
"91",1,0,1,0,1,0,0,1,1,2,3,5,4,7,6,8
"92",1,0,0,1,0,1,1,1,2,3,1,4,7,5,8,6
"93",0,1,1,1,0,0,1,0,1,2,5,3,6,4,7,8
"94",0,1,1,1,1,0,1,0,1,2,3,5,4,6,8,7
"95",1,1,1,0,0,0,1,1,8,1,2,3,4,5,6,7
"96",1,1,0,0,0,0,0,1,8,1,2,3,4,5,6,7
"97",0,1,1,1,0,1,0,0,2,1,3,4,5,7,6,8
"98",1,1,1,0,1,0,0,0,8,1,2,3,4,5,6,7
"99",0,0,0,0,0,1,1,1,1,2,3,4,5,7,6,8
"100",0,0,1,0,0,0,1,1,1,2,3,5,4,7,6,8
"101",0,0,0,0,1,0,1,1,1,2,3,4,7,5,6,8
"102",0,0,0,1,0,1,0,1,1,2,4,3,8,5,6,7
"103",0,0,1,1,0,0,0,0,1,2,3,4,5,8,7,6
"104",0,1,0,0,0,1,0,1,1,2,3,4,5,6,7,8
"105",0,0,0,0,1,0,1,1,1,2,4,3,5,6,8,7
"106",1,1,1,1,0,1,0,1,8,1,2,3,4,5,6,7
"107",0,1,0,0,0,1,0,1,3,2,1,5,7,4,6,8
"108",1,1,0,1,1,0,0,1,8,1,2,3,4,5,6,7
"109",1,1,0,0,1,1,0,0,8,1,2,3,4,5,6,7
"110",1,1,0,1,0,1,0,0,8,1,2,3,4,5,6,7
"111",0,1,0,0,1,0,0,1,1,2,4,3,5,7,6,8
"112",0,0,1,1,0,0,0,0,2,1,3,4,5,7,6,8
"113",1,1,0,1,0,0,0,1,8,1,2,3,4,5,6,7
"114",1,1,0,1,0,0,0,1,8,1,2,3,4,5,6,7
"115",0,0,0,1,1,0,0,0,1,3,2,5,4,8,7,6
"116",1,0,1,0,0,0,1,1,1,3,2,5,4,6,7,8
"117",1,1,0,1,1,1,1,1,8,1,2,3,4,5,6,7
"118",0,1,1,0,0,1,0,1,1,2,3,4,5,6,7,8
"119",1,0,0,0,1,1,1,0,1,2,3,4,8,7,5,6
"120",0,1,0,0,1,1,0,0,1,2,5,4,3,6,7,8
"121",1,0,0,0,1,0,0,0,1,2,4,3,5,7,6,8
"122",0,1,1,0,1,1,1,1,1,2,4,3,5,6,7,8
"123",0,0,1,0,1,1,0,1,1,3,2,4,5,7,6,8
"124",0,0,0,1,1,0,0,1,1,3,2,4,5,7,6,8
"125",0,0,1,1,0,0,0,1,1,2,3,6,4,5,8,7
"126",1,0,1,1,1,0,1,1,1,2,3,4,6,5,8,7
"127",1,0,0,1,0,1,0,0,1,2,3,4,5,6,8,7
"128",0,1,0,1,1,1,1,0,2,1,3,4,5,7,8,6
"129",1,0,1,0,1,1,0,1,1,2,5,4,3,6,7,8
"130",0,1,1,1,0,0,0,0,1,2,3,8,7,4,5,6
"131",0,1,1,0,1,1,1,0,1,2,3,4,5,8,6,7
"132",0,1,0,0,1,0,0,0,1,2,3,4,5,6,8,7
"133",0,1,1,0,0,0,0,0,1,2,3,4,5,7,8,6
"134",1,1,1,1,1,0,0,1,8,1,2,3,4,5,6,7
"135",1,0,1,0,0,1,0,1,1,2,3,6,4,7,5,8
"136",0,1,1,1,0,1,1,0,2,1,3,4,5,6,7,8
"137",0,0,0,1,1,1,0,1,1,3,2,4,5,8,6,7
"138",0,0,1,0,0,0,1,0,1,3,2,4,6,5,7,8
"139",0,1,1,1,0,0,1,1,1,2,4,3,6,5,7,8
"140",1,1,1,1,1,0,1,1,8,1,2,3,4,5,6,7
"141",0,1,0,0,0,0,0,0,1,2,3,4,6,7,8,5
"142",0,0,0,1,1,0,0,1,1,2,3,5,4,6,7,8
"143",1,1,0,1,0,1,1,0,8,1,2,3,4,5,6,7
"144",0,0,1,0,0,1,1,1,1,2,3,5,7,6,4,8
"145",0,1,1,1,1,0,1,1,1,2,6,3,5,4,7,8
"146",0,1,0,0,1,1,1,0,1,2,3,4,6,7,5,8
"147",1,0,0,0,1,1,1,0,1,2,3,4,7,5,8,6
"148",0,1,0,0,0,0,0,0,1,2,3,4,6,5,7,8
"149",1,0,0,0,0,0,0,0,1,3,2,5,4,6,7,8
"150",1,1,0,0,0,1,1,1,8,1,2,3,4,5,6,7
"151",1,1,1,1,1,1,0,0,8,1,2,3,4,5,6,7
"152",1,0,1,1,0,1,1,0,1,2,4,3,5,8,7,6
"153",1,1,1,1,1,0,0,1,8,1,2,3,4,5,6,7
"154",0,1,0,0,1,1,1,0,1,2,4,3,6,5,7,8
"155",1,0,1,1,1,0,1,0,1,2,4,3,5,6,7,8
"156",1,1,0,0,0,1,1,1,8,1,2,3,4,5,6,7
"157",1,1,1,0,1,0,0,0,8,1,2,3,4,5,6,7
"158",1,1,1,1,1,0,1,0,8,1,2,3,4,5,6,7
"159",1,0,0,0,0,1,0,1,1,2,4,3,5,6,7,8
"160",0,1,1,1,1,1,0,0,1,2,3,4,5,6,8,7
"161",0,1,1,1,0,1,0,0,1,2,3,4,6,5,8,7
"162",1,0,0,1,0,0,1,0,1,3,2,5,4,6,8,7
"163",1,0,1,1,0,0,1,0,1,2,4,3,5,6,8,7
"164",1,0,1,1,0,1,0,0,1,2,3,4,5,6,7,8
"165",0,0,1,1,0,1,0,1,1,2,3,6,4,5,7,8
"166",0,0,0,1,0,1,0,1,1,2,3,4,6,5,7,8
"167",1,0,1,1,0,0,0,0,1,2,6,3,5,4,8,7
"168",1,1,1,1,0,1,1,1,8,1,2,3,4,5,6,7
"169",1,1,0,0,1,1,0,1,8,1,2,3,4,5,6,7
"170",0,1,0,1,1,1,1,1,1,2,3,4,5,6,7,8
"171",0,1,0,1,1,0,1,0,1,3,2,4,5,7,6,8
"172",0,0,0,1,1,0,0,0,1,2,4,3,5,6,7,8
"173",1,1,1,0,1,0,1,1,8,1,2,3,4,5,6,7
"174",0,0,0,1,0,1,1,0,1,2,3,4,5,8,7,6
"175",1,0,0,1,1,1,1,1,1,2,3,4,5,6,7,8
"176",1,1,1,0,0,0,0,1,8,1,2,3,4,5,6,7
"177",0,1,1,1,0,0,1,0,1,2,3,4,5,6,8,7
"178",0,0,1,0,0,1,0,0,1,3,2,4,5,6,7,8
"179",1,1,1,0,0,1,1,1,8,1,2,3,4,5,6,7
