"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,0,0,1,1,0,1,1,1,2,4,3,5,6,7,8
"2",0,0,0,0,0,1,1,1,1,2,3,4,5,7,8,6
"3",0,0,0,1,0,0,0,0,1,2,3,4,7,5,6,8
"4",0,0,0,1,0,1,0,0,1,2,4,3,7,5,8,6
"5",0,0,0,1,0,0,1,1,3,1,2,6,8,4,5,7
"6",0,1,0,1,0,1,0,0,1,2,4,3,6,5,8,7
"7",1,0,1,1,1,1,0,1,1,2,4,3,5,7,6,8
"8",0,0,1,0,0,0,0,1,1,2,3,4,6,5,8,7
"9",1,1,0,0,1,0,0,0,8,1,2,3,4,5,6,7
"10",1,1,1,0,0,0,1,0,8,1,2,3,4,5,6,7
"11",1,1,0,1,0,1,0,0,8,1,2,3,4,5,6,7
"12",1,0,0,1,1,1,0,0,2,1,3,4,7,5,6,8
"13",1,1,1,1,0,1,0,0,8,1,2,3,4,5,6,7
"14",1,1,0,0,0,1,1,1,8,1,2,3,4,5,6,7
"15",1,1,1,1,0,0,1,1,8,1,2,3,4,5,6,7
"16",1,1,1,0,0,1,0,1,8,1,2,3,4,5,6,7
"17",1,0,1,1,0,1,1,1,1,2,4,3,5,6,7,8
"18",1,0,0,1,1,0,1,0,1,2,3,4,5,6,8,7
"19",0,1,1,1,0,0,0,0,1,2,3,4,6,5,7,8
"20",1,0,0,1,1,0,0,0,1,2,3,4,5,6,7,8
"21",0,1,1,0,1,1,1,1,2,1,4,3,5,6,7,8
"22",1,0,1,0,0,0,0,0,1,2,4,3,5,6,7,8
"23",0,0,1,0,0,1,0,1,1,2,3,4,5,7,6,8
"24",0,0,0,1,0,1,0,1,1,2,3,4,6,5,7,8
"25",1,1,1,0,0,0,0,0,8,1,2,3,4,5,6,7
"26",1,0,1,0,0,1,1,0,1,2,3,4,5,6,8,7
"27",0,0,1,1,1,1,0,1,1,2,3,4,7,5,8,6
"28",1,0,1,1,1,0,1,0,1,3,2,4,5,6,7,8
"29",1,1,0,1,1,0,1,0,8,1,2,3,4,5,6,7
"30",0,1,0,1,1,0,0,1,1,2,3,4,6,8,7,5
"31",0,1,1,0,0,0,1,0,1,2,3,4,8,5,6,7
"32",1,1,1,0,1,1,1,0,8,1,2,3,4,5,6,7
"33",1,1,1,1,0,1,1,0,8,1,2,3,4,5,6,7
"34",1,0,1,0,0,0,0,1,1,2,3,5,4,6,8,7
"35",1,1,0,0,0,0,1,0,8,1,2,3,4,5,6,7
"36",0,1,0,1,1,0,0,1,2,1,3,4,6,5,8,7
"37",0,0,1,1,0,1,1,1,1,2,4,5,3,6,7,8
"38",0,0,1,1,1,0,1,1,1,2,4,3,5,6,7,8
"39",1,0,0,0,1,1,1,1,1,2,4,3,6,5,8,7
"40",1,0,1,0,1,0,1,1,1,2,3,5,4,6,8,7
"41",1,1,0,1,0,1,0,1,8,1,2,3,4,5,6,7
"42",1,0,1,0,1,1,0,1,1,3,2,4,5,7,6,8
"43",0,0,0,0,1,0,1,1,1,2,3,5,6,4,7,8
"44",1,0,1,1,1,0,0,0,1,2,3,7,4,5,6,8
"45",0,1,0,0,1,0,1,1,1,2,3,5,6,4,8,7
"46",1,0,0,0,0,1,1,0,1,2,4,3,5,6,7,8
"47",1,0,0,0,0,1,1,1,1,2,3,4,5,8,6,7
"48",1,0,0,0,0,1,0,1,1,3,2,4,5,6,7,8
"49",1,0,1,1,0,1,0,1,1,2,3,4,6,5,7,8
"50",1,1,1,1,0,0,1,1,8,1,2,3,4,5,6,7
"51",1,1,0,0,1,0,1,0,8,1,2,3,4,5,6,7
"52",1,1,0,0,1,1,1,0,8,1,2,3,4,5,6,7
"53",0,1,1,1,0,0,1,0,1,2,3,4,5,6,7,8
"54",1,0,0,0,0,0,0,0,1,2,4,3,7,5,6,8
"55",0,1,0,0,1,0,0,0,1,2,3,4,6,5,7,8
"56",1,0,1,1,0,0,0,1,1,3,2,4,5,6,8,7
"57",1,1,0,0,0,0,0,0,8,1,2,3,4,5,6,7
"58",0,0,1,0,0,1,0,1,1,2,3,4,5,6,8,7
"59",1,0,1,0,0,1,0,0,1,2,3,4,5,6,8,7
"60",0,0,1,1,0,0,1,0,1,2,5,4,3,7,6,8
"61",1,0,0,1,1,1,0,1,1,2,3,4,5,6,7,8
"62",0,1,1,0,0,1,1,1,2,1,3,4,5,7,8,6
"63",0,1,0,0,0,1,0,0,1,2,3,4,5,6,7,8
"64",0,0,1,0,0,1,0,1,1,2,4,3,6,5,7,8
"65",0,1,0,0,1,1,0,0,1,2,3,4,5,7,8,6
"66",1,1,0,0,0,1,0,0,8,1,2,3,4,5,6,7
"67",1,0,1,0,0,1,1,1,1,2,3,4,5,6,7,8
"68",1,0,1,0,1,1,1,1,2,1,3,4,5,6,8,7
"69",0,0,1,1,1,0,0,0,1,2,4,3,5,6,7,8
"70",0,1,1,0,0,1,1,1,2,1,4,3,8,5,7,6
"71",0,0,0,1,1,1,0,0,1,2,3,5,4,6,8,7
"72",0,0,1,0,1,1,0,0,2,1,3,4,5,6,7,8
"73",1,1,0,1,1,0,1,0,8,1,2,3,4,5,6,7
"74",1,0,0,0,0,1,1,1,2,1,4,3,7,5,6,8
"75",1,0,1,0,0,0,1,1,2,1,3,4,6,7,5,8
"76",0,0,0,0,0,1,0,0,1,3,2,4,7,5,6,8
"77",1,0,0,1,1,1,1,0,1,2,3,5,4,6,7,8
