"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,1,0,1,0,0,1,0,1,2,3,6,4,8,5,7
"2",0,0,0,1,0,0,0,0,1,2,3,4,5,7,6,8
"3",1,1,0,0,1,0,1,0,8,1,2,3,4,5,6,7
"4",0,0,1,1,0,1,0,0,1,2,3,4,5,8,6,7
"5",0,0,1,1,0,1,1,0,1,3,2,6,4,5,7,8
"6",0,0,0,0,1,0,1,0,1,2,3,4,5,6,7,8
"7",1,0,1,1,1,0,1,1,1,2,3,5,6,4,7,8
"8",1,0,0,1,0,0,0,0,2,1,3,4,5,7,6,8
"9",1,1,1,1,0,0,0,0,8,1,2,3,4,5,6,7
"10",1,0,1,0,0,1,0,1,1,2,4,3,5,8,6,7
"11",1,1,1,1,1,0,0,1,8,1,2,3,4,5,6,7
"12",0,0,1,1,0,0,0,1,1,2,3,5,7,4,8,6
"13",1,0,1,1,0,0,1,1,1,2,4,3,5,7,8,6
"14",0,0,1,1,0,0,0,1,1,2,3,5,4,6,7,8
"15",0,0,1,1,0,0,0,1,2,3,1,6,4,5,7,8
"16",0,0,0,1,0,0,1,0,1,3,2,4,6,5,8,7
"17",1,0,0,1,0,0,1,1,1,2,4,3,5,6,8,7
"18",1,1,0,0,1,1,1,0,8,1,2,3,4,5,6,7
"19",0,1,1,1,1,1,1,1,1,3,2,4,5,7,8,6
"20",0,0,1,1,0,1,1,0,1,2,3,4,5,6,8,7
"21",0,0,1,1,1,0,1,1,1,2,4,3,5,7,6,8
"22",1,0,0,1,1,1,0,0,1,2,3,4,5,6,7,8
"23",1,1,1,0,0,1,0,1,8,1,2,3,4,5,6,7
"24",0,0,0,1,1,1,0,0,1,2,4,3,5,7,6,8
"25",1,1,0,0,0,0,0,0,8,1,2,3,4,5,6,7
"26",0,0,1,0,1,0,1,1,1,2,3,4,6,5,8,7
"27",1,1,0,1,0,0,1,0,8,1,2,3,4,5,6,7
"28",1,1,0,0,0,1,0,0,8,1,2,3,4,5,6,7
"29",1,0,1,1,1,0,1,0,1,2,3,4,5,7,6,8
"30",1,0,1,1,1,0,0,0,1,5,4,2,6,3,7,8
"31",0,1,0,0,0,0,1,0,1,2,3,4,6,5,8,7
"32",1,0,0,0,1,0,0,1,2,1,3,4,5,7,6,8
"33",1,1,1,0,1,1,0,1,8,1,2,3,4,5,6,7
"34",0,0,0,1,1,1,0,1,1,2,4,3,5,7,6,8
"35",1,0,0,0,0,0,1,0,2,1,3,4,5,6,8,7
"36",0,1,1,1,0,1,1,0,1,2,5,3,4,6,7,8
"37",0,1,0,0,1,1,0,0,1,2,3,5,4,7,6,8
"38",1,1,0,1,1,0,1,0,8,1,2,3,4,5,6,7
"39",1,1,0,1,1,0,1,1,8,1,2,3,4,5,6,7
"40",0,1,0,1,0,0,0,0,1,3,2,4,6,5,8,7
"41",0,1,1,1,1,0,0,1,1,2,3,4,5,6,7,8
"42",0,1,0,1,1,0,0,0,1,2,3,4,6,5,7,8
"43",1,0,1,0,0,0,0,1,3,1,2,4,7,5,8,6
"44",1,1,0,1,0,1,0,1,8,1,2,3,4,5,6,7
"45",1,0,1,1,1,1,0,0,1,2,3,4,5,6,8,7
