"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,0,1,0,1,0,1,1,1,3,2,5,4,7,6,8
"2",0,0,1,0,1,0,1,0,1,3,2,4,5,8,7,6
"3",0,1,1,1,1,0,0,1,1,2,3,4,5,7,8,6
"4",0,1,1,1,0,1,1,0,1,3,2,4,5,6,7,8
"5",1,0,0,1,1,0,0,0,1,2,3,4,5,7,6,8
"6",1,0,0,1,1,0,1,1,1,2,4,3,5,7,6,8
"7",1,0,0,0,1,0,1,1,1,2,3,7,5,4,8,6
"8",0,0,0,1,1,0,0,1,1,2,3,4,5,6,8,7
"9",1,0,0,0,1,1,1,1,1,2,3,4,5,6,7,8
"10",0,1,1,1,1,0,1,0,2,1,3,4,5,6,8,7
"11",1,1,1,0,0,1,1,1,8,1,2,3,4,5,6,7
"12",0,1,0,1,0,0,1,1,1,2,3,4,6,7,8,5
"13",1,1,1,1,0,1,1,1,8,1,2,3,4,5,6,7
"14",0,0,1,1,0,0,1,1,1,2,7,3,5,6,4,8
"15",0,1,1,0,0,1,0,0,1,2,3,4,8,7,5,6
"16",1,0,1,0,0,1,1,1,1,2,3,4,5,7,8,6
"17",0,0,0,1,1,0,1,0,1,2,3,4,5,6,8,7
"18",0,0,1,0,1,0,0,1,1,2,3,5,4,6,8,7
"19",0,0,1,1,1,1,0,1,1,2,3,4,7,5,6,8
"20",0,1,0,0,0,0,1,0,1,2,3,4,5,6,7,8
"21",1,0,0,1,1,1,0,0,1,2,4,3,5,6,7,8
"22",0,1,1,1,0,0,1,1,1,2,4,3,5,6,7,8
"23",0,0,1,1,0,1,0,0,1,2,3,4,5,6,7,8
"24",1,0,0,0,1,0,0,1,1,2,3,5,6,4,7,8
"25",1,1,1,1,1,0,0,1,8,1,2,3,4,5,6,7
"26",0,0,0,0,1,1,1,1,1,2,3,4,5,7,6,8
"27",0,1,0,0,0,1,0,0,1,3,2,5,4,6,7,8
"28",1,1,1,0,0,1,0,0,8,1,2,3,4,5,6,7
"29",1,1,1,1,1,0,0,1,8,1,2,3,4,5,6,7
"30",0,0,1,0,0,0,1,1,2,1,3,4,5,6,8,7
"31",1,0,0,0,1,0,0,1,1,2,3,5,4,7,6,8
"32",1,1,1,0,1,1,0,1,8,1,2,3,4,5,6,7
"33",1,1,0,0,1,0,0,1,8,1,2,3,4,5,6,7
"34",0,1,1,1,0,1,0,0,1,2,3,5,4,6,7,8
"35",0,0,1,0,1,0,0,0,1,2,3,5,4,8,6,7
"36",0,0,0,1,0,1,0,0,1,2,3,4,6,8,5,7
"37",0,1,1,1,1,1,1,0,1,2,3,4,7,5,6,8
