"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,1,0,1,0,0,1,0,1,3,2,4,6,5,8,7
"2",1,0,1,0,1,1,1,1,1,3,2,7,5,4,6,8
"3",0,0,1,0,0,0,1,1,1,2,3,4,6,5,7,8
"4",0,0,0,1,1,1,0,0,1,2,3,4,5,6,8,7
"5",0,0,0,0,0,1,1,0,1,2,3,4,5,6,8,7
"6",1,1,0,1,0,0,0,1,8,1,2,3,4,5,6,7
"7",0,1,0,1,0,1,1,0,1,2,3,4,7,5,6,8
"8",1,1,0,0,1,1,1,0,8,1,2,3,4,5,6,7
"9",1,1,0,0,1,0,0,0,8,1,2,3,4,5,6,7
"10",1,0,1,1,0,0,1,1,1,2,5,3,4,7,6,8
"11",1,1,1,0,1,0,1,0,8,1,2,3,4,5,6,7
"12",1,0,0,0,1,0,1,1,1,2,3,4,6,5,8,7
"13",1,0,1,0,1,1,0,0,1,2,3,4,5,6,7,8
"14",0,1,0,0,1,0,0,1,1,2,3,4,5,6,7,8
"15",0,1,0,0,1,1,1,1,2,1,3,4,6,5,7,8
"16",1,1,0,0,1,1,1,1,8,1,2,3,4,5,6,7
"17",0,0,0,1,0,0,0,0,1,4,2,3,5,6,7,8
"18",0,1,0,0,0,1,1,0,1,2,3,7,6,4,5,8
"19",1,1,0,1,0,0,0,1,8,1,2,3,4,5,6,7
"20",1,0,1,0,0,0,1,0,1,2,3,4,5,8,7,6
"21",0,0,1,1,1,0,0,0,1,3,2,4,5,6,8,7
"22",1,1,0,1,1,1,1,0,8,1,2,3,4,5,6,7
"23",1,0,1,1,1,1,0,1,1,2,3,4,5,6,7,8
"24",1,1,0,0,1,1,0,1,8,1,2,3,4,5,6,7
"25",0,0,1,1,1,0,1,0,1,2,3,4,6,5,7,8
"26",0,0,0,0,1,1,1,1,1,3,2,4,5,7,6,8
"27",0,1,1,1,0,1,0,0,1,2,3,4,6,5,7,8
"28",0,1,1,0,0,1,0,1,1,2,4,3,8,5,7,6
"29",0,0,0,1,0,0,1,0,1,2,4,3,5,6,7,8
"30",0,0,0,1,0,0,1,1,1,2,3,4,6,7,5,8
"31",0,1,0,0,0,1,1,0,1,4,3,2,5,7,6,8
"32",0,1,0,1,1,0,0,1,1,3,4,2,5,6,8,7
"33",1,0,1,0,0,0,1,0,1,2,3,6,4,5,8,7
"34",0,0,0,0,0,0,0,1,1,2,3,4,5,7,6,8
"35",0,1,0,1,0,0,0,0,1,2,3,4,5,6,7,8
"36",1,1,1,1,0,0,1,0,8,1,2,3,4,5,6,7
"37",1,0,0,1,1,0,1,0,1,3,2,4,7,8,6,5
"38",0,1,1,0,0,1,1,0,2,1,4,3,6,5,7,8
"39",0,1,1,0,1,1,1,1,1,2,3,4,5,6,8,7
"40",1,0,0,1,1,0,0,1,2,1,4,3,5,8,7,6
"41",1,1,0,1,1,0,0,1,8,1,2,3,4,5,6,7
"42",0,0,0,1,0,1,0,1,1,2,3,4,6,5,8,7
"43",1,0,1,1,0,1,1,0,1,2,4,3,5,8,6,7
"44",0,1,1,1,0,1,1,0,2,1,3,4,5,7,6,8
"45",0,1,0,0,1,0,0,1,1,2,3,4,6,7,5,8
"46",0,0,0,0,0,1,0,1,1,2,5,3,4,6,7,8
"47",1,1,0,0,0,0,0,0,8,1,2,3,4,5,6,7
"48",0,1,0,1,0,0,1,1,1,2,3,4,5,6,7,8
"49",1,0,0,1,0,0,1,0,1,2,3,4,5,6,7,8
"50",1,0,1,1,0,0,0,1,1,2,3,4,5,6,7,8
"51",0,1,1,1,1,0,0,1,1,2,3,4,5,6,7,8
"52",1,1,1,1,1,1,1,1,8,1,2,3,4,5,6,7
"53",1,1,0,1,0,0,1,0,8,1,2,3,4,5,6,7
"54",0,1,0,0,0,0,0,0,1,2,3,4,6,5,8,7
"55",1,1,1,0,1,1,0,1,8,1,2,3,4,5,6,7
"56",0,0,1,1,0,1,1,1,1,3,2,4,6,5,7,8
"57",1,0,1,1,1,1,1,1,1,2,3,4,5,6,8,7
"58",1,1,1,0,0,1,1,0,8,1,2,3,4,5,6,7
"59",1,0,0,1,1,1,1,1,1,2,3,4,7,5,6,8
"60",1,0,1,1,0,0,0,1,1,2,3,4,6,7,5,8
"61",0,0,0,0,1,0,1,1,2,1,3,4,5,6,7,8
"62",0,1,0,0,0,0,1,1,1,2,3,4,6,7,5,8
"63",0,1,0,1,0,1,0,1,1,2,3,5,4,7,8,6
"64",0,0,0,1,1,0,1,0,1,2,4,3,5,6,8,7
"65",1,0,0,0,1,0,1,1,1,2,3,6,5,4,8,7
"66",1,1,0,1,1,0,1,0,8,1,2,3,4,5,6,7
"67",0,1,1,0,1,0,0,0,1,2,3,4,5,6,7,8
"68",0,1,0,0,1,1,1,1,1,2,3,4,6,5,7,8
"69",0,1,0,1,1,1,1,0,1,3,2,5,6,4,7,8
"70",0,0,1,0,0,0,1,1,1,2,3,5,4,6,7,8
"71",1,1,0,0,0,0,0,0,8,1,2,3,4,5,6,7
"72",0,1,0,1,0,0,0,1,1,2,4,3,5,7,6,8
"73",0,0,1,1,0,1,1,0,1,2,3,5,4,6,8,7
"74",0,1,1,0,1,0,1,0,1,2,3,4,6,5,8,7
"75",0,1,1,0,0,0,0,1,1,2,3,5,4,6,8,7
"76",0,1,1,0,0,0,1,1,1,2,3,4,5,6,8,7
"77",0,0,0,1,0,1,1,0,1,2,3,8,5,4,6,7
"78",0,0,1,0,1,1,0,1,1,3,2,4,5,6,7,8
"79",1,1,0,0,1,0,0,1,8,1,2,3,4,5,6,7
