"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,0,0,0,0,1,1,1,1,3,2,4,5,6,8,7
"2",0,0,1,1,0,0,0,1,1,3,2,5,6,4,7,8
"3",0,0,1,1,0,1,1,1,1,2,3,4,5,6,7,8
"4",1,0,0,1,0,0,0,0,1,2,3,4,5,6,7,8
"5",1,0,0,0,0,1,1,0,1,2,3,4,5,7,6,8
"6",1,0,0,0,0,1,1,0,1,2,3,4,8,6,5,7
"7",1,0,0,0,1,0,0,1,1,2,3,4,5,8,6,7
"8",0,1,0,0,1,0,1,1,1,2,4,3,6,5,7,8
"9",1,1,0,0,0,1,0,1,8,1,2,3,4,5,6,7
"10",0,1,1,0,1,0,0,0,1,2,4,3,5,8,7,6
"11",0,0,0,1,0,0,1,0,1,2,5,3,4,6,8,7
"12",0,1,0,0,1,0,0,0,1,2,3,4,5,6,7,8
"13",1,1,0,0,0,0,1,0,8,1,2,3,4,5,6,7
"14",1,0,1,1,1,1,0,0,1,2,4,3,5,8,6,7
"15",1,0,0,0,1,1,1,1,1,2,3,6,7,4,5,8
"16",0,0,0,0,1,1,1,0,1,2,3,5,4,6,8,7
"17",1,1,1,1,1,1,1,0,8,1,2,3,4,5,6,7
"18",0,1,1,1,1,1,0,0,1,3,2,5,4,6,8,7
"19",0,0,1,1,0,0,1,1,3,1,2,5,4,7,6,8
"20",1,0,0,0,0,0,0,1,1,2,3,5,4,8,6,7
"21",0,0,0,1,0,0,0,0,1,3,2,7,4,5,6,8
"22",1,0,0,1,0,0,0,1,1,2,3,4,5,6,7,8
"23",1,1,1,0,0,1,0,1,8,1,2,3,4,5,6,7
"24",0,1,1,0,1,1,0,1,2,1,3,5,4,6,7,8
"25",0,0,1,1,1,0,0,0,1,2,3,5,4,6,8,7
"26",1,1,1,1,0,1,1,0,8,1,2,3,4,5,6,7
"27",0,1,0,1,1,0,1,1,1,3,2,4,6,5,7,8
"28",1,1,1,1,0,1,0,0,8,1,2,3,4,5,6,7
"29",0,0,1,1,1,1,1,1,1,2,3,4,6,5,8,7
"30",1,1,1,0,1,0,0,1,8,1,2,3,4,5,6,7
"31",0,0,1,1,1,1,1,0,1,2,3,4,6,5,7,8
"32",1,1,1,0,0,0,1,1,8,1,2,3,4,5,6,7
"33",0,1,1,1,1,0,0,1,1,2,3,4,5,6,8,7
"34",1,1,0,1,0,1,0,1,8,1,2,3,4,5,6,7
"35",0,1,0,0,0,0,0,0,1,2,3,4,5,7,6,8
"36",1,0,0,0,0,0,1,1,1,2,3,6,4,5,8,7
"37",1,0,0,1,0,0,0,0,1,2,4,3,6,5,8,7
"38",1,1,1,0,1,0,0,0,8,1,2,3,4,5,6,7
"39",1,1,1,0,1,0,1,1,8,1,2,3,4,5,6,7
"40",0,1,1,0,1,1,0,1,1,2,3,4,6,5,8,7
"41",1,0,0,1,0,0,0,0,1,2,3,4,6,5,7,8
"42",0,1,1,1,1,0,1,0,1,2,4,3,6,5,8,7
"43",1,0,1,0,0,0,1,0,1,2,3,4,5,8,6,7
"44",0,1,1,0,1,1,1,1,1,3,2,5,4,8,6,7
"45",0,0,1,0,1,1,1,1,2,1,3,5,4,8,7,6
"46",0,0,1,1,0,0,0,1,1,2,3,4,5,6,7,8
"47",0,0,1,1,1,1,1,0,1,2,6,4,3,5,8,7
"48",1,1,1,0,0,1,0,1,8,1,2,3,4,5,6,7
"49",1,1,0,0,0,0,0,0,8,1,2,3,4,5,6,7
"50",0,1,0,1,0,1,0,0,1,2,3,4,5,6,8,7
"51",1,1,1,0,0,1,1,1,8,1,2,3,4,5,6,7
"52",1,0,0,0,1,1,1,0,2,1,3,4,5,6,7,8
"53",0,0,0,1,1,1,0,0,1,2,3,6,5,7,4,8
"54",0,1,0,1,1,0,0,1,1,3,2,5,4,6,7,8
"55",0,1,1,1,0,1,1,0,1,2,3,4,5,6,8,7
"56",0,1,1,0,0,1,0,0,1,2,3,4,5,6,7,8
"57",0,0,1,1,1,1,1,0,1,2,3,4,5,6,8,7
"58",1,1,0,0,1,1,0,0,8,1,2,3,4,5,6,7
"59",1,1,0,1,0,0,1,1,8,1,2,3,4,5,6,7
"60",0,1,0,1,1,0,0,1,1,2,3,4,5,7,6,8
"61",0,1,1,1,0,0,1,0,1,2,3,4,5,6,7,8
"62",1,1,0,0,1,0,1,1,8,1,2,3,4,5,6,7
"63",0,1,1,1,1,0,0,1,2,1,4,3,5,6,8,7
"64",1,1,0,0,1,0,1,0,8,1,2,3,4,5,6,7
"65",0,1,1,0,0,0,1,1,1,2,3,4,8,6,5,7
"66",0,1,1,0,0,1,0,1,1,2,3,5,4,6,8,7
"67",0,1,1,0,0,0,0,1,1,2,3,6,5,4,8,7
"68",0,0,0,0,0,1,0,0,2,1,3,4,5,6,7,8
"69",0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8
"70",0,0,0,1,1,0,1,0,1,2,3,4,5,7,6,8
"71",0,1,0,1,1,0,0,1,1,2,3,4,5,6,7,8
"72",0,0,1,1,1,1,0,1,2,1,4,3,5,6,7,8
"73",0,1,1,0,1,1,0,0,1,2,3,5,4,6,7,8
"74",1,0,1,0,1,1,1,0,1,2,3,4,6,5,8,7
"75",1,0,1,1,1,0,1,0,1,3,2,4,6,5,7,8
"76",0,1,1,0,0,1,1,1,1,2,3,4,6,5,7,8
"77",0,1,1,1,0,0,0,1,1,2,4,5,3,6,7,8
"78",1,1,0,0,1,0,0,0,8,1,2,3,4,5,6,7
"79",0,1,0,1,0,0,0,1,1,2,4,3,6,8,7,5
"80",0,1,0,0,0,1,0,0,1,2,3,4,6,5,8,7
"81",1,0,1,0,0,1,0,1,2,1,3,4,7,6,5,8
"82",1,1,0,0,1,1,1,1,8,1,2,3,4,5,6,7
"83",1,1,1,1,0,1,0,0,8,1,2,3,4,5,6,7
"84",1,1,1,0,1,0,0,0,8,1,2,3,4,5,6,7
"85",1,1,1,0,1,0,1,0,8,1,2,3,4,5,6,7
"86",0,0,1,1,1,0,1,1,1,2,3,4,5,7,6,8
"87",0,0,1,0,1,0,0,1,1,2,4,3,5,7,6,8
"88",1,0,1,0,1,1,1,0,1,2,3,4,6,7,8,5
"89",1,0,1,1,1,0,0,1,1,2,3,4,5,6,7,8
"90",0,1,1,1,1,1,0,0,1,2,4,6,3,5,8,7
"91",0,0,1,0,1,0,0,0,1,2,3,4,6,5,7,8
"92",0,1,0,1,0,0,1,1,1,2,3,4,5,6,8,7
"93",0,0,0,1,1,1,1,1,1,2,4,3,5,6,7,8
"94",0,1,1,0,1,1,1,1,2,1,3,4,5,6,8,7
"95",1,0,1,1,0,1,0,1,1,3,2,5,4,6,7,8
"96",1,0,1,0,1,1,0,0,1,2,4,3,5,8,6,7
"97",1,0,1,1,0,1,1,1,1,2,3,6,5,4,7,8
"98",1,0,0,0,1,0,0,0,1,2,3,5,7,4,6,8
"99",0,0,0,1,0,0,1,1,1,2,3,4,5,6,7,8
"100",0,0,1,1,0,0,1,1,1,2,3,4,6,5,8,7
"101",0,1,1,1,0,1,1,1,1,3,2,4,6,5,7,8
"102",1,0,0,1,0,0,1,0,1,2,3,4,7,5,6,8
