"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,1,1,0,1,0,0,1,1,2,4,3,6,5,8,7
"2",0,1,0,0,0,0,0,0,2,1,3,5,4,7,6,8
"3",1,1,1,0,0,1,1,0,8,1,2,3,4,5,6,7
"4",1,1,1,0,0,0,1,0,8,1,2,3,4,5,6,7
"5",0,0,1,1,1,1,1,0,1,2,3,4,5,6,7,8
"6",0,1,1,1,0,1,0,1,1,2,3,4,5,7,6,8
"7",1,1,0,1,0,0,1,0,8,1,2,3,4,5,6,7
"8",1,1,0,0,0,0,0,0,8,1,2,3,4,5,6,7
"9",0,1,0,0,1,1,1,0,1,2,4,3,6,5,8,7
"10",0,0,1,0,0,1,1,1,2,1,3,5,4,8,7,6
"11",0,0,0,0,0,1,0,1,1,2,3,5,4,8,6,7
"12",1,1,0,1,1,1,1,1,8,1,2,3,4,5,6,7
"13",0,0,1,0,1,0,1,1,1,2,3,4,5,7,6,8
"14",0,1,1,0,1,0,0,1,1,2,3,5,4,7,8,6
"15",0,1,1,1,1,0,0,0,1,2,3,4,5,6,7,8
"16",0,1,1,0,1,1,0,0,1,2,4,3,5,7,6,8
"17",1,0,0,1,1,1,0,0,1,2,4,3,5,6,7,8
"18",1,0,1,0,0,1,0,1,1,2,3,4,7,8,5,6
"19",1,0,1,0,1,0,1,1,1,3,2,4,5,6,8,7
"20",1,1,1,0,0,0,0,0,8,1,2,3,4,5,6,7
"21",0,0,0,0,1,1,1,0,1,3,2,4,6,5,7,8
"22",0,1,1,0,1,1,0,1,1,2,3,6,8,4,7,5
"23",0,1,0,0,0,0,1,0,2,1,3,4,6,5,8,7
"24",1,0,1,1,1,0,1,0,1,2,3,5,4,7,8,6
"25",1,1,0,0,1,0,1,0,8,1,2,3,4,5,6,7
"26",0,0,0,1,1,0,1,0,1,2,3,4,5,6,7,8
"27",1,0,0,0,0,1,0,1,1,2,3,6,4,5,8,7
"28",0,0,0,0,1,1,0,0,1,2,4,3,5,6,7,8
"29",1,1,1,0,1,0,1,1,8,1,2,3,4,5,6,7
"30",1,1,1,1,0,1,1,1,8,1,2,3,4,5,6,7
"31",1,1,1,1,0,1,1,0,8,1,2,3,4,5,6,7
"32",1,0,0,0,0,1,1,0,1,2,3,4,5,6,7,8
"33",0,1,1,0,1,1,1,0,2,1,3,4,6,5,8,7
"34",1,0,0,1,0,1,1,0,1,2,3,5,7,4,6,8
"35",1,1,1,0,0,1,1,0,8,1,2,3,4,5,6,7
"36",1,1,0,0,1,0,1,0,8,1,2,3,4,5,6,7
"37",1,1,1,0,1,0,0,1,8,1,2,3,4,5,6,7
"38",0,0,1,0,0,1,0,1,1,2,3,5,4,6,7,8
"39",1,1,1,1,1,0,0,0,8,1,2,3,4,5,6,7
"40",0,0,0,0,1,1,1,0,1,2,3,4,6,5,8,7
"41",1,1,1,0,1,1,1,1,8,1,2,3,4,5,6,7
"42",0,1,1,0,1,1,1,0,1,2,3,4,6,8,5,7
"43",1,1,1,1,1,0,0,0,8,1,2,3,4,5,6,7
"44",1,1,0,0,0,0,1,0,8,1,2,3,4,5,6,7
"45",0,1,0,1,0,0,0,1,1,2,4,3,6,5,8,7
"46",0,0,0,0,1,0,0,0,1,2,3,4,6,5,7,8
"47",1,1,1,0,1,0,1,0,8,1,2,3,4,5,6,7
"48",0,0,0,0,0,0,0,0,2,1,3,4,5,8,6,7
"49",0,0,0,0,0,0,1,0,1,2,4,3,5,7,6,8
"50",0,1,1,0,0,1,0,0,1,2,4,5,3,6,7,8
"51",0,1,1,1,1,0,0,0,1,3,2,4,6,5,7,8
"52",1,0,0,1,1,0,0,0,1,3,2,4,6,5,8,7
"53",1,1,1,1,1,1,1,0,8,1,2,3,4,5,6,7
"54",1,1,1,1,0,1,1,0,8,1,2,3,4,5,6,7
"55",0,1,1,0,1,0,0,1,1,2,3,4,5,6,7,8
"56",0,1,1,0,1,0,1,0,1,2,3,4,6,5,8,7
"57",1,1,0,1,0,1,1,0,8,1,2,3,4,5,6,7
"58",1,0,1,0,1,0,1,1,1,2,3,4,5,6,8,7
"59",1,0,1,1,0,1,0,1,1,2,3,4,7,6,5,8
"60",1,0,1,1,1,0,1,1,1,2,3,4,6,7,5,8
"61",0,1,1,0,1,1,1,1,1,2,4,3,5,6,7,8
"62",0,1,1,0,0,0,1,1,1,2,3,4,5,7,6,8
"63",1,0,1,1,0,1,1,1,1,2,4,3,6,5,7,8
"64",0,0,1,1,0,0,0,0,1,2,3,4,6,5,7,8
"65",1,0,0,1,0,1,0,1,2,1,3,4,5,8,7,6
"66",1,1,1,0,1,0,1,0,8,1,2,3,4,5,6,7
"67",0,0,1,1,1,0,1,0,1,2,3,5,7,4,6,8
"68",1,0,1,0,1,1,1,0,1,2,3,4,5,6,8,7
"69",1,1,1,1,1,1,0,0,8,1,2,3,4,5,6,7
"70",0,0,0,1,1,1,0,1,1,2,4,6,3,8,5,7
"71",0,0,1,1,1,1,0,1,1,3,2,4,5,7,6,8
"72",1,1,0,0,0,0,0,1,8,1,2,3,4,5,6,7
"73",0,1,0,0,1,0,1,1,1,2,3,4,5,6,7,8
"74",1,1,1,1,1,0,1,0,8,1,2,3,4,5,6,7
"75",0,1,0,0,1,0,1,1,1,2,4,3,5,6,7,8
"76",1,1,0,0,0,0,0,0,8,1,2,3,4,5,6,7
"77",1,0,0,0,1,1,1,0,2,1,4,3,5,6,8,7
"78",1,1,0,0,0,0,0,1,8,1,2,3,4,5,6,7
"79",0,0,0,0,0,0,1,1,1,2,3,4,5,6,8,7
"80",0,1,1,1,0,0,0,0,1,3,4,2,6,5,7,8
"81",1,1,1,0,1,0,1,1,8,1,2,3,4,5,6,7
"82",1,1,0,0,0,1,0,1,8,1,2,3,4,5,6,7
"83",1,0,0,1,0,0,1,1,1,2,4,3,6,5,8,7
"84",1,0,0,0,1,1,1,0,1,2,4,3,5,8,7,6
"85",1,0,1,0,0,0,0,1,1,2,3,4,5,6,7,8
"86",1,1,0,0,1,1,1,1,8,1,2,3,4,5,6,7
"87",0,1,1,1,1,1,1,0,1,2,3,4,5,6,7,8
"88",0,1,0,1,0,0,1,0,1,2,3,4,5,6,8,7
"89",1,0,1,0,1,1,0,0,1,2,3,4,7,5,6,8
"90",0,1,0,0,1,0,0,1,1,2,4,3,8,5,6,7
"91",0,1,1,1,0,1,0,1,1,2,3,4,5,8,6,7
"92",1,1,1,0,1,0,0,0,8,1,2,3,4,5,6,7
"93",1,0,0,0,1,0,1,1,1,2,3,4,5,6,7,8
"94",0,0,0,0,0,0,1,0,1,2,3,5,7,4,8,6
"95",0,0,0,0,0,0,0,1,1,2,3,4,6,5,7,8
"96",0,1,0,1,1,0,1,0,1,2,3,4,8,5,7,6
"97",0,0,0,1,0,0,0,1,1,2,5,3,4,7,6,8
"98",0,0,0,1,0,1,1,0,1,3,2,4,5,8,7,6
"99",0,1,1,0,1,1,0,1,1,2,4,3,6,5,8,7
"100",0,0,0,0,0,1,1,0,1,2,5,3,4,6,7,8
"101",1,1,0,1,1,1,1,1,8,1,2,3,4,5,6,7
"102",0,0,1,0,1,1,1,1,1,2,3,5,4,6,8,7
"103",1,1,1,1,1,0,0,0,8,1,2,3,4,5,6,7
"104",1,0,1,1,0,1,0,1,2,3,1,4,5,6,7,8
"105",0,0,1,0,1,1,0,1,1,2,4,3,7,8,5,6
"106",1,1,1,0,1,1,1,1,8,1,2,3,4,5,6,7
"107",0,0,0,1,1,0,1,1,1,2,4,3,5,6,7,8
"108",0,0,0,1,1,1,0,1,1,2,3,4,8,7,6,5
"109",1,1,1,1,0,0,0,0,8,1,2,3,4,5,6,7
"110",0,1,0,1,0,1,0,0,1,3,2,4,5,7,6,8
"111",0,0,0,0,0,0,0,1,1,2,3,4,5,6,7,8
"112",1,1,0,1,1,1,0,1,8,1,2,3,4,5,6,7
"113",1,1,0,0,0,1,0,1,8,1,2,3,4,5,6,7
"114",0,0,1,1,0,1,1,0,1,2,3,4,6,5,8,7
"115",0,1,1,0,0,1,0,0,1,2,3,4,5,7,6,8
