"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,1,1,1,1,1,1,1,1,4,2,3,8,7,6,5
"2",0,1,1,0,1,1,0,1,1,2,5,4,3,8,7,6
"3",1,0,0,1,1,0,0,1,1,2,3,4,5,6,7,8
"4",1,1,1,1,1,0,0,0,8,1,2,3,4,5,6,7
"5",0,0,1,0,1,0,1,0,1,2,3,5,4,7,6,8
"6",0,0,0,1,0,0,0,0,1,2,3,4,7,6,8,5
"7",0,0,0,1,0,1,0,0,1,2,4,3,5,8,6,7
"8",0,0,1,1,0,1,0,0,1,2,4,5,3,7,6,8
"9",0,0,0,0,0,0,0,1,1,2,3,4,5,7,6,8
"10",1,0,0,1,0,0,0,1,1,2,3,5,4,7,6,8
"11",1,0,1,0,1,1,0,1,1,2,3,4,7,8,6,5
"12",1,0,0,0,0,1,1,1,1,2,3,4,5,8,6,7
"13",1,1,1,1,0,0,1,0,8,1,2,3,4,5,6,7
"14",1,1,1,1,0,0,1,1,8,1,2,3,4,5,6,7
"15",1,1,0,1,0,0,0,0,8,1,2,3,4,5,6,7
"16",1,0,1,1,1,0,1,1,2,1,4,3,5,6,7,8
"17",1,0,1,1,1,1,0,1,1,2,3,4,5,6,8,7
"18",1,1,1,0,0,1,0,1,8,1,2,3,4,5,6,7
"19",1,0,1,0,0,1,0,1,1,3,2,4,6,5,7,8
"20",1,1,1,0,1,0,0,1,8,1,2,3,4,5,6,7
"21",0,1,1,1,1,0,1,1,1,2,3,4,5,7,6,8
"22",1,0,1,1,0,1,1,0,1,2,4,3,5,6,7,8
"23",1,0,1,1,1,0,0,1,1,2,3,4,5,6,8,7
"24",1,0,0,0,1,1,1,0,1,2,3,4,5,6,7,8
"25",1,1,1,0,1,1,1,0,8,1,2,3,4,5,6,7
"26",1,0,1,0,1,1,1,0,1,2,4,3,6,5,7,8
"27",0,0,0,0,0,1,1,1,1,2,3,4,5,6,7,8
"28",1,0,0,0,1,1,1,0,1,2,3,4,6,5,7,8
"29",1,1,1,0,1,1,1,1,8,1,2,3,4,5,6,7
"30",1,0,1,1,0,1,1,0,1,2,3,4,5,6,7,8
"31",0,0,0,1,1,1,0,1,1,2,3,4,5,6,7,8
"32",1,1,0,1,0,1,1,0,8,1,2,3,4,5,6,7
"33",0,0,0,1,0,0,0,0,2,1,3,4,7,5,6,8
"34",0,1,1,0,1,1,0,0,1,2,3,4,5,6,8,7
"35",1,0,0,1,0,0,1,0,1,2,3,4,6,5,7,8
"36",0,1,1,0,0,1,1,1,1,3,2,4,7,5,6,8
"37",1,0,1,1,0,0,1,0,1,2,3,4,8,5,7,6
"38",0,0,1,0,1,0,1,0,1,3,2,7,5,6,4,8
"39",1,1,0,1,1,1,1,0,8,1,2,3,4,5,6,7
"40",0,0,0,0,1,1,0,0,1,2,3,4,5,7,6,8
"41",1,1,0,0,1,1,1,1,8,1,2,3,4,5,6,7
"42",0,1,1,1,1,1,1,1,1,2,3,4,6,5,8,7
"43",1,0,0,0,1,0,0,0,1,2,3,4,6,5,8,7
"44",1,1,0,1,1,0,0,0,8,1,2,3,4,5,6,7
"45",0,0,0,0,1,1,0,1,2,1,3,4,7,5,6,8
"46",0,0,0,1,1,1,1,0,1,2,4,3,5,8,6,7
"47",1,1,0,0,1,1,1,0,8,1,2,3,4,5,6,7
"48",1,1,1,1,0,0,0,0,8,1,2,3,4,5,6,7
"49",0,1,1,0,0,1,0,0,1,2,3,4,6,8,5,7
"50",1,0,1,1,0,1,1,1,1,2,4,3,5,8,7,6
"51",1,1,0,1,0,1,1,0,8,1,2,3,4,5,6,7
"52",1,0,0,0,1,1,1,1,1,3,2,4,5,7,8,6
"53",0,0,0,0,0,0,1,0,1,2,3,5,4,6,8,7
"54",1,0,1,1,0,0,0,1,1,2,3,4,5,6,7,8
"55",1,1,1,1,1,0,1,1,8,1,2,3,4,5,6,7
"56",0,1,0,0,0,1,0,1,1,2,3,4,5,7,8,6
"57",0,0,0,1,0,1,1,0,1,2,3,4,6,5,7,8
"58",0,0,0,1,0,1,0,0,1,3,2,5,4,7,6,8
"59",0,0,1,0,1,1,0,1,1,2,3,4,5,7,6,8
"60",1,0,1,0,0,1,1,0,1,3,2,4,5,6,8,7
"61",0,1,0,1,1,0,0,1,1,2,3,4,6,5,8,7
"62",1,1,0,0,0,1,1,1,8,1,2,3,4,5,6,7
"63",0,1,0,1,0,0,1,0,1,2,3,4,5,7,6,8
"64",1,1,0,1,0,1,1,0,8,1,2,3,4,5,6,7
"65",0,0,0,0,1,0,1,0,2,1,3,4,6,5,7,8
"66",0,1,1,1,0,1,1,0,1,2,3,4,7,8,5,6
"67",1,0,1,0,1,1,0,0,1,2,3,4,5,7,6,8
"68",1,1,0,0,0,0,1,1,8,1,2,3,4,5,6,7
"69",0,0,1,0,0,0,1,0,2,3,1,4,5,6,7,8
"70",0,1,0,1,0,0,1,1,1,2,3,5,4,6,7,8
"71",0,1,1,1,0,0,0,0,1,2,3,4,6,5,8,7
"72",1,0,1,0,1,1,1,1,1,2,3,4,8,5,7,6
"73",0,0,1,1,1,0,1,0,2,1,3,4,6,5,8,7
"74",0,0,1,1,0,1,1,0,1,3,4,2,5,6,7,8
"75",1,0,1,1,1,0,0,0,1,3,2,5,4,7,6,8
"76",1,0,1,1,1,0,0,1,1,2,3,4,5,6,7,8
"77",0,1,1,1,1,1,1,1,1,2,4,3,5,7,6,8
"78",0,1,0,1,1,0,0,0,1,2,3,5,4,8,6,7
"79",1,0,0,1,0,1,1,0,1,2,3,4,5,8,6,7
"80",0,0,0,1,0,1,1,1,1,2,3,4,5,6,7,8
"81",0,0,1,0,1,1,1,0,1,2,3,4,5,7,8,6
"82",1,0,0,1,0,0,1,1,1,2,4,3,5,8,6,7
"83",1,1,1,1,0,0,1,1,8,1,2,3,4,5,6,7
"84",1,1,1,1,0,1,0,1,8,1,2,3,4,5,6,7
"85",0,0,1,0,1,0,0,1,1,2,3,5,4,7,6,8
"86",1,0,0,0,1,1,0,0,1,3,2,4,5,6,8,7
"87",0,1,1,1,0,0,1,0,1,2,3,4,6,5,8,7
"88",0,1,0,1,1,1,0,1,1,2,3,4,5,6,7,8
"89",0,1,1,0,1,1,1,1,1,3,2,4,6,5,7,8
"90",0,1,0,0,0,0,0,1,1,2,3,4,6,5,7,8
"91",1,0,0,0,1,0,1,0,1,2,4,3,5,7,6,8
"92",0,0,0,0,0,1,1,0,1,2,3,5,4,6,8,7
"93",1,1,0,0,0,1,1,1,8,1,2,3,4,5,6,7
"94",0,0,0,0,0,1,0,0,1,2,3,6,4,5,7,8
"95",0,1,1,1,0,0,1,1,1,2,4,3,5,6,7,8
"96",1,0,0,0,0,1,1,0,1,2,3,4,5,7,6,8
"97",1,0,0,0,1,1,1,1,1,2,3,7,4,5,6,8
"98",1,1,1,1,1,0,1,1,8,1,2,3,4,5,6,7
"99",1,0,1,0,0,1,1,1,1,2,3,4,5,6,8,7
"100",1,1,0,0,0,1,0,0,8,1,2,3,4,5,6,7
"101",1,1,0,1,0,0,0,0,8,1,2,3,4,5,6,7
"102",0,0,1,1,1,1,0,0,1,2,3,4,6,5,7,8
"103",1,0,1,0,0,1,0,0,1,2,3,4,5,8,7,6
"104",0,0,0,1,1,0,1,0,1,2,6,3,4,8,5,7
"105",0,1,0,0,0,1,0,0,1,2,3,4,5,6,7,8
"106",0,0,1,0,0,1,1,0,1,2,3,5,4,6,7,8
"107",1,0,0,1,0,0,1,0,1,2,3,5,4,7,6,8
"108",0,0,1,1,1,1,0,0,1,2,3,4,5,7,6,8
"109",1,1,0,0,1,1,1,0,8,1,2,3,4,5,6,7
"110",1,1,1,0,1,1,0,0,8,1,2,3,4,5,6,7
"111",1,1,0,1,0,1,0,0,8,1,2,3,4,5,6,7
"112",0,1,1,1,0,1,1,1,1,2,3,4,5,6,8,7
"113",1,0,1,1,0,1,0,1,1,2,3,4,5,7,6,8
"114",1,0,1,1,0,1,1,0,1,2,4,3,5,6,7,8
"115",0,1,1,1,0,1,0,1,1,2,4,3,5,6,7,8
"116",0,1,0,0,1,1,0,0,1,2,3,4,6,5,7,8
"117",1,1,0,0,1,0,1,0,8,1,2,3,4,5,6,7
"118",0,0,0,1,1,0,1,0,1,2,3,4,5,6,7,8
"119",0,0,0,0,0,1,1,1,1,2,3,4,5,6,7,8
"120",1,1,1,0,1,0,0,0,8,1,2,3,4,5,6,7
"121",0,1,1,1,0,1,1,0,1,2,3,5,4,6,8,7
"122",0,1,1,0,1,1,0,1,1,2,3,4,7,6,5,8
"123",0,0,0,1,1,0,0,1,1,2,3,5,4,7,6,8
"124",1,0,0,0,0,0,1,0,2,1,3,4,5,7,8,6
"125",0,1,1,1,0,0,0,1,1,2,3,4,5,8,6,7
"126",1,1,1,0,1,1,1,0,8,1,2,3,4,5,6,7
"127",0,0,0,1,1,1,1,0,1,3,2,6,4,5,8,7
"128",1,0,0,1,1,1,1,1,1,2,3,4,5,6,8,7
"129",0,0,0,1,1,0,1,0,2,1,3,4,5,8,6,7
"130",1,1,0,1,1,0,0,0,8,1,2,3,4,5,6,7
"131",0,0,1,1,0,0,0,1,1,2,3,4,6,7,5,8
"132",1,0,1,1,1,1,1,1,1,2,3,4,5,7,6,8
"133",0,1,0,0,1,0,1,1,1,2,3,4,5,6,7,8
"134",0,0,1,1,1,1,0,0,1,2,3,5,4,6,7,8
"135",0,0,1,0,0,0,1,1,1,2,3,4,7,5,8,6
"136",0,0,1,0,1,0,0,1,1,2,3,4,6,5,8,7
"137",1,1,0,1,0,1,0,1,8,1,2,3,4,5,6,7
"138",0,1,0,1,1,0,1,1,1,2,3,5,7,4,8,6
"139",0,0,1,1,1,1,0,1,2,1,3,4,5,6,8,7
"140",0,1,0,1,0,0,1,0,1,2,3,4,6,5,7,8
"141",1,1,1,1,0,0,1,0,8,1,2,3,4,5,6,7
"142",1,0,1,0,1,0,1,0,1,2,3,4,7,6,5,8
"143",0,0,1,0,1,0,1,0,1,2,4,3,5,6,7,8
"144",0,1,0,0,0,1,1,0,1,2,3,4,5,8,7,6
"145",0,1,1,0,0,0,1,1,2,1,4,3,6,5,7,8
"146",0,0,0,0,0,0,1,1,1,2,3,4,7,5,6,8
"147",0,1,1,0,0,0,0,0,1,2,4,3,6,5,8,7
"148",1,1,0,1,1,1,0,1,8,1,2,3,4,5,6,7
"149",1,1,1,1,0,1,0,0,8,1,2,3,4,5,6,7
"150",1,0,0,0,1,1,1,0,2,1,4,3,5,6,7,8
"151",1,0,0,0,1,1,0,1,1,2,3,4,6,5,8,7
"152",1,0,1,0,1,0,1,1,1,2,3,5,4,6,7,8
"153",1,0,0,0,0,1,0,1,1,2,3,4,7,5,6,8
"154",0,0,0,0,0,0,0,1,1,2,3,4,5,6,7,8
"155",0,1,0,0,1,0,0,1,1,2,4,3,5,6,7,8
"156",1,1,0,1,1,0,0,1,8,1,2,3,4,5,6,7
"157",0,0,0,1,0,1,1,0,1,2,3,4,5,6,7,8
"158",1,0,0,1,1,1,1,0,1,2,3,4,5,6,7,8
"159",1,1,1,0,1,1,0,0,8,1,2,3,4,5,6,7
"160",0,1,0,0,0,0,0,1,1,2,3,4,5,6,7,8
"161",0,1,1,1,0,0,0,0,1,2,3,4,5,6,8,7
"162",1,0,1,0,1,1,1,0,1,2,3,5,7,4,8,6
"163",1,0,1,1,1,1,1,0,1,2,3,4,5,6,7,8
"164",1,0,0,1,1,0,0,0,1,2,3,4,5,8,6,7
"165",1,0,0,1,0,0,1,0,2,1,4,3,5,6,8,7
"166",1,0,0,1,0,0,0,1,1,2,3,5,4,7,6,8
"167",0,0,0,0,0,0,0,1,1,3,2,4,5,6,7,8
"168",1,0,1,1,1,1,0,0,1,2,3,4,5,6,8,7
"169",1,1,1,1,0,0,0,1,8,1,2,3,4,5,6,7
"170",0,0,0,1,1,0,0,1,1,2,3,4,6,5,7,8
"171",1,1,1,1,0,0,0,1,8,1,2,3,4,5,6,7
"172",1,0,1,1,0,1,0,0,1,2,3,4,5,7,6,8
"173",1,0,0,0,0,1,0,0,1,3,2,5,7,6,4,8
"174",0,1,0,0,0,1,0,0,1,3,2,4,5,6,8,7
"175",0,0,1,1,1,1,0,1,1,2,3,5,4,6,7,8
"176",1,1,0,1,0,1,1,1,8,1,2,3,4,5,6,7
"177",1,0,0,1,1,0,0,0,1,2,3,4,5,6,7,8
"178",1,0,1,1,1,1,1,1,1,2,3,4,5,6,8,7
"179",0,1,1,1,1,1,0,1,1,2,3,4,5,6,7,8
"180",0,1,1,1,1,0,0,1,1,3,2,4,6,5,7,8
"181",0,0,0,0,0,0,1,1,1,2,4,3,5,6,8,7
"182",0,0,0,1,0,0,0,0,1,2,3,4,6,8,5,7
"183",1,0,0,0,0,1,0,0,1,2,3,4,5,8,7,6
"184",0,0,0,1,1,0,0,1,1,2,3,4,5,6,7,8
"185",1,1,0,1,1,0,0,1,8,1,2,3,4,5,6,7
"186",0,1,1,1,0,1,1,1,1,2,4,3,8,5,6,7
"187",0,0,0,1,1,0,0,1,1,2,3,4,5,6,7,8
"188",0,0,1,1,0,0,0,0,1,2,4,3,5,7,6,8
"189",0,0,1,1,0,0,1,1,1,2,4,3,5,8,6,7
"190",1,0,1,0,1,1,1,1,1,2,3,4,5,8,6,7
"191",0,0,1,0,1,1,0,0,1,2,4,5,3,8,6,7
