"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,1,0,1,1,1,1,1,1,2,3,4,5,7,6,8
"2",0,1,1,0,0,1,1,1,1,2,3,4,5,6,7,8
"3",1,1,0,1,0,0,1,1,2,1,4,3,6,5,8,7
"4",1,1,1,0,1,1,0,1,2,1,4,3,6,5,8,7
"5",1,1,1,0,0,0,1,0,2,1,4,3,6,5,8,7
"6",0,1,1,1,0,0,0,0,2,1,4,5,3,6,7,8
"7",0,0,1,0,0,0,1,1,1,2,3,4,5,7,6,8
"8",1,0,0,1,1,0,0,0,1,2,3,4,5,6,7,8
"9",0,1,1,0,1,1,1,0,1,2,4,7,3,6,5,8
"10",1,1,1,1,0,1,1,0,2,1,4,3,6,5,8,7
"11",1,1,0,0,0,0,0,1,2,1,4,3,6,5,8,7
"12",1,1,0,1,1,0,0,1,2,1,4,3,6,5,8,7
"13",0,0,0,0,0,1,0,1,1,2,4,3,5,7,6,8
"14",0,0,0,0,0,1,0,1,1,2,3,4,5,6,7,8
"15",1,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8
"16",0,0,0,1,1,0,1,1,1,2,3,4,5,8,6,7
"17",0,1,0,0,1,1,0,1,2,1,3,4,5,6,8,7
"18",0,0,0,0,1,0,1,1,1,2,3,4,5,7,6,8
"19",1,0,0,1,1,1,0,1,1,2,3,4,5,6,7,8
"20",0,1,1,1,1,0,1,0,1,2,3,4,5,7,6,8
"21",1,1,1,0,0,1,0,1,2,1,4,3,6,5,8,7
"22",1,1,1,1,0,0,1,0,2,1,4,3,6,5,8,7
"23",1,0,1,1,1,1,1,1,1,2,3,4,5,6,8,7
"24",0,1,1,0,0,0,1,0,1,2,3,5,4,7,8,6
"25",0,1,1,0,1,1,0,0,1,2,3,4,6,8,5,7
"26",0,1,0,0,0,0,1,0,1,3,2,4,5,8,6,7
"27",0,0,0,1,0,0,0,1,2,1,3,4,5,7,6,8
"28",0,1,0,1,0,1,1,1,1,2,3,4,5,7,8,6
