"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,1,1,0,1,0,0,1,1,2,3,5,4,6,7,8
"2",0,0,1,1,0,0,1,1,1,2,4,5,3,6,8,7
"3",0,0,0,0,0,1,1,0,1,2,3,4,5,6,7,8
"4",1,0,0,0,0,1,1,0,1,2,3,4,5,6,8,7
"5",1,0,1,1,1,1,1,0,1,4,2,3,6,5,7,8
"6",0,1,0,1,1,1,0,0,1,3,2,5,4,8,7,6
"7",1,1,0,1,0,0,1,1,2,1,4,3,6,5,8,7
"8",0,0,0,0,1,0,1,1,1,2,3,5,4,8,7,6
"9",0,0,1,1,0,1,0,0,1,3,2,7,4,5,6,8
"10",1,1,1,0,0,1,0,1,2,1,4,3,6,5,8,7
"11",1,0,0,0,0,0,1,0,1,3,2,4,5,8,6,7
"12",0,1,1,0,1,1,1,1,1,3,2,4,8,5,6,7
"13",1,1,0,0,0,1,1,1,2,1,4,3,6,5,8,7
"14",1,1,1,1,0,1,1,0,2,1,4,3,6,5,8,7
"15",1,0,1,1,0,1,0,0,1,2,3,6,4,5,7,8
"16",1,1,1,0,1,0,1,1,2,1,4,3,6,5,8,7
"17",0,1,1,0,0,1,1,0,2,1,3,4,5,6,8,7
"18",1,1,1,1,0,1,1,1,2,1,4,3,6,5,8,7
"19",0,0,1,1,1,1,1,0,1,2,3,4,6,5,8,7
"20",0,0,0,1,1,1,1,0,1,2,3,4,5,7,6,8
"21",1,1,0,1,0,1,1,1,2,1,4,3,6,5,8,7
"22",1,1,0,0,1,0,1,1,2,1,4,3,6,5,8,7
"23",0,0,1,1,0,0,1,1,1,2,3,4,6,5,7,8
"24",1,1,1,0,0,1,0,1,2,1,4,3,6,5,8,7
"25",0,1,1,0,1,1,0,0,1,2,3,4,5,6,7,8
"26",0,1,1,0,1,1,1,0,2,1,3,5,7,4,6,8
"27",0,1,0,0,0,0,1,0,1,2,3,4,6,5,8,7
"28",1,1,1,0,0,0,1,0,2,1,4,3,6,5,8,7
"29",0,1,1,0,0,1,0,0,2,1,4,3,5,7,6,8
"30",1,1,1,1,1,1,1,1,2,1,4,3,6,5,8,7
"31",1,1,0,0,0,0,0,1,2,1,4,3,6,5,8,7
"32",0,1,0,1,1,1,1,0,1,2,3,4,6,5,8,7
"33",1,1,1,1,1,1,0,0,2,1,4,3,6,5,8,7
"34",0,1,0,0,1,0,1,1,1,2,3,4,5,8,7,6
"35",0,1,1,1,1,0,1,0,1,2,3,5,4,7,8,6
"36",0,0,1,1,0,1,1,0,1,2,4,3,6,5,8,7
"37",1,0,1,1,0,1,0,1,1,2,3,4,7,5,6,8
"38",1,1,0,0,1,1,0,1,2,1,4,3,6,5,8,7
"39",1,1,0,1,1,1,0,0,2,1,4,3,6,5,8,7
"40",1,0,0,1,0,0,1,0,2,1,4,3,5,6,7,8
"41",0,1,1,1,0,1,1,1,1,2,4,3,5,7,8,6
"42",1,1,1,0,1,1,0,0,2,1,4,3,6,5,8,7
"43",0,0,0,0,1,0,1,0,1,2,3,5,4,6,7,8
"44",0,1,1,1,0,1,1,0,1,2,4,3,5,6,7,8
"45",1,1,0,1,0,1,0,1,2,1,4,3,6,5,8,7
"46",1,0,1,0,1,1,1,0,1,2,3,5,6,7,4,8
"47",1,0,0,0,0,0,0,0,1,4,2,5,3,8,7,6
"48",1,0,1,0,0,0,1,1,1,2,5,3,4,6,7,8
