"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,0,1,1,1,0,1,1,1,3,2,4,5,6,8,7
"2",1,0,0,1,0,1,1,0,1,2,3,4,5,6,7,8
"3",0,0,1,1,1,0,1,1,1,3,2,5,4,6,7,8
"4",1,0,0,1,1,0,1,0,1,2,3,4,5,6,7,8
"5",0,0,0,0,1,0,1,1,1,2,3,4,5,6,7,8
"6",1,0,1,1,0,0,0,0,1,2,3,4,5,6,7,8
"7",0,0,0,0,0,1,0,0,1,2,3,4,6,7,5,8
"8",0,1,0,1,1,0,0,1,1,2,3,4,5,6,7,8
"9",0,1,0,1,1,1,0,0,1,2,3,4,6,5,7,8
"10",1,1,0,0,0,1,0,1,2,1,4,3,6,5,8,7
"11",1,1,1,1,1,0,1,1,2,1,4,3,6,5,8,7
"12",1,1,0,0,0,1,1,0,2,1,4,3,6,5,8,7
"13",1,0,0,0,1,1,0,0,1,2,5,3,7,4,6,8
"14",1,1,1,1,0,1,0,0,2,1,4,3,6,5,8,7
"15",0,0,1,0,0,0,1,0,1,3,2,4,6,5,7,8
"16",1,1,0,0,0,1,1,0,2,1,4,3,6,5,8,7
"17",0,0,0,0,0,0,0,0,1,3,2,4,6,5,8,7
"18",0,1,1,1,1,0,0,1,1,2,3,4,5,7,6,8
"19",1,1,1,0,1,1,1,1,2,1,4,3,6,5,8,7
"20",0,1,0,0,0,0,0,0,1,2,3,4,5,6,8,7
"21",0,0,0,1,0,1,1,1,1,2,3,4,5,7,6,8
"22",1,0,0,0,0,0,0,1,1,2,4,3,5,6,8,7
"23",0,0,0,0,1,0,1,0,1,2,3,5,6,4,8,7
"24",1,0,1,1,0,0,0,1,1,2,3,5,4,6,7,8
"25",0,1,0,1,0,0,0,1,1,2,3,4,7,5,6,8
"26",0,1,1,0,0,1,0,1,1,2,3,4,5,7,8,6
"27",1,1,1,0,0,0,0,0,2,1,4,3,6,5,8,7
"28",1,1,1,0,0,1,0,0,2,1,4,3,6,5,8,7
"29",1,0,0,0,0,0,1,1,1,2,3,4,5,6,8,7
"30",1,1,0,1,0,1,0,1,2,1,4,3,6,5,8,7
"31",0,0,1,1,0,1,1,0,1,2,3,6,5,4,7,8
"32",0,1,0,0,1,0,0,0,1,2,3,4,7,5,6,8
"33",1,0,1,1,0,0,0,1,1,2,3,4,6,5,8,7
"34",1,1,0,1,1,0,1,0,2,1,4,3,6,5,8,7
"35",0,1,1,1,1,0,0,0,1,2,3,4,6,5,7,8
"36",1,1,1,1,0,0,0,1,2,1,4,3,6,5,8,7
"37",1,1,0,1,1,0,0,0,2,1,4,3,6,5,8,7
"38",0,1,0,0,0,1,1,1,1,3,2,4,5,6,7,8
"39",1,1,1,0,0,1,0,1,2,1,4,3,6,5,8,7
"40",0,1,1,0,1,1,0,0,1,3,2,4,5,6,7,8
"41",1,0,1,0,1,1,0,0,1,2,3,4,5,6,7,8
"42",1,0,1,1,1,0,0,0,1,4,2,3,5,7,6,8
"43",1,0,1,0,0,0,1,0,1,2,3,4,5,6,8,7
"44",0,1,0,1,0,1,0,0,1,3,2,4,5,7,6,8
"45",1,0,0,0,0,1,1,1,1,2,5,4,3,6,7,8
"46",1,0,0,1,1,1,1,1,1,2,3,4,6,5,8,7
"47",1,0,1,0,0,1,0,1,1,2,3,4,8,5,6,7
"48",1,1,0,0,1,0,1,0,2,1,4,3,6,5,8,7
"49",0,1,0,0,0,0,0,0,1,2,3,4,5,6,7,8
"50",1,0,1,1,1,0,1,0,1,2,3,4,6,5,7,8
"51",1,1,0,1,0,1,0,1,2,1,4,3,6,5,8,7
"52",0,0,1,0,1,1,0,0,1,2,3,4,5,6,7,8
"53",1,1,0,1,1,1,0,0,2,1,4,3,6,5,8,7
"54",1,0,0,0,0,0,1,1,1,3,2,6,4,5,7,8
"55",1,0,0,0,0,1,1,1,1,2,3,4,5,6,8,7
