"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,0,1,0,1,1,0,1,1,2,3,4,7,5,6,8
"2",0,1,1,0,0,1,0,1,2,1,3,5,4,7,6,8
"3",0,0,1,0,0,0,0,1,1,2,3,4,5,7,6,8
"4",1,1,1,1,1,0,0,1,2,1,4,3,6,5,8,7
"5",0,1,1,0,0,1,0,1,1,2,3,4,5,7,6,8
"6",1,0,0,0,0,0,0,0,1,2,3,5,4,7,6,8
"7",0,1,1,0,1,0,1,0,1,2,3,4,6,5,8,7
"8",1,1,1,0,0,0,1,0,2,1,4,3,6,5,8,7
"9",1,0,0,1,0,1,1,0,1,2,3,5,6,4,8,7
"10",1,1,0,1,1,1,1,0,2,1,4,3,6,5,8,7
"11",1,1,1,0,0,0,1,1,2,1,4,3,6,5,8,7
"12",1,0,0,1,0,0,0,1,2,1,3,7,4,5,6,8
"13",0,1,1,0,0,1,1,0,1,2,3,4,6,5,8,7
"14",0,0,1,1,1,0,0,0,1,3,2,5,6,4,7,8
"15",1,1,1,1,0,1,1,0,2,1,4,3,6,5,8,7
"16",1,1,0,1,0,0,0,1,2,1,4,3,6,5,8,7
"17",0,0,0,0,1,0,1,1,1,2,3,4,5,8,6,7
"18",0,1,1,0,1,1,0,0,1,2,3,4,5,6,7,8
"19",1,1,0,1,0,1,1,0,2,1,4,3,6,5,8,7
"20",0,1,1,0,0,1,1,0,1,2,3,5,4,8,7,6
"21",1,0,0,1,1,1,1,0,1,2,3,5,4,6,8,7
"22",1,0,0,1,1,1,0,0,1,2,3,4,5,6,8,7
"23",0,1,1,0,0,1,0,1,1,2,3,4,5,7,6,8
"24",1,1,0,0,1,1,0,1,2,1,4,3,6,5,8,7
"25",0,1,0,1,1,1,1,0,1,2,3,4,5,6,7,8
"26",1,0,1,1,1,0,1,1,1,2,3,4,5,7,6,8
"27",0,1,0,1,1,0,1,1,1,2,3,4,7,6,5,8
"28",1,0,1,1,0,1,1,1,1,2,3,6,4,5,8,7
"29",1,0,0,1,1,0,0,0,1,3,2,4,5,7,6,8
"30",1,1,0,0,0,0,0,0,2,1,4,3,6,5,8,7
"31",1,0,1,1,1,1,1,0,1,3,2,4,6,5,8,7
"32",0,1,0,1,1,1,0,1,1,2,4,3,6,5,8,7
"33",0,0,1,1,0,1,1,1,1,2,3,4,7,8,6,5
"34",1,0,0,0,0,1,0,1,1,2,3,4,5,6,7,8
"35",1,0,0,0,1,0,0,1,1,2,3,4,6,7,5,8
"36",1,1,1,1,1,0,1,1,2,1,4,3,6,5,8,7
"37",1,0,1,0,0,0,0,0,1,2,3,4,5,7,8,6
"38",0,0,1,0,1,1,1,0,2,1,3,5,4,7,6,8
"39",1,1,0,1,0,1,1,1,2,1,4,3,6,5,8,7
"40",0,1,0,0,0,0,0,0,1,2,3,4,6,5,8,7
"41",0,1,1,1,1,0,1,0,1,2,3,5,4,6,7,8
"42",1,0,1,1,1,1,1,1,1,2,3,4,5,6,7,8
"43",0,0,1,0,1,0,1,1,1,2,4,3,5,6,7,8
"44",0,1,1,0,0,0,0,1,1,2,3,6,4,5,7,8
"45",0,1,0,0,1,1,0,1,1,2,3,4,5,6,7,8
"46",1,1,1,1,0,0,0,0,2,1,4,3,6,5,8,7
"47",0,1,1,0,1,1,0,1,1,2,3,4,5,6,7,8
"48",1,0,0,0,1,1,0,0,1,3,2,4,5,7,6,8
"49",0,1,0,1,0,0,1,1,1,2,3,4,5,6,7,8
"50",1,0,1,0,0,0,0,1,1,2,3,5,4,7,8,6
"51",1,1,1,0,1,0,0,1,2,1,4,3,6,5,8,7
"52",1,1,1,1,0,1,1,0,2,1,4,3,6,5,8,7
"53",1,0,0,1,1,1,1,1,2,1,3,4,5,6,7,8
"54",1,1,1,0,1,0,0,0,2,1,4,3,6,5,8,7
"55",1,0,1,1,1,1,1,0,1,2,4,3,5,6,8,7
"56",1,1,1,1,1,0,0,0,2,1,4,3,6,5,8,7
"57",1,1,1,1,0,0,1,1,2,1,4,3,6,5,8,7
"58",0,1,0,0,1,1,0,1,1,2,5,3,4,6,7,8
"59",1,0,1,1,0,1,1,1,1,2,3,4,5,7,6,8
"60",1,0,0,1,0,0,0,0,1,2,3,4,5,7,6,8
"61",0,1,1,1,1,1,1,1,1,2,3,5,6,4,7,8
"62",1,0,0,1,0,0,0,0,1,3,2,4,5,6,8,7
"63",1,1,1,0,0,1,0,1,2,1,4,3,6,5,8,7
"64",1,1,0,1,1,0,0,1,2,1,4,3,6,5,8,7
"65",0,1,0,1,1,1,1,0,1,3,2,4,5,6,7,8
"66",0,1,1,0,1,1,0,0,1,2,3,4,5,6,7,8
"67",0,0,0,1,1,0,1,0,1,2,4,3,5,6,7,8
