"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,0,1,1,1,1,0,0,1,2,3,4,6,5,7,8
"2",0,0,1,0,1,0,1,1,1,2,4,5,7,3,8,6
"3",0,1,1,1,1,1,0,1,1,2,3,4,5,6,7,8
"4",0,1,1,1,1,0,0,1,1,2,5,3,6,4,7,8
"5",1,0,0,1,1,0,0,0,2,1,3,4,5,8,6,7
"6",0,0,1,0,0,1,1,1,1,2,4,3,7,6,5,8
"7",0,0,0,1,0,1,0,1,1,2,3,4,5,6,7,8
"8",0,1,0,1,1,1,1,1,2,1,3,4,6,5,7,8
"9",0,0,0,1,0,1,1,0,1,2,4,3,5,7,6,8
"10",0,1,1,0,0,0,0,0,1,2,3,4,5,6,7,8
"11",0,0,1,1,0,0,1,0,2,1,3,4,5,7,6,8
"12",1,0,0,0,1,0,0,1,1,2,3,6,4,5,8,7
"13",0,0,0,0,1,1,0,0,2,1,3,5,4,6,7,8
"14",1,1,0,0,1,1,1,1,2,1,4,3,6,5,8,7
"15",0,0,0,0,0,0,1,0,1,2,3,5,4,7,8,6
"16",1,1,1,0,0,1,0,0,2,1,4,3,6,5,8,7
"17",0,0,1,1,0,1,1,0,1,2,3,4,5,6,7,8
"18",1,0,1,0,1,0,0,0,1,2,5,4,3,8,6,7
"19",1,1,1,0,0,1,0,1,2,1,4,3,6,5,8,7
"20",1,0,0,0,0,0,1,0,1,2,3,5,4,7,6,8
"21",1,0,0,0,0,0,0,1,1,2,6,4,5,3,7,8
"22",1,0,0,0,1,0,0,1,2,1,3,5,4,6,7,8
"23",1,1,0,1,0,1,0,1,2,1,4,3,6,5,8,7
"24",1,1,0,0,1,0,0,1,2,1,4,3,6,5,8,7
"25",1,1,0,1,0,1,0,1,2,1,4,3,6,5,8,7
"26",1,0,0,1,0,0,1,1,2,1,3,5,4,7,6,8
"27",0,0,1,1,1,1,1,0,1,2,3,4,6,5,8,7
