"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,2,3,4,7,5,6,8,11,9,10,32,12,31,30,29,14,13,15,23,27,25,28,20,26,22,24,17,18,16,21,19
"2",0,1,1,2,3,4,5,7,8,6,19,12,10,9,16,32,11,13,17,18,14,28,29,15,30,22,20,23,21,26,24,31,27,25
"3",1,0,1,2,3,4,5,6,7,8,15,10,31,11,12,20,9,16,13,32,14,30,25,29,17,27,28,21,26,24,18,23,19,22
"4",0,0,1,2,3,4,5,7,6,8,9,11,10,24,31,13,12,16,14,26,32,30,28,18,29,15,19,17,23,21,27,20,22,25
"5",0,0,1,2,4,3,5,7,9,6,8,10,12,16,19,11,15,31,14,13,28,32,26,17,18,29,30,25,20,24,21,27,23,22
"6",0,0,1,2,4,3,5,6,7,10,9,31,8,13,29,11,20,12,14,32,30,15,26,16,22,28,27,24,17,18,23,21,19,25
"7",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",0,1,1,2,3,4,6,5,7,15,32,25,31,10,8,30,11,28,9,12,26,16,29,17,23,27,14,13,22,24,19,21,18,20
"9",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",0,0,1,2,3,4,5,6,10,8,7,32,11,15,9,14,13,12,31,17,27,29,20,16,30,28,18,19,25,21,24,26,22,23
"11",0,1,1,2,3,7,4,6,5,8,9,12,32,24,14,10,11,31,13,20,16,30,15,27,17,28,29,19,18,21,22,23,26,25
"12",0,1,1,2,3,4,6,8,5,7,9,13,11,32,16,10,15,31,12,14,25,18,30,28,17,19,20,27,29,22,24,21,26,23
"13",0,1,1,2,4,3,5,7,6,8,10,11,9,13,18,12,14,32,31,16,24,17,15,25,19,22,20,28,21,23,29,27,30,26
"14",1,0,1,2,3,4,5,6,7,8,9,16,10,31,13,32,11,15,12,30,29,26,14,28,18,19,22,25,17,21,20,24,23,27
"15",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",0,0,1,3,2,4,7,5,6,8,10,13,9,14,11,32,12,31,29,30,27,15,16,25,26,19,22,18,17,28,20,21,23,24
"17",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,0,1,2,3,4,13,6,5,7,28,11,9,8,32,10,31,15,12,30,14,27,29,16,24,26,20,18,23,22,25,17,21,19
"19",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",0,0,1,2,4,3,5,6,7,9,8,11,10,25,12,13,16,15,17,32,14,18,20,23,31,21,30,19,28,29,27,24,22,26
"22",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",0,1,1,2,3,4,6,7,5,8,9,11,12,10,15,14,28,31,32,13,29,24,19,16,17,30,18,27,23,26,25,20,22,21
"25",1,0,1,2,3,4,5,9,8,6,7,10,12,14,11,32,13,31,15,20,19,17,16,28,29,18,24,27,30,21,23,22,25,26
"26",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",1,0,1,3,2,4,5,7,6,8,11,9,10,12,15,29,13,31,32,28,16,14,19,21,18,30,24,17,22,26,20,25,27,23
"28",0,0,1,2,3,4,7,5,8,6,10,9,12,11,31,32,14,29,16,13,28,15,30,22,18,17,20,27,19,26,21,24,23,25
"29",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"30",0,0,1,2,3,4,6,5,7,11,9,8,15,10,13,28,12,29,14,32,30,31,17,16,19,18,26,21,20,23,24,25,22,27
