"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,3,4,2,7,5,6,9,8,12,10,32,11,15,13,14,25,29,30,20,16,31,18,17,21,23,19,26,28,24,22,27
"2",0,1,1,2,4,3,5,6,8,7,32,10,9,15,12,11,13,16,31,17,18,14,27,20,24,28,23,30,22,19,29,21,25,26
"3",1,0,1,3,2,7,5,6,4,8,9,10,11,13,12,29,28,32,17,31,14,16,20,15,24,18,21,19,30,23,22,27,25,26
"4",1,0,1,2,4,3,6,5,7,12,8,9,31,16,10,30,14,11,13,15,32,19,24,29,20,17,18,28,26,22,25,23,21,27
"5",1,0,1,2,4,3,5,6,7,8,9,10,11,12,17,15,13,23,14,31,26,16,28,30,19,32,21,25,18,20,29,22,27,24
"6",1,0,1,2,3,4,5,6,7,8,32,18,9,16,10,11,13,29,28,26,30,31,12,14,17,23,27,25,15,22,20,24,21,19
"7",0,1,1,2,5,3,4,7,6,8,14,13,9,11,32,10,12,30,28,25,31,21,29,16,27,15,26,17,23,24,20,22,18,19
"8",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,0,1,2,3,4,5,6,8,7,11,9,10,32,17,30,14,31,13,12,24,15,27,19,16,29,25,23,18,20,22,26,28,21
"11",0,0,1,2,3,5,4,6,7,11,9,8,10,27,13,12,14,32,29,19,30,26,31,15,16,18,28,17,20,21,23,22,25,24
"12",0,1,1,2,4,3,6,7,32,5,8,9,11,12,10,29,20,14,15,13,17,16,31,30,22,24,28,18,21,25,27,19,26,23
"13",0,0,1,2,3,4,6,5,7,32,10,12,8,9,11,29,17,31,13,14,15,16,28,30,24,27,18,19,22,26,21,25,20,23
"14",1,0,1,2,3,4,7,5,6,9,8,30,32,13,26,11,24,31,10,12,25,15,20,29,28,17,27,16,22,14,18,19,23,21
"15",1,0,1,2,3,4,7,6,5,9,8,12,10,14,11,16,31,13,17,15,32,30,19,26,28,20,18,27,24,29,23,22,25,21
"16",0,0,1,3,2,4,5,6,9,7,8,11,10,12,15,13,32,31,30,14,18,26,20,27,16,23,19,17,21,28,24,29,25,22
"17",1,0,1,3,2,4,7,5,10,6,8,12,13,11,9,14,15,32,19,16,18,21,30,17,31,22,23,27,20,29,28,26,24,25
"18",1,0,1,2,3,4,6,10,5,9,7,8,13,11,12,17,18,14,32,15,31,28,16,20,30,19,21,29,24,25,22,23,27,26
"19",0,0,1,2,3,4,5,6,8,11,32,31,7,9,15,10,17,14,12,16,19,21,13,29,30,23,27,20,18,24,26,28,22,25
"20",0,1,1,2,3,4,8,7,5,6,12,9,10,23,11,32,14,31,13,28,29,27,19,30,17,16,15,22,18,25,20,24,21,26
"21",0,0,1,3,2,4,5,6,7,8,9,32,12,11,10,21,31,14,13,29,16,30,28,15,19,17,27,24,18,23,22,26,25,20
"22",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",0,0,1,2,4,5,3,6,8,9,7,10,12,11,32,29,17,16,13,31,14,15,30,28,27,19,26,22,25,18,24,21,23,20
"25",0,1,1,2,3,4,6,5,13,7,8,9,14,11,10,15,21,12,31,16,27,32,17,18,20,19,24,25,29,30,26,28,23,22
"26",0,1,1,2,3,4,7,6,11,5,9,8,22,24,10,16,15,32,12,17,30,25,31,20,28,13,14,23,19,29,18,27,26,21
"27",0,1,1,3,2,4,5,6,7,9,8,10,14,32,11,12,16,13,18,19,15,31,28,17,29,23,20,27,22,30,26,21,24,25
"28",0,0,2,1,3,5,4,7,6,9,10,13,11,8,14,12,25,26,32,16,15,28,24,30,20,17,31,22,18,29,23,19,27,21
"29",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"30",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",1,0,1,2,3,4,5,6,7,8,10,12,31,11,28,9,30,29,15,32,17,20,13,26,16,25,14,18,27,19,23,21,24,22
"32",0,0,1,2,7,3,5,4,6,11,13,8,9,32,20,14,16,27,10,12,15,31,29,30,17,18,26,24,21,19,22,23,28,25
"33",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34",0,1,1,2,3,4,5,6,7,9,10,8,30,12,32,16,11,31,13,14,29,15,22,18,24,26,28,17,21,19,27,25,20,23
"35",0,1,1,3,2,4,5,6,8,7,14,11,9,10,32,13,12,30,31,22,17,15,29,24,20,16,25,28,18,27,19,26,23,21
"36",1,0,1,2,3,4,6,5,7,9,14,12,8,10,15,13,22,32,11,16,31,28,30,27,26,18,29,21,19,25,24,17,20,23
"37",0,0,1,3,2,5,10,4,6,7,8,11,9,13,31,12,32,16,30,29,28,26,25,14,23,20,27,15,22,19,24,17,18,21
"38",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"39",0,0,1,3,4,2,5,6,7,8,11,12,10,32,13,15,9,17,31,30,14,21,29,16,19,24,23,18,20,28,26,22,27,25
"40",0,0,2,1,3,4,7,5,13,6,17,14,9,32,8,11,12,21,15,31,10,16,30,20,28,18,22,26,25,24,27,19,29,23
"41",0,1,1,2,3,4,6,5,7,32,9,8,12,11,10,14,13,31,15,29,20,19,17,18,25,30,16,24,27,21,23,28,26,22
"42",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"43",1,0,1,2,3,5,4,6,10,7,8,12,9,32,11,15,18,31,30,13,28,17,21,14,16,23,29,24,27,19,22,26,20,25
"44",0,1,1,2,4,3,5,11,6,7,9,8,10,13,31,12,32,28,20,15,14,24,17,21,22,30,26,16,18,29,27,19,23,25
"45",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"46",0,0,1,2,3,5,4,6,12,11,8,10,7,9,13,20,22,14,15,16,17,32,19,30,18,24,31,29,23,21,28,25,27,26
"47",0,1,1,2,3,4,5,6,30,7,8,9,11,10,16,12,13,17,31,28,15,20,18,14,32,26,19,23,25,24,29,22,21,27
"48",1,0,1,2,4,3,7,10,5,6,11,12,8,15,9,13,32,14,21,17,16,18,30,22,28,20,31,19,24,27,26,25,23,29
"49",0,1,1,2,3,4,5,8,6,32,7,9,30,10,12,11,15,13,14,16,31,21,19,17,27,18,20,23,28,26,29,25,22,24
"50",1,0,1,2,3,4,6,5,7,32,8,11,9,10,13,29,14,12,30,31,26,17,28,15,27,25,23,22,18,16,24,20,19,21
"51",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"52",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"53",0,1,1,2,3,4,5,9,8,6,7,10,20,12,11,13,14,31,17,16,21,15,19,30,32,18,22,29,23,25,28,24,26,27
"54",1,0,1,2,4,3,7,5,6,8,10,9,11,12,32,19,14,31,13,29,15,17,20,21,30,16,28,22,27,25,23,18,24,26
"55",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"56",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"57",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"58",0,0,1,2,4,3,5,7,6,32,11,12,13,16,9,10,8,14,31,29,19,25,30,18,26,15,28,20,24,27,17,23,22,21
"59",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"60",1,0,1,2,3,4,6,5,9,12,8,7,11,10,13,31,32,17,30,29,15,28,19,14,18,27,20,16,23,25,26,22,24,21
"61",0,0,1,2,3,4,6,5,16,7,8,10,9,12,32,11,27,13,31,14,30,28,15,19,29,17,25,18,22,26,24,20,23,21
"62",1,0,1,2,3,6,4,5,7,8,10,31,9,11,28,12,16,30,32,14,29,27,15,13,26,25,22,17,18,24,23,19,21,20
"63",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"64",0,0,1,2,4,3,6,7,5,8,9,11,10,12,32,15,20,27,16,28,25,21,31,13,30,29,14,23,24,17,22,19,18,26
"65",0,1,1,2,5,4,3,7,6,32,11,20,9,8,10,24,12,13,17,15,16,14,21,18,19,31,30,22,23,26,29,28,25,27
"66",0,0,1,2,3,4,5,7,6,8,9,10,16,11,30,15,13,32,12,31,23,14,28,17,29,19,27,22,20,18,25,24,21,26
"67",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"68",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"69",0,0,1,2,4,3,5,6,7,8,9,11,28,10,31,12,27,32,30,25,18,13,29,26,16,24,17,20,15,14,22,19,23,21
"70",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"71",1,0,1,3,2,4,5,7,8,9,13,6,10,31,11,12,14,17,27,15,16,21,29,18,28,30,32,19,25,20,26,23,22,24
"72",0,1,1,2,3,4,5,7,15,6,8,9,12,10,18,11,13,14,28,16,17,20,30,32,25,24,21,19,22,31,27,26,23,29
"73",0,0,2,1,3,4,5,7,6,15,8,11,10,14,12,9,32,16,13,28,31,17,18,29,21,27,23,26,24,25,30,22,20,19
"74",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"75",0,1,1,2,3,4,7,5,6,8,10,9,29,32,11,15,14,12,17,31,30,13,16,19,21,26,25,27,28,22,23,24,20,18
"76",0,0,1,2,3,5,4,7,6,8,11,9,14,12,10,13,15,16,20,18,17,29,32,31,19,26,23,25,24,30,22,27,28,21
"77",0,0,2,1,3,7,4,5,12,6,8,13,9,10,11,14,16,32,31,19,26,17,20,15,22,30,27,29,18,24,25,21,28,23
"78",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"79",1,0,1,2,3,4,5,7,6,8,9,12,13,11,31,14,10,32,28,27,16,29,30,18,19,23,25,15,17,21,24,20,26,22
"80",0,1,1,3,4,2,5,7,6,8,11,13,9,12,10,14,32,15,30,21,31,16,18,29,17,26,19,20,25,22,24,28,23,27
"81",0,0,1,2,3,4,5,7,32,6,8,11,13,12,9,14,31,30,10,16,15,21,29,27,19,24,23,26,20,17,28,22,18,25
"82",0,0,1,2,3,5,4,7,8,6,9,32,11,31,10,30,13,12,14,15,18,29,28,21,20,22,19,26,27,16,17,24,23,25
"83",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"84",1,0,1,2,4,3,7,5,8,6,9,10,32,11,20,31,22,13,12,16,30,29,14,19,17,15,28,27,23,24,18,25,21,26
"85",0,0,1,2,3,4,5,6,10,7,8,12,32,9,11,13,25,14,31,30,29,17,16,24,27,15,20,28,19,26,18,23,22,21
"86",0,0,1,2,3,4,5,6,17,7,14,8,9,15,11,16,12,10,13,30,20,21,32,18,25,19,23,31,26,24,29,28,27,22
"87",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"88",0,1,1,3,4,2,5,6,8,7,10,9,32,11,12,31,26,13,28,21,29,30,18,14,24,17,15,27,25,19,16,22,20,23
"89",0,0,1,2,3,4,5,8,6,7,11,32,9,10,14,18,15,13,31,29,19,12,16,28,17,20,30,27,26,23,21,24,22,25
"90",0,1,1,3,2,4,6,5,7,8,10,12,9,11,14,19,13,32,30,16,31,15,18,17,21,23,27,28,29,20,26,25,22,24
"91",1,0,1,2,3,4,5,8,6,7,11,9,10,13,29,12,17,32,30,14,31,18,28,27,26,22,15,16,19,24,25,20,23,21
"92",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"93",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"94",0,1,1,3,2,4,8,5,11,6,19,7,9,13,10,18,14,15,17,30,16,12,31,21,29,24,23,28,27,25,26,22,32,20
"95",0,1,1,2,3,5,4,6,7,9,8,17,11,31,10,14,32,29,12,30,16,13,28,23,21,15,22,24,27,19,26,20,25,18
"96",1,0,2,1,3,4,5,6,7,8,10,9,14,12,11,30,13,23,32,15,18,16,31,17,28,27,26,19,29,24,22,25,20,21
"97",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"98",0,0,1,2,4,3,5,7,6,32,11,22,30,9,31,8,10,29,13,28,14,12,15,24,27,23,21,26,19,25,17,20,16,18
"99",0,0,1,3,2,4,5,7,6,8,12,11,9,10,13,25,15,17,31,32,30,16,14,27,20,19,23,21,29,18,26,22,28,24
"100",0,0,1,2,3,5,4,6,9,8,10,7,32,11,17,13,12,18,14,15,30,31,16,26,29,20,19,27,28,24,22,21,25,23
